season,casual,registered,atemp,weathersit,hr,windspeed,holiday,temp,mnth,hum,weekday,yr,workingday,cnt
3.0,0.0,5.0,0.6818,1.0,4.0,0.2537,0.0,0.74,7.0,0.58,3.0,0.0,1.0,5.0
3.0,4.0,22.0,0.6818,1.0,5.0,0.194,0.0,0.74,7.0,0.58,3.0,0.0,1.0,26.0
3.0,18.0,103.0,0.6818,1.0,6.0,0.1642,0.0,0.74,7.0,0.58,3.0,0.0,1.0,121.0
3.0,32.0,281.0,0.697,1.0,7.0,0.2537,0.0,0.76,7.0,0.55,3.0,0.0,1.0,313.0
3.0,31.0,418.0,0.7424,1.0,8.0,0.2537,0.0,0.8,7.0,0.49,3.0,0.0,1.0,449.0
3.0,23.0,163.0,0.7424,1.0,9.0,0.194,0.0,0.82,7.0,0.41,3.0,0.0,1.0,186.0
3.0,33.0,80.0,0.7576,1.0,10.0,0.194,0.0,0.82,7.0,0.46,3.0,0.0,1.0,113.0
3.0,55.0,110.0,0.7424,1.0,11.0,0.1642,0.0,0.84,7.0,0.39,3.0,0.0,1.0,165.0
3.0,40.0,134.0,0.7576,1.0,12.0,0.2836,0.0,0.84,7.0,0.41,3.0,0.0,1.0,174.0
3.0,39.0,119.0,0.7576,3.0,13.0,0.1343,0.0,0.82,7.0,0.46,3.0,0.0,1.0,158.0
3.0,27.0,89.0,0.7576,3.0,14.0,0.1343,0.0,0.82,7.0,0.46,3.0,0.0,1.0,116.0
3.0,13.0,33.0,0.5606,3.0,15.0,0.1343,0.0,0.64,7.0,0.94,3.0,0.0,1.0,46.0
3.0,23.0,118.0,0.5909,2.0,16.0,0.0,0.0,0.66,7.0,0.89,3.0,0.0,1.0,141.0
3.0,70.0,418.0,0.6667,1.0,17.0,0.0,0.0,0.7,7.0,0.79,3.0,0.0,1.0,488.0
3.0,51.0,412.0,0.697,1.0,18.0,0.1343,0.0,0.72,7.0,0.79,3.0,0.0,1.0,463.0
3.0,79.0,340.0,0.6667,1.0,19.0,0.1045,0.0,0.7,7.0,0.79,3.0,0.0,1.0,419.0
3.0,61.0,281.0,0.6667,1.0,20.0,0.1642,0.0,0.7,7.0,0.84,3.0,0.0,1.0,342.0
3.0,56.0,194.0,0.6667,1.0,21.0,0.1045,0.0,0.7,7.0,0.79,3.0,0.0,1.0,250.0
3.0,48.0,136.0,0.6364,1.0,22.0,0.194,0.0,0.68,7.0,0.83,3.0,0.0,1.0,184.0
3.0,33.0,83.0,0.6061,1.0,23.0,0.2537,0.0,0.66,7.0,0.83,3.0,0.0,1.0,116.0
3.0,14.0,32.0,0.6212,1.0,0.0,0.2985,0.0,0.66,7.0,0.69,4.0,0.0,1.0,46.0
3.0,4.0,21.0,0.6212,1.0,1.0,0.2537,0.0,0.66,7.0,0.61,4.0,0.0,1.0,25.0
3.0,3.0,7.0,0.6212,1.0,2.0,0.2985,0.0,0.64,7.0,0.57,4.0,0.0,1.0,10.0
3.0,1.0,5.0,0.6212,1.0,3.0,0.2985,0.0,0.62,7.0,0.57,4.0,0.0,1.0,6.0
3.0,0.0,6.0,0.6212,1.0,4.0,0.2537,0.0,0.62,7.0,0.53,4.0,0.0,1.0,6.0
3.0,6.0,22.0,0.6212,1.0,5.0,0.2239,0.0,0.6,7.0,0.56,4.0,0.0,1.0,28.0
3.0,14.0,116.0,0.6061,1.0,6.0,0.2239,0.0,0.6,7.0,0.6,4.0,0.0,1.0,130.0
3.0,23.0,311.0,0.6212,1.0,7.0,0.2537,0.0,0.62,7.0,0.53,4.0,0.0,1.0,334.0
3.0,53.0,433.0,0.6212,1.0,8.0,0.3582,0.0,0.64,7.0,0.5,4.0,0.0,1.0,486.0
3.0,29.0,195.0,0.6364,1.0,9.0,0.2836,0.0,0.68,7.0,0.47,4.0,0.0,1.0,224.0
3.0,32.0,95.0,0.6364,1.0,10.0,0.2537,0.0,0.7,7.0,0.42,4.0,0.0,1.0,127.0
3.0,38.0,110.0,0.6515,1.0,11.0,0.2239,0.0,0.72,7.0,0.37,4.0,0.0,1.0,148.0
3.0,51.0,172.0,0.6515,1.0,12.0,0.2537,0.0,0.74,7.0,0.35,4.0,0.0,1.0,223.0
3.0,39.0,138.0,0.6667,1.0,13.0,0.3284,0.0,0.76,7.0,0.33,4.0,0.0,1.0,177.0
3.0,49.0,129.0,0.6515,1.0,14.0,0.2836,0.0,0.74,7.0,0.35,4.0,0.0,1.0,178.0
3.0,42.0,138.0,0.6667,1.0,15.0,0.2985,0.0,0.76,7.0,0.33,4.0,0.0,1.0,180.0
3.0,43.0,231.0,0.6667,1.0,16.0,0.1343,0.0,0.76,7.0,0.33,4.0,0.0,1.0,274.0
3.0,78.0,517.0,0.6515,1.0,17.0,0.1343,0.0,0.74,7.0,0.37,4.0,0.0,1.0,595.0
3.0,94.0,484.0,0.6515,1.0,18.0,0.194,0.0,0.72,7.0,0.42,4.0,0.0,1.0,578.0
3.0,67.0,333.0,0.6515,1.0,19.0,0.2239,0.0,0.72,7.0,0.39,4.0,0.0,1.0,400.0
3.0,81.0,267.0,0.6364,1.0,20.0,0.2239,0.0,0.7,7.0,0.42,4.0,0.0,1.0,348.0
3.0,58.0,203.0,0.6212,1.0,21.0,0.1343,0.0,0.66,7.0,0.5,4.0,0.0,1.0,261.0
3.0,42.0,134.0,0.6212,1.0,22.0,0.0896,0.0,0.64,7.0,0.57,4.0,0.0,1.0,176.0
3.0,27.0,97.0,0.6061,1.0,23.0,0.2537,0.0,0.64,7.0,0.65,4.0,0.0,1.0,124.0
3.0,23.0,57.0,0.5909,1.0,0.0,0.2239,0.0,0.62,7.0,0.73,5.0,0.0,1.0,80.0
3.0,7.0,13.0,0.5909,1.0,1.0,0.194,0.0,0.62,7.0,0.73,5.0,0.0,1.0,20.0
3.0,16.0,22.0,0.5758,1.0,2.0,0.1642,0.0,0.6,7.0,0.78,5.0,0.0,1.0,38.0
3.0,1.0,6.0,0.5909,1.0,3.0,0.194,0.0,0.6,7.0,0.73,5.0,0.0,1.0,7.0
3.0,2.0,8.0,0.5909,1.0,4.0,0.1642,0.0,0.6,7.0,0.73,5.0,0.0,1.0,10.0
3.0,7.0,16.0,0.5909,1.0,5.0,0.1343,0.0,0.6,7.0,0.73,5.0,0.0,1.0,23.0
3.0,12.0,108.0,0.5909,2.0,6.0,0.1045,0.0,0.6,7.0,0.73,5.0,0.0,1.0,120.0
3.0,17.0,257.0,0.6061,1.0,7.0,0.1045,0.0,0.64,7.0,0.65,5.0,0.0,1.0,274.0
3.0,50.0,514.0,0.6061,1.0,8.0,0.2537,0.0,0.64,7.0,0.65,5.0,0.0,1.0,564.0
3.0,31.0,176.0,0.6364,1.0,9.0,0.194,0.0,0.68,7.0,0.54,5.0,0.0,1.0,207.0
3.0,59.0,107.0,0.6212,2.0,10.0,0.1642,0.0,0.66,7.0,0.61,5.0,0.0,1.0,166.0
3.0,73.0,137.0,0.6515,1.0,11.0,0.1343,0.0,0.7,7.0,0.54,5.0,0.0,1.0,210.0
3.0,61.0,177.0,0.6515,1.0,12.0,0.194,0.0,0.7,7.0,0.48,5.0,0.0,1.0,238.0
3.0,85.0,162.0,0.6515,1.0,13.0,0.194,0.0,0.7,7.0,0.54,5.0,0.0,1.0,247.0
3.0,105.0,160.0,0.6515,1.0,14.0,0.194,0.0,0.7,7.0,0.51,5.0,0.0,1.0,265.0
3.0,74.0,163.0,0.6515,1.0,15.0,0.1642,0.0,0.72,7.0,0.45,5.0,0.0,1.0,237.0
3.0,96.0,265.0,0.6667,1.0,16.0,0.194,0.0,0.72,7.0,0.51,5.0,0.0,1.0,361.0
3.0,104.0,483.0,0.6667,1.0,17.0,0.2537,0.0,0.74,7.0,0.42,5.0,0.0,1.0,587.0
3.0,102.0,394.0,0.6515,1.0,18.0,0.2239,0.0,0.72,7.0,0.45,5.0,0.0,1.0,496.0
3.0,114.0,280.0,0.6364,1.0,19.0,0.2239,0.0,0.7,7.0,0.45,5.0,0.0,1.0,394.0
3.0,92.0,251.0,0.6515,1.0,20.0,0.2239,0.0,0.7,7.0,0.51,5.0,0.0,1.0,343.0
3.0,75.0,186.0,0.6212,1.0,21.0,0.1045,0.0,0.66,7.0,0.54,5.0,0.0,1.0,261.0
3.0,71.0,152.0,0.6212,1.0,22.0,0.2239,0.0,0.66,7.0,0.57,5.0,0.0,1.0,223.0
3.0,41.0,126.0,0.6212,1.0,23.0,0.1642,0.0,0.64,7.0,0.61,5.0,0.0,1.0,167.0
3.0,42.0,68.0,0.6061,1.0,0.0,0.194,0.0,0.62,7.0,0.65,6.0,0.0,0.0,110.0
3.0,24.0,51.0,0.5909,1.0,1.0,0.1045,0.0,0.6,7.0,0.69,6.0,0.0,0.0,75.0
3.0,10.0,48.0,0.5909,1.0,2.0,0.1343,0.0,0.6,7.0,0.73,6.0,0.0,0.0,58.0
3.0,6.0,20.0,0.5758,1.0,3.0,0.1343,0.0,0.6,7.0,0.78,6.0,0.0,0.0,26.0
3.0,9.0,7.0,0.5909,1.0,4.0,0.0896,0.0,0.6,7.0,0.73,6.0,0.0,0.0,16.0
3.0,4.0,6.0,0.5455,1.0,5.0,0.0896,0.0,0.58,7.0,0.78,6.0,0.0,0.0,10.0
3.0,16.0,21.0,0.5758,1.0,6.0,0.1642,0.0,0.6,7.0,0.78,6.0,0.0,0.0,37.0
3.0,14.0,38.0,0.5909,1.0,7.0,0.1343,0.0,0.62,7.0,0.73,6.0,0.0,0.0,52.0
3.0,37.0,90.0,0.6212,1.0,8.0,0.1642,0.0,0.66,7.0,0.65,6.0,0.0,0.0,127.0
3.0,72.0,150.0,0.6515,1.0,9.0,0.2239,0.0,0.7,7.0,0.54,6.0,0.0,0.0,222.0
3.0,114.0,208.0,0.6667,1.0,10.0,0.194,0.0,0.72,7.0,0.54,6.0,0.0,0.0,322.0
3.0,171.0,225.0,0.6667,1.0,11.0,0.2239,0.0,0.74,7.0,0.48,6.0,0.0,0.0,396.0
3.0,187.0,276.0,0.6818,1.0,12.0,0.2836,0.0,0.76,7.0,0.43,6.0,0.0,0.0,463.0
3.0,221.0,276.0,0.6818,1.0,13.0,0.2985,0.0,0.76,7.0,0.45,6.0,0.0,0.0,497.0
3.0,201.0,232.0,0.6667,1.0,14.0,0.2985,0.0,0.74,7.0,0.45,6.0,0.0,0.0,433.0
3.0,205.0,223.0,0.6818,1.0,15.0,0.3284,0.0,0.76,7.0,0.45,6.0,0.0,0.0,428.0
3.0,183.0,242.0,0.6818,1.0,16.0,0.2836,0.0,0.76,7.0,0.45,6.0,0.0,0.0,425.0
3.0,234.0,241.0,0.6818,1.0,17.0,0.2239,0.0,0.76,7.0,0.45,6.0,0.0,0.0,475.0
3.0,185.0,243.0,0.6818,1.0,18.0,0.2836,0.0,0.76,7.0,0.45,6.0,0.0,0.0,428.0
3.0,164.0,242.0,0.6818,1.0,19.0,0.194,0.0,0.74,7.0,0.48,6.0,0.0,0.0,406.0
3.0,108.0,188.0,0.6667,1.0,20.0,0.2239,0.0,0.72,7.0,0.51,6.0,0.0,0.0,296.0
3.0,85.0,167.0,0.6515,1.0,21.0,0.2239,0.0,0.7,7.0,0.58,6.0,0.0,0.0,252.0
3.0,65.0,136.0,0.6515,1.0,22.0,0.2836,0.0,0.7,7.0,0.65,6.0,0.0,0.0,201.0
3.0,61.0,107.0,0.6364,1.0,23.0,0.2239,0.0,0.68,7.0,0.61,6.0,0.0,0.0,168.0
3.0,34.0,91.0,0.6212,1.0,0.0,0.2239,0.0,0.66,7.0,0.65,0.0,0.0,0.0,125.0
3.0,16.0,86.0,0.6061,1.0,1.0,0.194,0.0,0.64,7.0,0.69,0.0,0.0,0.0,102.0
3.0,28.0,66.0,0.6061,1.0,2.0,0.2239,0.0,0.64,7.0,0.69,0.0,0.0,0.0,94.0
3.0,21.0,26.0,0.6061,1.0,3.0,0.2239,0.0,0.64,7.0,0.69,0.0,0.0,0.0,47.0
3.0,4.0,6.0,0.5909,1.0,4.0,0.1642,0.0,0.62,7.0,0.73,0.0,0.0,0.0,10.0
3.0,4.0,8.0,0.6061,1.0,5.0,0.2239,0.0,0.64,7.0,0.69,0.0,0.0,0.0,12.0
3.0,10.0,11.0,0.5909,1.0,6.0,0.1642,0.0,0.62,7.0,0.73,0.0,0.0,0.0,21.0
3.0,20.0,30.0,0.6061,1.0,7.0,0.1642,0.0,0.64,7.0,0.73,0.0,0.0,0.0,50.0
3.0,45.0,73.0,0.6364,1.0,8.0,0.2239,0.0,0.68,7.0,0.65,0.0,0.0,0.0,118.0
3.0,74.0,110.0,0.6667,1.0,9.0,0.2239,0.0,0.72,7.0,0.58,0.0,0.0,0.0,184.0
3.0,127.0,177.0,0.6818,1.0,10.0,0.2239,0.0,0.74,7.0,0.6,0.0,0.0,0.0,304.0
3.0,147.0,244.0,0.697,1.0,11.0,0.2836,0.0,0.76,7.0,0.55,0.0,0.0,0.0,391.0
3.0,177.0,243.0,0.697,1.0,12.0,0.2836,0.0,0.76,7.0,0.55,0.0,0.0,0.0,420.0
3.0,200.0,272.0,0.7424,1.0,13.0,0.2985,0.0,0.8,7.0,0.49,0.0,0.0,0.0,472.0
3.0,168.0,262.0,0.7424,1.0,14.0,0.3582,0.0,0.8,7.0,0.49,0.0,0.0,0.0,430.0
3.0,129.0,195.0,0.7424,1.0,15.0,0.2985,0.0,0.82,7.0,0.43,0.0,0.0,0.0,324.0
3.0,129.0,188.0,0.7273,1.0,16.0,0.2985,0.0,0.8,7.0,0.46,0.0,0.0,0.0,317.0
3.0,133.0,236.0,0.7424,1.0,17.0,0.3881,0.0,0.8,7.0,0.49,0.0,0.0,0.0,369.0
3.0,147.0,243.0,0.7273,1.0,18.0,0.2985,0.0,0.8,7.0,0.46,0.0,0.0,0.0,390.0
3.0,145.0,234.0,0.697,1.0,19.0,0.2836,0.0,0.76,7.0,0.55,0.0,0.0,0.0,379.0
3.0,85.0,177.0,0.7121,1.0,20.0,0.2537,0.0,0.76,7.0,0.58,0.0,0.0,0.0,262.0
3.0,59.0,148.0,0.6818,1.0,21.0,0.2239,0.0,0.74,7.0,0.62,0.0,0.0,0.0,207.0
3.0,65.0,116.0,0.6818,1.0,22.0,0.2239,0.0,0.72,7.0,0.66,0.0,0.0,0.0,181.0
3.0,39.0,54.0,0.6667,1.0,23.0,0.1343,0.0,0.7,7.0,0.74,0.0,0.0,0.0,93.0
3.0,21.0,30.0,0.6667,1.0,0.0,0.1343,0.0,0.7,7.0,0.74,1.0,0.0,1.0,51.0
3.0,17.0,8.0,0.6667,1.0,1.0,0.2239,0.0,0.7,7.0,0.74,1.0,0.0,1.0,25.0
3.0,2.0,8.0,0.6061,1.0,2.0,0.2239,0.0,0.66,7.0,0.83,1.0,0.0,1.0,10.0
3.0,3.0,4.0,0.6061,1.0,3.0,0.194,0.0,0.66,7.0,0.78,1.0,0.0,1.0,7.0
3.0,1.0,3.0,0.5909,1.0,4.0,0.1642,0.0,0.64,7.0,0.78,1.0,0.0,1.0,4.0
3.0,2.0,15.0,0.5909,1.0,5.0,0.1045,0.0,0.64,7.0,0.78,1.0,0.0,1.0,17.0
3.0,10.0,95.0,0.5758,1.0,6.0,0.1045,0.0,0.64,7.0,0.83,1.0,0.0,1.0,105.0
3.0,22.0,255.0,0.6364,1.0,7.0,0.2239,0.0,0.68,7.0,0.74,1.0,0.0,1.0,277.0
3.0,18.0,329.0,0.6515,1.0,8.0,0.194,0.0,0.7,7.0,0.7,1.0,0.0,1.0,347.0
3.0,33.0,170.0,0.697,1.0,9.0,0.2239,0.0,0.74,7.0,0.67,1.0,0.0,1.0,203.0
3.0,52.0,78.0,0.7121,1.0,10.0,0.194,0.0,0.76,7.0,0.62,1.0,0.0,1.0,130.0
3.0,42.0,99.0,0.7576,1.0,11.0,0.0896,0.0,0.8,7.0,0.55,1.0,0.0,1.0,141.0
3.0,39.0,126.0,0.7727,1.0,12.0,0.194,0.0,0.8,7.0,0.59,1.0,0.0,1.0,165.0
3.0,27.0,125.0,0.7879,1.0,13.0,0.2537,0.0,0.82,7.0,0.56,1.0,0.0,1.0,152.0
3.0,32.0,106.0,0.7879,1.0,14.0,0.3284,0.0,0.82,7.0,0.56,1.0,0.0,1.0,138.0
3.0,53.0,111.0,0.803,1.0,15.0,0.3284,0.0,0.84,7.0,0.53,1.0,0.0,1.0,164.0
3.0,45.0,220.0,0.803,1.0,16.0,0.2836,0.0,0.84,7.0,0.53,1.0,0.0,1.0,265.0
3.0,72.0,473.0,0.7879,1.0,17.0,0.3284,0.0,0.84,7.0,0.49,1.0,0.0,1.0,545.0
3.0,80.0,478.0,0.7727,1.0,18.0,0.3582,0.0,0.82,7.0,0.49,1.0,0.0,1.0,558.0
3.0,63.0,335.0,0.7576,1.0,19.0,0.2239,0.0,0.8,7.0,0.55,1.0,0.0,1.0,398.0
3.0,91.0,232.0,0.7424,1.0,20.0,0.2239,0.0,0.78,7.0,0.59,1.0,0.0,1.0,323.0
3.0,48.0,154.0,0.697,1.0,21.0,0.194,0.0,0.74,7.0,0.66,1.0,0.0,1.0,202.0
3.0,36.0,104.0,0.7273,1.0,22.0,0.2239,0.0,0.76,7.0,0.66,1.0,0.0,1.0,140.0
3.0,32.0,59.0,0.697,1.0,23.0,0.1642,0.0,0.74,7.0,0.66,1.0,0.0,1.0,91.0
3.0,25.0,26.0,0.697,1.0,0.0,0.1045,0.0,0.74,7.0,0.66,2.0,0.0,1.0,51.0
3.0,7.0,6.0,0.697,2.0,1.0,0.1343,0.0,0.74,7.0,0.66,2.0,0.0,1.0,13.0
3.0,9.0,4.0,0.6818,1.0,2.0,0.1642,0.0,0.72,7.0,0.7,2.0,0.0,1.0,13.0
3.0,2.0,1.0,0.6818,1.0,3.0,0.1642,0.0,0.72,7.0,0.7,2.0,0.0,1.0,3.0
3.0,1.0,4.0,0.6818,1.0,4.0,0.1343,0.0,0.72,7.0,0.7,2.0,0.0,1.0,5.0
3.0,0.0,19.0,0.6667,2.0,5.0,0.1045,0.0,0.7,7.0,0.74,2.0,0.0,1.0,19.0
3.0,8.0,126.0,0.697,2.0,6.0,0.1045,0.0,0.72,7.0,0.74,2.0,0.0,1.0,134.0
3.0,28.0,287.0,0.697,2.0,7.0,0.1642,0.0,0.74,7.0,0.7,2.0,0.0,1.0,315.0
3.0,31.0,381.0,0.7273,2.0,8.0,0.1642,0.0,0.76,7.0,0.7,2.0,0.0,1.0,412.0
3.0,22.0,177.0,0.7879,2.0,9.0,0.1343,0.0,0.8,7.0,0.63,2.0,0.0,1.0,199.0
3.0,29.0,112.0,0.7879,2.0,10.0,0.1642,0.0,0.82,7.0,0.56,2.0,0.0,1.0,141.0
3.0,29.0,98.0,0.803,1.0,11.0,0.0,0.0,0.82,7.0,0.59,2.0,0.0,1.0,127.0
3.0,26.0,127.0,0.8182,1.0,12.0,0.0896,0.0,0.84,7.0,0.56,2.0,0.0,1.0,153.0
3.0,33.0,139.0,0.8333,1.0,13.0,0.1045,0.0,0.86,7.0,0.53,2.0,0.0,1.0,172.0
3.0,41.0,111.0,0.8182,1.0,14.0,0.194,0.0,0.86,7.0,0.5,2.0,0.0,1.0,152.0
3.0,48.0,110.0,0.8182,1.0,15.0,0.194,0.0,0.88,7.0,0.44,2.0,0.0,1.0,158.0
3.0,61.0,216.0,0.8485,1.0,16.0,0.2985,0.0,0.9,7.0,0.42,2.0,0.0,1.0,277.0
3.0,68.0,445.0,0.803,1.0,17.0,0.0,0.0,0.8,7.0,0.66,2.0,0.0,1.0,513.0
3.0,80.0,450.0,0.803,1.0,18.0,0.1343,0.0,0.8,7.0,0.66,2.0,0.0,1.0,530.0
3.0,54.0,334.0,0.7424,1.0,19.0,0.194,0.0,0.76,7.0,0.75,2.0,0.0,1.0,388.0
3.0,48.0,229.0,0.7273,1.0,20.0,0.0896,0.0,0.74,7.0,0.74,2.0,0.0,1.0,277.0
3.0,47.0,194.0,0.7121,1.0,21.0,0.1343,0.0,0.74,7.0,0.74,2.0,0.0,1.0,241.0
3.0,36.0,120.0,0.7121,1.0,22.0,0.0,0.0,0.74,7.0,0.74,2.0,0.0,1.0,156.0
3.0,19.0,73.0,0.697,3.0,23.0,0.1642,0.0,0.72,7.0,0.79,2.0,0.0,1.0,92.0
3.0,11.0,29.0,0.6667,1.0,0.0,0.1045,0.0,0.7,7.0,0.84,3.0,0.0,1.0,40.0
3.0,4.0,7.0,0.6667,1.0,1.0,0.0,0.0,0.7,7.0,0.84,3.0,0.0,1.0,11.0
3.0,2.0,7.0,0.6667,1.0,2.0,0.0,0.0,0.7,7.0,0.84,3.0,0.0,1.0,9.0
3.0,2.0,4.0,0.6667,1.0,3.0,0.1045,0.0,0.7,7.0,0.84,3.0,0.0,1.0,6.0
3.0,0.0,4.0,0.6364,1.0,4.0,0.0,0.0,0.68,7.0,0.83,3.0,0.0,1.0,4.0
3.0,4.0,19.0,0.6364,1.0,5.0,0.1045,0.0,0.68,7.0,0.83,3.0,0.0,1.0,23.0
3.0,5.0,111.0,0.6364,2.0,6.0,0.1045,0.0,0.68,7.0,0.89,3.0,0.0,1.0,116.0
3.0,27.0,276.0,0.6667,2.0,7.0,0.1045,0.0,0.7,7.0,0.84,3.0,0.0,1.0,303.0
3.0,34.0,404.0,0.7121,1.0,8.0,0.0,0.0,0.74,7.0,0.74,3.0,0.0,1.0,438.0
3.0,28.0,181.0,0.697,1.0,9.0,0.0896,0.0,0.74,7.0,0.7,3.0,0.0,1.0,209.0
3.0,34.0,76.0,0.7273,1.0,10.0,0.0,0.0,0.76,7.0,0.7,3.0,0.0,1.0,110.0
3.0,26.0,116.0,0.7879,1.0,11.0,0.0896,0.0,0.8,7.0,0.63,3.0,0.0,1.0,142.0
3.0,28.0,121.0,0.803,1.0,12.0,0.0,0.0,0.82,7.0,0.59,3.0,0.0,1.0,149.0
3.0,23.0,97.0,0.8182,1.0,13.0,0.194,0.0,0.84,7.0,0.56,3.0,0.0,1.0,120.0
3.0,44.0,83.0,0.8333,1.0,14.0,0.2239,0.0,0.86,7.0,0.53,3.0,0.0,1.0,127.0
3.0,36.0,102.0,0.8182,1.0,15.0,0.1642,0.0,0.86,7.0,0.5,3.0,0.0,1.0,138.0
3.0,30.0,204.0,0.8182,1.0,16.0,0.0,0.0,0.84,7.0,0.56,3.0,0.0,1.0,234.0
3.0,50.0,405.0,0.8333,1.0,17.0,0.194,0.0,0.84,7.0,0.59,3.0,0.0,1.0,455.0
3.0,68.0,429.0,0.8333,1.0,18.0,0.2239,0.0,0.84,7.0,0.59,3.0,0.0,1.0,497.0
3.0,59.0,323.0,0.8485,1.0,19.0,0.1642,0.0,0.82,7.0,0.67,3.0,0.0,1.0,382.0
3.0,45.0,264.0,0.8333,1.0,20.0,0.2239,0.0,0.8,7.0,0.75,3.0,0.0,1.0,309.0
3.0,33.0,209.0,0.803,1.0,21.0,0.1642,0.0,0.8,7.0,0.66,3.0,0.0,1.0,242.0
3.0,25.0,144.0,0.7727,1.0,22.0,0.2239,0.0,0.78,7.0,0.7,3.0,0.0,1.0,169.0
3.0,26.0,73.0,0.7424,1.0,23.0,0.2537,0.0,0.76,7.0,0.75,3.0,0.0,1.0,99.0
3.0,13.0,29.0,0.7424,2.0,0.0,0.194,0.0,0.76,7.0,0.75,4.0,0.0,1.0,42.0
3.0,5.0,16.0,0.7273,2.0,1.0,0.2239,0.0,0.74,7.0,0.84,4.0,0.0,1.0,21.0
3.0,2.0,4.0,0.7273,2.0,2.0,0.2239,0.0,0.74,7.0,0.84,4.0,0.0,1.0,6.0
3.0,1.0,5.0,0.7121,2.0,3.0,0.1343,0.0,0.74,7.0,0.79,4.0,0.0,1.0,6.0
3.0,0.0,4.0,0.7121,2.0,4.0,0.1045,0.0,0.72,7.0,0.84,4.0,0.0,1.0,4.0
3.0,2.0,16.0,0.7121,2.0,5.0,0.1045,0.0,0.72,7.0,0.84,4.0,0.0,1.0,18.0
3.0,6.0,111.0,0.7121,2.0,6.0,0.1045,0.0,0.72,7.0,0.84,4.0,0.0,1.0,117.0
3.0,23.0,251.0,0.7273,2.0,7.0,0.1343,0.0,0.74,7.0,0.84,4.0,0.0,1.0,274.0
3.0,23.0,358.0,0.7576,2.0,8.0,0.1642,0.0,0.76,7.0,0.79,4.0,0.0,1.0,381.0
3.0,34.0,166.0,0.8182,2.0,9.0,0.2537,0.0,0.8,7.0,0.75,4.0,0.0,1.0,200.0
3.0,31.0,47.0,0.8636,2.0,10.0,0.2239,0.0,0.82,7.0,0.71,4.0,0.0,1.0,78.0
3.0,27.0,79.0,0.8939,2.0,11.0,0.2985,0.0,0.86,7.0,0.63,4.0,0.0,1.0,106.0
3.0,29.0,106.0,0.8939,1.0,12.0,0.3284,0.0,0.88,7.0,0.56,4.0,0.0,1.0,135.0
3.0,21.0,81.0,0.8939,1.0,13.0,0.2985,0.0,0.88,7.0,0.56,4.0,0.0,1.0,102.0
3.0,50.0,97.0,0.8939,1.0,14.0,0.3582,0.0,0.9,7.0,0.5,4.0,0.0,1.0,147.0
3.0,40.0,93.0,0.9242,1.0,15.0,0.2537,0.0,0.9,7.0,0.53,4.0,0.0,1.0,133.0
3.0,43.0,167.0,0.9242,1.0,16.0,0.2836,0.0,0.92,7.0,0.48,4.0,0.0,1.0,210.0
3.0,40.0,374.0,0.9091,1.0,17.0,0.2985,0.0,0.92,7.0,0.45,4.0,0.0,1.0,414.0
3.0,39.0,343.0,0.8939,1.0,18.0,0.2836,0.0,0.9,7.0,0.5,4.0,0.0,1.0,382.0
3.0,51.0,233.0,0.9242,1.0,19.0,0.2836,0.0,0.86,7.0,0.67,4.0,0.0,1.0,284.0
3.0,38.0,199.0,0.8939,1.0,20.0,0.2239,0.0,0.84,7.0,0.71,4.0,0.0,1.0,237.0
3.0,38.0,187.0,0.8939,1.0,21.0,0.2239,0.0,0.82,7.0,0.75,4.0,0.0,1.0,225.0
3.0,36.0,113.0,0.8636,1.0,22.0,0.1642,0.0,0.82,7.0,0.71,4.0,0.0,1.0,149.0
3.0,40.0,73.0,0.8182,1.0,23.0,0.1642,0.0,0.8,7.0,0.71,4.0,0.0,1.0,113.0
3.0,9.0,51.0,0.8333,1.0,0.0,0.1343,0.0,0.82,7.0,0.63,5.0,0.0,1.0,60.0
3.0,7.0,17.0,0.7879,1.0,1.0,0.0,0.0,0.8,7.0,0.63,5.0,0.0,1.0,24.0
3.0,0.0,14.0,0.803,1.0,2.0,0.1343,0.0,0.78,7.0,0.79,5.0,0.0,1.0,14.0
3.0,1.0,6.0,0.7879,1.0,3.0,0.1045,0.0,0.78,7.0,0.75,5.0,0.0,1.0,7.0
3.0,8.0,5.0,0.7424,1.0,4.0,0.1045,0.0,0.76,7.0,0.75,5.0,0.0,1.0,13.0
3.0,2.0,17.0,0.7121,1.0,5.0,0.1045,0.0,0.74,7.0,0.79,5.0,0.0,1.0,19.0
3.0,13.0,83.0,0.7424,1.0,6.0,0.0896,0.0,0.76,7.0,0.75,5.0,0.0,1.0,96.0
3.0,20.0,232.0,0.803,2.0,7.0,0.1045,0.0,0.8,7.0,0.66,5.0,0.0,1.0,252.0
3.0,30.0,292.0,0.8485,2.0,8.0,0.1642,0.0,0.84,7.0,0.63,5.0,0.0,1.0,322.0
3.0,31.0,177.0,0.8939,1.0,9.0,0.0896,0.0,0.86,7.0,0.63,5.0,0.0,1.0,208.0
3.0,32.0,83.0,0.9242,1.0,10.0,0.0896,0.0,0.9,7.0,0.53,5.0,0.0,1.0,115.0
3.0,23.0,86.0,0.8939,1.0,11.0,0.1045,0.0,0.9,7.0,0.5,5.0,0.0,1.0,109.0
3.0,20.0,95.0,0.9545,1.0,12.0,0.1642,0.0,0.94,7.0,0.48,5.0,0.0,1.0,115.0
