casual,yr,holiday,windspeed,atemp,temp,hum,workingday,weathersit,season,weekday,mnth,hr,cnt,registered
1.0,0.0,0.0,0.2985,0.5152,0.54,0.94,1.0,3.0,3.0,2.0,9.0,3.0,1.0,0.0
1.0,0.0,0.0,0.2985,0.5152,0.54,0.94,1.0,2.0,3.0,2.0,9.0,4.0,4.0,3.0
1.0,0.0,0.0,0.3582,0.5152,0.54,0.88,1.0,3.0,3.0,2.0,9.0,5.0,21.0,20.0
0.0,0.0,0.0,0.3284,0.5152,0.54,0.88,1.0,2.0,3.0,2.0,9.0,6.0,72.0,72.0
6.0,0.0,0.0,0.3582,0.5152,0.54,0.83,1.0,2.0,3.0,2.0,9.0,7.0,172.0,166.0
15.0,0.0,0.0,0.3881,0.5152,0.54,0.83,1.0,3.0,3.0,2.0,9.0,8.0,364.0,349.0
18.0,0.0,0.0,0.4179,0.5152,0.54,0.81,1.0,2.0,3.0,2.0,9.0,9.0,185.0,167.0
16.0,0.0,0.0,0.3582,0.5152,0.54,0.83,1.0,3.0,3.0,2.0,9.0,10.0,106.0,90.0
11.0,0.0,0.0,0.3881,0.5152,0.54,0.83,1.0,3.0,3.0,2.0,9.0,11.0,89.0,78.0
16.0,0.0,0.0,0.3881,0.5152,0.54,0.83,1.0,3.0,3.0,2.0,9.0,12.0,67.0,51.0
5.0,0.0,0.0,0.2985,0.5152,0.54,0.88,1.0,3.0,3.0,2.0,9.0,13.0,29.0,24.0
3.0,0.0,0.0,0.2836,0.5152,0.54,0.88,1.0,3.0,3.0,2.0,9.0,14.0,24.0,21.0
18.0,0.0,0.0,0.3881,0.5152,0.54,0.94,1.0,3.0,3.0,2.0,9.0,15.0,89.0,71.0
11.0,0.0,0.0,0.3881,0.5152,0.54,0.94,1.0,3.0,3.0,2.0,9.0,16.0,106.0,95.0
15.0,0.0,0.0,0.3881,0.5152,0.54,0.88,1.0,2.0,3.0,2.0,9.0,17.0,291.0,276.0
22.0,0.0,0.0,0.3881,0.5152,0.54,0.88,1.0,2.0,3.0,2.0,9.0,18.0,373.0,351.0
12.0,0.0,0.0,0.4179,0.5152,0.54,0.88,1.0,2.0,3.0,2.0,9.0,19.0,281.0,269.0
13.0,0.0,0.0,0.2985,0.5152,0.54,0.88,1.0,3.0,3.0,2.0,9.0,20.0,163.0,150.0
12.0,0.0,0.0,0.2836,0.5152,0.54,0.88,1.0,3.0,3.0,2.0,9.0,21.0,121.0,109.0
5.0,0.0,0.0,0.3284,0.5152,0.54,0.94,1.0,2.0,3.0,2.0,9.0,22.0,84.0,79.0
2.0,0.0,0.0,0.2537,0.5152,0.54,0.94,1.0,3.0,3.0,2.0,9.0,23.0,58.0,56.0
1.0,0.0,0.0,0.2239,0.5152,0.54,0.94,1.0,2.0,3.0,3.0,9.0,0.0,13.0,12.0
2.0,0.0,0.0,0.2537,0.5152,0.54,0.94,1.0,3.0,3.0,3.0,9.0,1.0,5.0,3.0
2.0,0.0,0.0,0.2239,0.5152,0.54,0.94,1.0,2.0,3.0,3.0,9.0,2.0,6.0,4.0
1.0,0.0,0.0,0.1343,0.5303,0.56,0.94,1.0,3.0,3.0,3.0,9.0,3.0,2.0,1.0
0.0,0.0,0.0,0.1642,0.5303,0.56,0.94,1.0,3.0,3.0,3.0,9.0,4.0,4.0,4.0
1.0,0.0,0.0,0.1343,0.5303,0.56,1.0,1.0,2.0,3.0,3.0,9.0,5.0,16.0,15.0
1.0,0.0,0.0,0.1045,0.5455,0.6,0.88,1.0,3.0,3.0,3.0,9.0,6.0,75.0,74.0
3.0,0.0,0.0,0.0896,0.5455,0.6,0.88,1.0,3.0,3.0,3.0,9.0,7.0,86.0,83.0
9.0,0.0,0.0,0.0896,0.5455,0.62,0.94,1.0,3.0,3.0,3.0,9.0,8.0,328.0,319.0
14.0,0.0,0.0,0.1343,0.5455,0.6,0.88,1.0,3.0,3.0,3.0,9.0,9.0,190.0,176.0
3.0,0.0,0.0,0.1343,0.5455,0.6,0.88,1.0,3.0,3.0,3.0,9.0,10.0,66.0,63.0
1.0,0.0,0.0,0.0,0.5152,0.6,0.94,1.0,3.0,3.0,3.0,9.0,11.0,10.0,9.0
1.0,0.0,0.0,0.0,0.5303,0.56,0.94,1.0,3.0,3.0,3.0,9.0,12.0,22.0,21.0
2.0,0.0,0.0,0.0,0.5455,0.6,0.88,1.0,3.0,3.0,3.0,9.0,13.0,11.0,9.0
1.0,0.0,0.0,0.0,0.5152,0.6,0.93,1.0,3.0,3.0,3.0,9.0,14.0,25.0,24.0
3.0,0.0,0.0,0.1045,0.5455,0.62,0.94,1.0,3.0,3.0,3.0,9.0,15.0,58.0,55.0
7.0,0.0,0.0,0.0,0.5758,0.64,0.89,1.0,1.0,3.0,3.0,9.0,16.0,144.0,137.0
21.0,0.0,0.0,0.0,0.5758,0.64,0.89,1.0,3.0,3.0,3.0,9.0,17.0,285.0,264.0
18.0,0.0,0.0,0.0,0.5758,0.64,0.89,1.0,3.0,3.0,3.0,9.0,18.0,237.0,219.0
14.0,0.0,0.0,0.0,0.5758,0.64,0.89,1.0,2.0,3.0,3.0,9.0,19.0,226.0,212.0
3.0,0.0,0.0,0.0896,0.5758,0.64,0.89,1.0,3.0,3.0,3.0,9.0,20.0,96.0,93.0
4.0,0.0,0.0,0.0896,0.5758,0.64,0.89,1.0,3.0,3.0,3.0,9.0,21.0,38.0,34.0
3.0,0.0,0.0,0.1642,0.5455,0.62,0.94,1.0,3.0,3.0,3.0,9.0,22.0,29.0,26.0
3.0,0.0,0.0,0.194,0.5455,0.62,0.94,1.0,3.0,3.0,3.0,9.0,23.0,24.0,21.0
3.0,0.0,0.0,0.194,0.5,0.6,1.0,1.0,3.0,3.0,4.0,9.0,0.0,14.0,11.0
0.0,0.0,0.0,0.1045,0.5455,0.62,0.94,1.0,3.0,3.0,4.0,9.0,1.0,4.0,4.0
0.0,0.0,0.0,0.0,0.5455,0.62,0.94,1.0,3.0,3.0,4.0,9.0,3.0,2.0,2.0
0.0,0.0,0.0,0.0896,0.5455,0.62,0.94,1.0,2.0,3.0,4.0,9.0,4.0,3.0,3.0
1.0,0.0,0.0,0.0896,0.5455,0.62,0.94,1.0,3.0,3.0,4.0,9.0,5.0,14.0,13.0
1.0,0.0,0.0,0.1642,0.5455,0.62,0.94,1.0,3.0,3.0,4.0,9.0,6.0,56.0,55.0
7.0,0.0,0.0,0.1045,0.5455,0.62,0.94,1.0,3.0,3.0,4.0,9.0,7.0,179.0,172.0
7.0,0.0,0.0,0.1343,0.5455,0.62,0.94,1.0,3.0,3.0,4.0,9.0,8.0,195.0,188.0
4.0,0.0,0.0,0.2537,0.5152,0.62,1.0,1.0,2.0,3.0,4.0,9.0,9.0,69.0,65.0
8.0,0.0,0.0,0.1045,0.5606,0.64,0.94,1.0,2.0,3.0,4.0,9.0,10.0,65.0,57.0
16.0,0.0,0.0,0.2239,0.5606,0.64,0.94,1.0,2.0,3.0,4.0,9.0,11.0,98.0,82.0
17.0,0.0,0.0,0.2239,0.5909,0.66,0.94,1.0,2.0,3.0,4.0,9.0,12.0,102.0,85.0
14.0,0.0,0.0,0.3881,0.6364,0.68,0.83,1.0,2.0,3.0,4.0,9.0,13.0,126.0,112.0
15.0,0.0,0.0,0.3582,0.6667,0.7,0.79,1.0,2.0,3.0,4.0,9.0,14.0,120.0,105.0
24.0,0.0,0.0,0.2985,0.5909,0.66,0.89,1.0,3.0,3.0,4.0,9.0,15.0,139.0,115.0
5.0,0.0,0.0,0.2836,0.5606,0.64,0.94,1.0,3.0,3.0,4.0,9.0,16.0,156.0,151.0
11.0,0.0,0.0,0.2836,0.5606,0.64,0.94,1.0,3.0,3.0,4.0,9.0,17.0,113.0,102.0
2.0,0.0,0.0,0.3582,0.5606,0.64,0.94,1.0,3.0,3.0,4.0,9.0,18.0,68.0,66.0
1.0,0.0,0.0,0.3284,0.5152,0.62,1.0,1.0,3.0,3.0,4.0,9.0,19.0,52.0,51.0
6.0,0.0,0.0,0.1642,0.5455,0.62,0.94,1.0,2.0,3.0,4.0,9.0,20.0,89.0,83.0
6.0,0.0,0.0,0.1045,0.5606,0.64,0.94,1.0,3.0,3.0,4.0,9.0,21.0,82.0,76.0
5.0,0.0,0.0,0.0896,0.5152,0.62,1.0,1.0,3.0,3.0,4.0,9.0,22.0,70.0,65.0
0.0,0.0,0.0,0.0896,0.5152,0.62,1.0,1.0,3.0,3.0,4.0,9.0,23.0,26.0,26.0
1.0,0.0,0.0,0.194,0.5606,0.64,0.94,1.0,3.0,3.0,5.0,9.0,0.0,16.0,15.0
0.0,0.0,0.0,0.1642,0.5152,0.62,1.0,1.0,2.0,3.0,5.0,9.0,1.0,8.0,8.0
1.0,0.0,0.0,0.2537,0.5152,0.62,1.0,1.0,2.0,3.0,5.0,9.0,2.0,8.0,7.0
1.0,0.0,0.0,0.2537,0.5455,0.62,0.94,1.0,2.0,3.0,5.0,9.0,3.0,2.0,1.0
0.0,0.0,0.0,0.1642,0.5455,0.62,0.94,1.0,3.0,3.0,5.0,9.0,4.0,3.0,3.0
0.0,0.0,0.0,0.1343,0.5455,0.62,0.94,1.0,2.0,3.0,5.0,9.0,5.0,14.0,14.0
3.0,0.0,0.0,0.1343,0.5152,0.62,1.0,1.0,2.0,3.0,5.0,9.0,6.0,57.0,54.0
4.0,0.0,0.0,0.2537,0.5152,0.62,1.0,1.0,3.0,3.0,5.0,9.0,7.0,108.0,104.0
12.0,0.0,0.0,0.1642,0.5455,0.62,0.94,1.0,3.0,3.0,5.0,9.0,8.0,288.0,276.0
5.0,0.0,0.0,0.1642,0.5455,0.62,0.94,1.0,3.0,3.0,5.0,9.0,9.0,136.0,131.0
2.0,0.0,0.0,0.0,0.5152,0.62,1.0,1.0,2.0,3.0,5.0,9.0,10.0,29.0,27.0
6.0,0.0,0.0,0.0,0.5455,0.62,0.94,1.0,2.0,3.0,5.0,9.0,11.0,72.0,66.0
4.0,0.0,0.0,0.0,0.5606,0.64,0.94,1.0,1.0,3.0,5.0,9.0,12.0,75.0,71.0
14.0,0.0,0.0,0.0896,0.6667,0.7,0.79,1.0,1.0,3.0,5.0,9.0,13.0,122.0,108.0
29.0,0.0,0.0,0.0896,0.697,0.72,0.74,1.0,1.0,3.0,5.0,9.0,14.0,148.0,119.0
27.0,0.0,0.0,0.0,0.697,0.74,0.66,1.0,1.0,3.0,5.0,9.0,15.0,188.0,161.0
41.0,0.0,0.0,0.1343,0.697,0.74,0.66,1.0,1.0,3.0,5.0,9.0,16.0,285.0,244.0
54.0,0.0,0.0,0.2537,0.6667,0.7,0.79,1.0,1.0,3.0,5.0,9.0,17.0,505.0,451.0
33.0,0.0,0.0,0.194,0.6667,0.7,0.79,1.0,1.0,3.0,5.0,9.0,18.0,410.0,377.0
33.0,0.0,0.0,0.1642,0.5909,0.66,0.89,1.0,1.0,3.0,5.0,9.0,19.0,349.0,316.0
30.0,0.0,0.0,0.0896,0.5606,0.64,0.94,1.0,1.0,3.0,5.0,9.0,20.0,210.0,180.0
49.0,0.0,0.0,0.0,0.5909,0.66,0.89,1.0,1.0,3.0,5.0,9.0,21.0,203.0,154.0
33.0,0.0,0.0,0.0,0.5455,0.62,0.94,1.0,1.0,3.0,5.0,9.0,22.0,160.0,127.0
35.0,0.0,0.0,0.0896,0.5455,0.62,0.94,1.0,1.0,3.0,5.0,9.0,23.0,148.0,113.0
32.0,0.0,0.0,0.0,0.5455,0.62,0.94,0.0,1.0,3.0,6.0,9.0,0.0,116.0,84.0
16.0,0.0,0.0,0.0,0.5455,0.62,0.94,0.0,2.0,3.0,6.0,9.0,1.0,83.0,67.0
18.0,0.0,0.0,0.1045,0.5,0.6,0.97,0.0,2.0,3.0,6.0,9.0,2.0,64.0,46.0
8.0,0.0,0.0,0.1343,0.5455,0.58,1.0,0.0,1.0,3.0,6.0,9.0,3.0,37.0,29.0
3.0,0.0,0.0,0.0896,0.5455,0.58,0.94,0.0,1.0,3.0,6.0,9.0,4.0,7.0,4.0
2.0,0.0,0.0,0.1343,0.5455,0.58,0.94,0.0,1.0,3.0,6.0,9.0,5.0,8.0,6.0
0.0,0.0,0.0,0.1642,0.5455,0.58,0.94,0.0,1.0,3.0,6.0,9.0,6.0,6.0,6.0
9.0,0.0,0.0,0.1343,0.5455,0.6,0.88,0.0,1.0,3.0,6.0,9.0,7.0,52.0,43.0
16.0,0.0,0.0,0.1642,0.5758,0.62,0.83,0.0,1.0,3.0,6.0,9.0,8.0,119.0,103.0
39.0,0.0,0.0,0.2985,0.5909,0.64,0.78,0.0,1.0,3.0,6.0,9.0,9.0,207.0,168.0
85.0,0.0,0.0,0.2537,0.6515,0.7,0.65,0.0,1.0,3.0,6.0,9.0,10.0,318.0,233.0
108.0,0.0,0.0,0.2537,0.6818,0.72,0.62,0.0,1.0,3.0,6.0,9.0,11.0,360.0,252.0
144.0,0.0,0.0,0.2239,0.6818,0.72,0.62,0.0,1.0,3.0,6.0,9.0,12.0,404.0,260.0
131.0,0.0,0.0,0.2836,0.6818,0.74,0.55,0.0,1.0,3.0,6.0,9.0,13.0,370.0,239.0
129.0,0.0,0.0,0.2836,0.6818,0.74,0.55,0.0,1.0,3.0,6.0,9.0,14.0,359.0,230.0
217.0,0.0,0.0,0.2239,0.6818,0.74,0.55,0.0,1.0,3.0,6.0,9.0,15.0,480.0,263.0
170.0,0.0,0.0,0.194,0.6818,0.74,0.55,0.0,1.0,3.0,6.0,9.0,16.0,431.0,261.0
185.0,0.0,0.0,0.2239,0.6818,0.74,0.55,0.0,1.0,3.0,6.0,9.0,17.0,460.0,275.0
119.0,0.0,0.0,0.194,0.6667,0.72,0.58,0.0,1.0,3.0,6.0,9.0,18.0,360.0,241.0
101.0,0.0,0.0,0.1343,0.6515,0.7,0.58,0.0,1.0,3.0,6.0,9.0,19.0,315.0,214.0
78.0,0.0,0.0,0.1045,0.6212,0.66,0.69,0.0,1.0,3.0,6.0,9.0,20.0,245.0,167.0
59.0,0.0,0.0,0.0896,0.5909,0.64,0.78,0.0,1.0,3.0,6.0,9.0,21.0,230.0,171.0
49.0,0.0,0.0,0.0,0.5909,0.64,0.78,0.0,1.0,3.0,6.0,9.0,22.0,175.0,126.0
32.0,0.0,0.0,0.0,0.5606,0.62,0.88,0.0,2.0,3.0,6.0,9.0,23.0,139.0,107.0
29.0,0.0,0.0,0.0,0.5606,0.62,0.88,0.0,1.0,3.0,0.0,9.0,0.0,108.0,79.0
22.0,0.0,0.0,0.0,0.5606,0.62,0.88,0.0,2.0,3.0,0.0,9.0,1.0,88.0,66.0
16.0,0.0,0.0,0.194,0.5909,0.62,0.78,0.0,2.0,3.0,0.0,9.0,2.0,76.0,60.0
15.0,0.0,0.0,0.0896,0.5909,0.62,0.78,0.0,2.0,3.0,0.0,9.0,3.0,45.0,30.0
3.0,0.0,0.0,0.1343,0.5606,0.6,0.83,0.0,1.0,3.0,0.0,9.0,4.0,9.0,6.0
15.0,0.0,0.0,0.1343,0.5606,0.6,0.83,0.0,1.0,3.0,0.0,9.0,5.0,39.0,24.0
4.0,0.0,0.0,0.1045,0.5455,0.58,0.88,0.0,1.0,3.0,0.0,9.0,6.0,20.0,16.0
9.0,0.0,0.0,0.0,0.5455,0.6,0.88,0.0,1.0,3.0,0.0,9.0,7.0,37.0,28.0
25.0,0.0,0.0,0.0,0.5909,0.64,0.78,0.0,1.0,3.0,0.0,9.0,8.0,94.0,69.0
59.0,0.0,0.0,0.0,0.6212,0.66,0.74,0.0,1.0,3.0,0.0,9.0,9.0,227.0,168.0
120.0,0.0,0.0,0.0,0.6515,0.7,0.65,0.0,1.0,3.0,0.0,9.0,10.0,334.0,214.0
144.0,0.0,0.0,0.0,0.6515,0.7,0.65,0.0,1.0,3.0,0.0,9.0,11.0,402.0,258.0
113.0,0.0,0.0,0.0,0.6515,0.7,0.65,0.0,1.0,3.0,0.0,9.0,12.0,411.0,298.0
119.0,0.0,0.0,0.1045,0.6818,0.74,0.58,0.0,1.0,3.0,0.0,9.0,13.0,350.0,231.0
120.0,0.0,0.0,0.2836,0.6667,0.72,0.58,0.0,1.0,3.0,0.0,9.0,14.0,342.0,222.0
134.0,0.0,0.0,0.2985,0.6667,0.74,0.51,0.0,1.0,3.0,0.0,9.0,15.0,404.0,270.0
180.0,0.0,0.0,0.2985,0.6667,0.72,0.51,0.0,1.0,3.0,0.0,9.0,16.0,483.0,303.0
152.0,0.0,0.0,0.1343,0.6667,0.72,0.51,0.0,1.0,3.0,0.0,9.0,17.0,380.0,228.0
110.0,0.0,0.0,0.2985,0.6364,0.68,0.65,0.0,1.0,3.0,0.0,9.0,18.0,339.0,229.0
101.0,0.0,0.0,0.1045,0.6061,0.64,0.69,0.0,1.0,3.0,0.0,9.0,19.0,333.0,232.0
65.0,0.0,0.0,0.1045,0.5909,0.62,0.73,0.0,1.0,3.0,0.0,9.0,20.0,226.0,161.0
45.0,0.0,0.0,0.0,0.6061,0.64,0.69,0.0,1.0,3.0,0.0,9.0,21.0,159.0,114.0
21.0,0.0,0.0,0.3881,0.6061,0.62,0.69,0.0,1.0,3.0,0.0,9.0,22.0,95.0,74.0
12.0,0.0,0.0,0.0896,0.5455,0.58,0.78,0.0,3.0,3.0,0.0,9.0,23.0,45.0,33.0
5.0,0.0,0.0,0.0896,0.5303,0.56,0.88,1.0,1.0,3.0,1.0,9.0,0.0,16.0,11.0
1.0,0.0,0.0,0.0,0.5303,0.56,0.88,1.0,1.0,3.0,1.0,9.0,1.0,12.0,11.0
2.0,0.0,0.0,0.0,0.5303,0.56,0.88,1.0,1.0,3.0,1.0,9.0,2.0,2.0,0.0
0.0,0.0,0.0,0.1045,0.5152,0.54,0.94,1.0,1.0,3.0,1.0,9.0,4.0,4.0,4.0
1.0,0.0,0.0,0.0,0.5303,0.56,0.83,1.0,1.0,3.0,1.0,9.0,5.0,24.0,23.0
1.0,0.0,0.0,0.0,0.5303,0.56,0.83,1.0,1.0,3.0,1.0,9.0,6.0,109.0,108.0
12.0,0.0,0.0,0.0,0.5455,0.58,0.83,1.0,1.0,3.0,1.0,9.0,7.0,312.0,300.0
26.0,0.0,0.0,0.0896,0.5758,0.6,0.78,1.0,1.0,3.0,1.0,9.0,8.0,408.0,382.0
21.0,0.0,0.0,0.0,0.6061,0.64,0.69,1.0,1.0,3.0,1.0,9.0,9.0,176.0,155.0
40.0,0.0,0.0,0.1642,0.6364,0.68,0.62,1.0,1.0,3.0,1.0,9.0,10.0,129.0,89.0
34.0,0.0,0.0,0.194,0.6515,0.7,0.58,1.0,1.0,3.0,1.0,9.0,11.0,165.0,131.0
37.0,0.0,0.0,0.194,0.6667,0.72,0.51,1.0,1.0,3.0,1.0,9.0,12.0,184.0,147.0
43.0,0.0,0.0,0.1045,0.6667,0.72,0.54,1.0,1.0,3.0,1.0,9.0,13.0,163.0,120.0
60.0,0.0,0.0,0.1642,0.6667,0.74,0.51,1.0,1.0,3.0,1.0,9.0,14.0,189.0,129.0
60.0,0.0,0.0,0.0896,0.6667,0.74,0.48,1.0,1.0,3.0,1.0,9.0,15.0,212.0,152.0
60.0,0.0,0.0,0.0,0.6667,0.72,0.48,1.0,1.0,3.0,1.0,9.0,16.0,298.0,238.0
75.0,0.0,0.0,0.1642,0.6667,0.72,0.51,1.0,1.0,3.0,1.0,9.0,17.0,590.0,515.0
56.0,0.0,0.0,0.194,0.6515,0.7,0.54,1.0,1.0,3.0,1.0,9.0,18.0,571.0,515.0
63.0,0.0,0.0,0.1343,0.6364,0.68,0.57,1.0,1.0,3.0,1.0,9.0,19.0,436.0,373.0
41.0,0.0,0.0,0.0,0.6212,0.66,0.65,1.0,1.0,3.0,1.0,9.0,20.0,299.0,258.0
29.0,0.0,0.0,0.0896,0.6061,0.64,0.73,1.0,1.0,3.0,1.0,9.0,21.0,195.0,166.0
16.0,0.0,0.0,0.1642,0.5758,0.62,0.83,1.0,1.0,3.0,1.0,9.0,22.0,150.0,134.0
7.0,0.0,0.0,0.1045,0.5758,0.62,0.83,1.0,1.0,3.0,1.0,9.0,23.0,69.0,62.0
7.0,0.0,0.0,0.1045,0.5455,0.6,0.88,1.0,1.0,3.0,2.0,9.0,0.0,26.0,19.0
4.0,0.0,0.0,0.1045,0.5455,0.58,0.83,1.0,1.0,3.0,2.0,9.0,1.0,10.0,6.0
2.0,0.0,0.0,0.0,0.5758,0.6,0.78,1.0,1.0,3.0,2.0,9.0,2.0,2.0,0.0
2.0,0.0,0.0,0.0,0.5455,0.58,0.83,1.0,1.0,3.0,2.0,9.0,3.0,4.0,2.0
2.0,0.0,0.0,0.0,0.5303,0.56,0.88,1.0,1.0,3.0,2.0,9.0,4.0,8.0,6.0
1.0,0.0,0.0,0.0,0.5303,0.56,0.88,1.0,1.0,3.0,2.0,9.0,5.0,20.0,19.0
6.0,0.0,0.0,0.1045,0.5303,0.56,0.88,1.0,1.0,3.0,2.0,9.0,6.0,122.0,116.0
14.0,0.0,0.0,0.0896,0.5455,0.58,0.83,1.0,1.0,3.0,2.0,9.0,7.0,362.0,348.0
26.0,0.0,0.0,0.1045,0.5606,0.6,0.81,1.0,1.0,3.0,2.0,9.0,8.0,425.0,399.0
35.0,0.0,0.0,0.0896,0.6061,0.64,0.69,1.0,1.0,3.0,2.0,9.0,9.0,214.0,179.0
42.0,0.0,0.0,0.1343,0.6364,0.68,0.69,1.0,1.0,3.0,2.0,9.0,10.0,135.0,93.0
33.0,0.0,0.0,0.1642,0.6515,0.7,0.61,1.0,1.0,3.0,2.0,9.0,11.0,153.0,120.0
43.0,0.0,0.0,0.2239,0.6667,0.72,0.58,1.0,1.0,3.0,2.0,9.0,12.0,187.0,144.0
48.0,0.0,0.0,0.2836,0.6667,0.74,0.51,1.0,1.0,3.0,2.0,9.0,13.0,184.0,136.0
51.0,0.0,0.0,0.3284,0.6667,0.74,0.51,1.0,1.0,3.0,2.0,9.0,14.0,190.0,139.0
35.0,0.0,0.0,0.2985,0.6667,0.74,0.51,1.0,1.0,3.0,2.0,9.0,15.0,180.0,145.0
41.0,0.0,0.0,0.2239,0.6667,0.74,0.51,1.0,1.0,3.0,2.0,9.0,16.0,292.0,251.0
72.0,0.0,0.0,0.2239,0.6667,0.74,0.51,1.0,1.0,3.0,2.0,9.0,17.0,579.0,507.0
67.0,0.0,0.0,0.1642,0.6515,0.7,0.61,1.0,1.0,3.0,2.0,9.0,18.0,539.0,472.0
55.0,0.0,0.0,0.1642,0.6364,0.68,0.69,1.0,1.0,3.0,2.0,9.0,19.0,396.0,341.0
31.0,0.0,0.0,0.194,0.6212,0.66,0.74,1.0,1.0,3.0,2.0,9.0,20.0,272.0,241.0
45.0,0.0,0.0,0.1642,0.5909,0.64,0.78,1.0,1.0,3.0,2.0,9.0,21.0,245.0,200.0
24.0,0.0,0.0,0.1343,0.5909,0.64,0.78,1.0,1.0,3.0,2.0,9.0,22.0,144.0,120.0
15.0,0.0,0.0,0.1045,0.5909,0.64,0.78,1.0,1.0,3.0,2.0,9.0,23.0,74.0,59.0
5.0,0.0,0.0,0.0896,0.5909,0.62,0.78,1.0,1.0,3.0,3.0,9.0,0.0,33.0,28.0
1.0,0.0,0.0,0.0896,0.5909,0.62,0.78,1.0,1.0,3.0,3.0,9.0,1.0,8.0,7.0
1.0,0.0,0.0,0.0,0.5606,0.6,0.83,1.0,1.0,3.0,3.0,9.0,2.0,5.0,4.0
1.0,0.0,0.0,0.1343,0.5455,0.6,0.88,1.0,1.0,3.0,3.0,9.0,3.0,8.0,7.0
1.0,0.0,0.0,0.0896,0.5606,0.6,0.83,1.0,1.0,3.0,3.0,9.0,4.0,9.0,8.0
1.0,0.0,0.0,0.1045,0.5455,0.58,0.88,1.0,1.0,3.0,3.0,9.0,5.0,31.0,30.0
7.0,0.0,0.0,0.1045,0.5455,0.58,0.88,1.0,1.0,3.0,3.0,9.0,6.0,145.0,138.0
20.0,0.0,0.0,0.1045,0.5606,0.6,0.83,1.0,1.0,3.0,3.0,9.0,7.0,370.0,350.0
33.0,0.0,0.0,0.1642,0.5758,0.62,0.83,1.0,1.0,3.0,3.0,9.0,8.0,429.0,396.0
19.0,0.0,0.0,0.1642,0.5909,0.64,0.78,1.0,1.0,3.0,3.0,9.0,9.0,202.0,183.0
27.0,0.0,0.0,0.1343,0.6515,0.7,0.7,1.0,1.0,3.0,3.0,9.0,10.0,142.0,115.0
43.0,0.0,0.0,0.1642,0.6818,0.72,0.66,1.0,1.0,3.0,3.0,9.0,11.0,164.0,121.0
56.0,0.0,0.0,0.2239,0.6818,0.74,0.58,1.0,1.0,3.0,3.0,9.0,12.0,212.0,156.0
39.0,0.0,0.0,0.2537,0.697,0.76,0.55,1.0,1.0,3.0,3.0,9.0,13.0,178.0,139.0
19.0,0.0,0.0,0.2239,0.7121,0.78,0.52,1.0,1.0,3.0,3.0,9.0,14.0,124.0,105.0
30.0,0.0,0.0,0.2537,0.7121,0.78,0.49,1.0,1.0,3.0,3.0,9.0,15.0,176.0,146.0
36.0,0.0,0.0,0.2836,0.697,0.76,0.52,1.0,1.0,3.0,3.0,9.0,16.0,277.0,241.0
87.0,0.0,0.0,0.2836,0.697,0.76,0.52,1.0,1.0,3.0,3.0,9.0,17.0,599.0,512.0
83.0,0.0,0.0,0.1642,0.6818,0.72,0.62,1.0,1.0,3.0,3.0,9.0,18.0,586.0,503.0
44.0,0.0,0.0,0.1045,0.6515,0.7,0.7,1.0,2.0,3.0,3.0,9.0,19.0,381.0,337.0
40.0,0.0,0.0,0.4179,0.6667,0.72,0.58,1.0,2.0,3.0,3.0,9.0,20.0,261.0,221.0
24.0,0.0,0.0,0.2239,0.6212,0.66,0.65,1.0,2.0,3.0,3.0,9.0,21.0,213.0,189.0
20.0,0.0,0.0,0.1343,0.6212,0.66,0.65,1.0,2.0,3.0,3.0,9.0,22.0,160.0,140.0
10.0,0.0,0.0,0.1045,0.6061,0.64,0.69,1.0,2.0,3.0,3.0,9.0,23.0,72.0,62.0
3.0,0.0,0.0,0.1343,0.6061,0.64,0.69,1.0,1.0,3.0,4.0,9.0,0.0,37.0,34.0
0.0,0.0,0.0,0.1642,0.6061,0.64,0.69,1.0,1.0,3.0,4.0,9.0,1.0,20.0,20.0
0.0,0.0,0.0,0.1045,0.5909,0.62,0.73,1.0,1.0,3.0,4.0,9.0,2.0,5.0,5.0
3.0,0.0,0.0,0.0896,0.5909,0.62,0.73,1.0,1.0,3.0,4.0,9.0,3.0,8.0,5.0
2.0,0.0,0.0,0.1045,0.5758,0.6,0.78,1.0,1.0,3.0,4.0,9.0,4.0,7.0,5.0
1.0,0.0,0.0,0.0,0.5758,0.6,0.78,1.0,1.0,3.0,4.0,9.0,5.0,31.0,30.0
5.0,0.0,0.0,0.2537,0.5606,0.6,0.83,1.0,2.0,3.0,4.0,9.0,6.0,124.0,119.0
17.0,0.0,0.0,0.194,0.5909,0.62,0.78,1.0,2.0,3.0,4.0,9.0,7.0,338.0,321.0
27.0,0.0,0.0,0.1343,0.6061,0.64,0.73,1.0,1.0,3.0,4.0,9.0,8.0,391.0,364.0
23.0,0.0,0.0,0.3582,0.6061,0.64,0.73,1.0,2.0,3.0,4.0,9.0,9.0,209.0,186.0
25.0,0.0,0.0,0.2537,0.6212,0.66,0.69,1.0,2.0,3.0,4.0,9.0,10.0,121.0,96.0
39.0,0.0,0.0,0.1343,0.6364,0.68,0.65,1.0,2.0,3.0,4.0,9.0,11.0,159.0,120.0
31.0,0.0,0.0,0.2985,0.6212,0.66,0.69,1.0,2.0,3.0,4.0,9.0,12.0,179.0,148.0
38.0,0.0,0.0,0.2836,0.6061,0.64,0.65,1.0,2.0,3.0,4.0,9.0,13.0,189.0,151.0
