temp,hum,weekday,yr,cnt,registered,season,hr,workingday,atemp,holiday,casual,weathersit,mnth,windspeed
0.28,0.93,4.0,0.0,58.0,52.0,2.0,11.0,1.0,0.2727,0.0,6.0,3.0,3.0,0.194
0.28,0.93,4.0,0.0,90.0,73.0,2.0,12.0,1.0,0.2727,0.0,17.0,3.0,3.0,0.194
0.3,0.87,4.0,0.0,68.0,55.0,2.0,13.0,1.0,0.303,0.0,13.0,3.0,3.0,0.1343
0.3,0.87,4.0,0.0,76.0,49.0,2.0,14.0,1.0,0.303,0.0,27.0,3.0,3.0,0.1343
0.3,0.87,4.0,0.0,65.0,61.0,2.0,15.0,1.0,0.2727,0.0,4.0,3.0,3.0,0.2985
0.3,0.87,4.0,0.0,85.0,72.0,2.0,16.0,1.0,0.2879,0.0,13.0,2.0,3.0,0.2537
0.3,0.87,4.0,0.0,168.0,153.0,2.0,17.0,1.0,0.2879,0.0,15.0,2.0,3.0,0.2537
0.3,0.87,4.0,0.0,177.0,165.0,2.0,18.0,1.0,0.303,0.0,12.0,2.0,3.0,0.1343
0.3,0.87,4.0,0.0,130.0,118.0,2.0,19.0,1.0,0.303,0.0,12.0,2.0,3.0,0.1343
0.28,0.93,4.0,0.0,85.0,79.0,2.0,20.0,1.0,0.2576,0.0,6.0,3.0,3.0,0.2836
0.28,0.93,4.0,0.0,60.0,53.0,2.0,21.0,1.0,0.2727,0.0,7.0,2.0,3.0,0.1642
0.28,0.93,4.0,0.0,51.0,44.0,2.0,22.0,1.0,0.2727,0.0,7.0,3.0,3.0,0.2537
0.26,1.0,4.0,0.0,27.0,23.0,2.0,23.0,1.0,0.2576,0.0,4.0,3.0,3.0,0.1642
0.26,1.0,5.0,0.0,6.0,6.0,2.0,0.0,1.0,0.2576,0.0,0.0,3.0,4.0,0.1642
0.26,1.0,5.0,0.0,4.0,4.0,2.0,1.0,1.0,0.2576,0.0,0.0,3.0,4.0,0.1642
0.26,0.93,5.0,0.0,7.0,7.0,2.0,2.0,1.0,0.2576,0.0,0.0,3.0,4.0,0.194
0.24,0.93,5.0,0.0,4.0,4.0,2.0,3.0,1.0,0.2273,0.0,0.0,2.0,4.0,0.2537
0.24,0.93,5.0,0.0,3.0,3.0,2.0,4.0,1.0,0.2273,0.0,0.0,2.0,4.0,0.2537
0.24,0.93,5.0,0.0,12.0,11.0,2.0,5.0,1.0,0.2273,0.0,1.0,3.0,4.0,0.2239
0.24,0.93,5.0,0.0,28.0,26.0,2.0,6.0,1.0,0.2273,0.0,2.0,3.0,4.0,0.2239
0.24,0.93,5.0,0.0,95.0,91.0,2.0,7.0,1.0,0.2424,0.0,4.0,3.0,4.0,0.0
0.26,0.87,5.0,0.0,206.0,198.0,2.0,8.0,1.0,0.2424,0.0,8.0,2.0,4.0,0.2537
0.32,0.7,5.0,0.0,173.0,162.0,2.0,9.0,1.0,0.2879,0.0,11.0,1.0,4.0,0.3582
0.32,0.66,5.0,0.0,75.0,63.0,2.0,10.0,1.0,0.303,0.0,12.0,1.0,4.0,0.2836
0.32,0.61,5.0,0.0,89.0,72.0,2.0,11.0,1.0,0.2879,0.0,17.0,1.0,4.0,0.3582
0.34,0.53,5.0,0.0,95.0,80.0,2.0,12.0,1.0,0.303,0.0,15.0,1.0,4.0,0.3582
0.36,0.5,5.0,0.0,110.0,92.0,2.0,13.0,1.0,0.3333,0.0,18.0,1.0,4.0,0.3582
0.36,0.46,5.0,0.0,87.0,61.0,2.0,14.0,1.0,0.3333,0.0,26.0,2.0,4.0,0.3582
0.34,0.46,5.0,0.0,111.0,81.0,2.0,15.0,1.0,0.303,0.0,30.0,1.0,4.0,0.4179
0.34,0.46,5.0,0.0,167.0,125.0,2.0,16.0,1.0,0.303,0.0,42.0,1.0,4.0,0.4179
0.34,0.46,5.0,0.0,281.0,245.0,2.0,17.0,1.0,0.303,0.0,36.0,1.0,4.0,0.3284
0.34,0.46,5.0,0.0,241.0,205.0,2.0,18.0,1.0,0.303,0.0,36.0,1.0,4.0,0.3284
0.34,0.49,5.0,0.0,136.0,120.0,2.0,19.0,1.0,0.303,0.0,16.0,1.0,4.0,0.3284
0.32,0.53,5.0,0.0,77.0,75.0,2.0,20.0,1.0,0.3182,0.0,2.0,1.0,4.0,0.194
0.32,0.53,5.0,0.0,93.0,84.0,2.0,21.0,1.0,0.3333,0.0,9.0,1.0,4.0,0.1343
0.3,0.56,5.0,0.0,74.0,64.0,2.0,22.0,1.0,0.303,0.0,10.0,1.0,4.0,0.1642
0.3,0.61,5.0,0.0,53.0,41.0,2.0,23.0,1.0,0.3182,0.0,12.0,1.0,4.0,0.0896
0.3,0.61,6.0,0.0,32.0,29.0,2.0,0.0,0.0,0.3333,0.0,3.0,2.0,4.0,0.0
0.26,0.65,6.0,0.0,32.0,28.0,2.0,1.0,0.0,0.2727,0.0,4.0,1.0,4.0,0.1343
0.24,0.75,6.0,0.0,21.0,20.0,2.0,2.0,0.0,0.2424,0.0,1.0,1.0,4.0,0.1343
0.24,0.7,6.0,0.0,9.0,8.0,2.0,3.0,0.0,0.2424,0.0,1.0,1.0,4.0,0.1642
0.24,0.7,6.0,0.0,5.0,5.0,2.0,4.0,0.0,0.2424,0.0,0.0,1.0,4.0,0.1642
0.24,0.75,6.0,0.0,5.0,4.0,2.0,5.0,0.0,0.2424,0.0,1.0,2.0,4.0,0.1642
0.26,0.7,6.0,0.0,12.0,7.0,2.0,6.0,0.0,0.2727,0.0,5.0,1.0,4.0,0.1045
0.26,0.7,6.0,0.0,18.0,16.0,2.0,7.0,0.0,0.2727,0.0,2.0,2.0,4.0,0.1045
0.3,0.7,6.0,0.0,55.0,45.0,2.0,8.0,0.0,0.3182,0.0,10.0,1.0,4.0,0.1045
0.34,0.66,6.0,0.0,87.0,65.0,2.0,9.0,0.0,0.3485,0.0,22.0,2.0,4.0,0.1045
0.36,0.57,6.0,0.0,154.0,113.0,2.0,10.0,0.0,0.3485,0.0,41.0,2.0,4.0,0.1642
0.4,0.47,6.0,0.0,198.0,126.0,2.0,11.0,0.0,0.4091,0.0,72.0,2.0,4.0,0.1642
0.32,0.81,6.0,0.0,184.0,100.0,2.0,12.0,0.0,0.3333,0.0,84.0,3.0,4.0,0.1343
0.34,0.81,6.0,0.0,137.0,81.0,2.0,13.0,0.0,0.3333,0.0,56.0,1.0,4.0,0.1343
0.32,0.76,6.0,0.0,190.0,93.0,2.0,14.0,0.0,0.303,0.0,97.0,3.0,4.0,0.3284
0.34,0.76,6.0,0.0,136.0,64.0,2.0,15.0,0.0,0.303,0.0,72.0,3.0,4.0,0.3881
0.38,0.62,6.0,0.0,196.0,85.0,2.0,16.0,0.0,0.3939,0.0,111.0,1.0,4.0,0.3284
0.38,0.54,6.0,0.0,184.0,95.0,2.0,17.0,0.0,0.3939,0.0,89.0,1.0,4.0,0.3582
0.38,0.54,6.0,0.0,179.0,110.0,2.0,18.0,0.0,0.3939,0.0,69.0,1.0,4.0,0.194
0.36,0.53,6.0,0.0,148.0,77.0,2.0,19.0,0.0,0.3333,0.0,71.0,1.0,4.0,0.3582
0.34,0.53,6.0,0.0,85.0,56.0,2.0,20.0,0.0,0.3182,0.0,29.0,1.0,4.0,0.2836
0.32,0.61,6.0,0.0,77.0,53.0,2.0,21.0,0.0,0.303,0.0,24.0,1.0,4.0,0.2537
0.32,0.61,6.0,0.0,55.0,41.0,2.0,22.0,0.0,0.303,0.0,14.0,1.0,4.0,0.2985
0.32,0.61,6.0,0.0,53.0,33.0,2.0,23.0,0.0,0.3182,0.0,20.0,1.0,4.0,0.1642
0.3,0.65,0.0,0.0,39.0,31.0,2.0,0.0,0.0,0.2879,0.0,8.0,1.0,4.0,0.194
0.3,0.61,0.0,0.0,34.0,26.0,2.0,1.0,0.0,0.3182,0.0,8.0,1.0,4.0,0.1045
0.26,0.7,0.0,0.0,24.0,19.0,2.0,2.0,0.0,0.2727,0.0,5.0,1.0,4.0,0.1343
0.3,0.61,0.0,0.0,11.0,8.0,2.0,3.0,0.0,0.3333,0.0,3.0,1.0,4.0,0.0
0.28,0.7,0.0,0.0,3.0,0.0,2.0,4.0,0.0,0.303,0.0,3.0,1.0,4.0,0.0896
0.28,0.65,0.0,0.0,5.0,4.0,2.0,5.0,0.0,0.2727,0.0,1.0,1.0,4.0,0.2239
0.28,0.65,0.0,0.0,33.0,23.0,2.0,6.0,0.0,0.2727,0.0,10.0,1.0,4.0,0.194
0.32,0.57,0.0,0.0,33.0,20.0,2.0,7.0,0.0,0.303,0.0,13.0,1.0,4.0,0.2239
0.34,0.57,0.0,0.0,62.0,44.0,2.0,8.0,0.0,0.3333,0.0,18.0,1.0,4.0,0.1642
0.36,0.5,0.0,0.0,142.0,74.0,2.0,9.0,0.0,0.3182,0.0,68.0,1.0,4.0,0.4925
0.4,0.43,0.0,0.0,215.0,104.0,2.0,10.0,0.0,0.4091,0.0,111.0,1.0,4.0,0.4179
0.42,0.41,0.0,0.0,243.0,104.0,2.0,11.0,0.0,0.4242,0.0,139.0,1.0,4.0,0.2537
0.44,0.38,0.0,0.0,313.0,147.0,2.0,12.0,0.0,0.4394,0.0,166.0,1.0,4.0,0.2836
0.44,0.33,0.0,0.0,367.0,148.0,2.0,13.0,0.0,0.4394,0.0,219.0,1.0,4.0,0.2985
0.46,0.31,0.0,0.0,349.0,109.0,2.0,14.0,0.0,0.4545,0.0,240.0,1.0,4.0,0.1343
0.46,0.33,0.0,0.0,292.0,118.0,2.0,15.0,0.0,0.4545,0.0,174.0,2.0,4.0,0.0
0.46,0.31,0.0,0.0,303.0,156.0,2.0,16.0,0.0,0.4545,0.0,147.0,2.0,4.0,0.194
0.46,0.28,0.0,0.0,274.0,126.0,2.0,17.0,0.0,0.4545,0.0,148.0,2.0,4.0,0.1343
0.46,0.31,0.0,0.0,172.0,101.0,2.0,18.0,0.0,0.4545,0.0,71.0,2.0,4.0,0.0
0.42,0.44,0.0,0.0,144.0,93.0,2.0,19.0,0.0,0.4242,0.0,51.0,2.0,4.0,0.194
0.42,0.41,0.0,0.0,79.0,55.0,2.0,20.0,0.0,0.4242,0.0,24.0,3.0,4.0,0.2239
0.42,0.44,0.0,0.0,45.0,37.0,2.0,21.0,0.0,0.4242,0.0,8.0,2.0,4.0,0.2239
0.4,0.43,0.0,0.0,36.0,29.0,2.0,22.0,0.0,0.4091,0.0,7.0,1.0,4.0,0.1045
0.4,0.5,0.0,0.0,31.0,22.0,2.0,23.0,0.0,0.4091,0.0,9.0,1.0,4.0,0.0896
0.4,0.5,1.0,0.0,6.0,5.0,2.0,0.0,1.0,0.4091,0.0,1.0,1.0,4.0,0.2239
0.4,0.56,1.0,0.0,11.0,4.0,2.0,1.0,1.0,0.4091,0.0,7.0,1.0,4.0,0.3582
0.38,0.66,1.0,0.0,2.0,1.0,2.0,2.0,1.0,0.3939,0.0,1.0,1.0,4.0,0.2537
0.38,0.66,1.0,0.0,1.0,0.0,2.0,3.0,1.0,0.3939,0.0,1.0,1.0,4.0,0.2836
0.38,0.71,1.0,0.0,2.0,1.0,2.0,4.0,1.0,0.3939,0.0,1.0,1.0,4.0,0.2985
0.4,0.62,1.0,0.0,7.0,7.0,2.0,5.0,1.0,0.4091,0.0,0.0,1.0,4.0,0.2537
0.42,0.58,1.0,0.0,46.0,43.0,2.0,6.0,1.0,0.4242,0.0,3.0,1.0,4.0,0.2836
0.44,0.54,1.0,0.0,157.0,150.0,2.0,7.0,1.0,0.4394,0.0,7.0,2.0,4.0,0.2537
0.46,0.55,1.0,0.0,339.0,308.0,2.0,8.0,1.0,0.4545,0.0,31.0,2.0,4.0,0.2985
0.5,0.51,1.0,0.0,158.0,134.0,2.0,9.0,1.0,0.4848,0.0,24.0,2.0,4.0,0.3881
0.54,0.45,1.0,0.0,90.0,55.0,2.0,10.0,1.0,0.5152,0.0,35.0,2.0,4.0,0.3582
0.6,0.4,1.0,0.0,124.0,66.0,2.0,11.0,1.0,0.6212,0.0,58.0,1.0,4.0,0.3881
0.64,0.36,1.0,0.0,157.0,98.0,2.0,12.0,1.0,0.6212,0.0,59.0,1.0,4.0,0.4627
0.68,0.34,1.0,0.0,139.0,92.0,2.0,13.0,1.0,0.6364,0.0,47.0,1.0,4.0,0.3284
0.74,0.27,1.0,0.0,123.0,76.0,2.0,14.0,1.0,0.6515,0.0,47.0,2.0,4.0,0.4925
0.76,0.23,1.0,0.0,143.0,96.0,2.0,15.0,1.0,0.6667,0.0,47.0,1.0,4.0,0.5522
0.76,0.22,1.0,0.0,189.0,130.0,2.0,16.0,1.0,0.6515,0.0,59.0,1.0,4.0,0.5224
0.74,0.23,1.0,0.0,366.0,283.0,2.0,17.0,1.0,0.6515,0.0,83.0,1.0,4.0,0.6119
0.72,0.23,1.0,0.0,386.0,308.0,2.0,18.0,1.0,0.6364,0.0,78.0,2.0,4.0,0.4925
0.7,0.24,1.0,0.0,278.0,227.0,2.0,19.0,1.0,0.6364,0.0,51.0,1.0,4.0,0.4627
0.7,0.24,1.0,0.0,173.0,133.0,2.0,20.0,1.0,0.6364,0.0,40.0,2.0,4.0,0.5522
0.7,0.3,1.0,0.0,95.0,76.0,2.0,21.0,1.0,0.6364,0.0,19.0,2.0,4.0,0.4478
0.68,0.36,1.0,0.0,75.0,58.0,2.0,22.0,1.0,0.6364,0.0,17.0,2.0,4.0,0.4627
0.64,0.47,1.0,0.0,48.0,30.0,2.0,23.0,1.0,0.6212,0.0,18.0,2.0,4.0,0.2239
0.62,0.5,2.0,0.0,22.0,12.0,2.0,0.0,1.0,0.6212,0.0,10.0,1.0,4.0,0.1045
0.62,0.57,2.0,0.0,15.0,5.0,2.0,1.0,1.0,0.6212,0.0,10.0,3.0,4.0,0.4179
0.54,0.73,2.0,0.0,5.0,5.0,2.0,2.0,1.0,0.5152,0.0,0.0,2.0,4.0,0.3284
0.54,0.73,2.0,0.0,4.0,3.0,2.0,3.0,1.0,0.5152,0.0,1.0,2.0,4.0,0.3284
0.5,0.88,2.0,0.0,2.0,2.0,2.0,4.0,1.0,0.4848,0.0,0.0,3.0,4.0,0.4925
0.46,0.94,2.0,0.0,5.0,5.0,2.0,5.0,1.0,0.4545,0.0,0.0,3.0,4.0,0.2985
0.48,0.88,2.0,0.0,38.0,36.0,2.0,6.0,1.0,0.4697,0.0,2.0,2.0,4.0,0.3284
0.48,0.88,2.0,0.0,134.0,124.0,2.0,7.0,1.0,0.4697,0.0,10.0,2.0,4.0,0.3284
0.38,0.87,2.0,0.0,157.0,148.0,2.0,8.0,1.0,0.3939,0.0,9.0,3.0,4.0,0.5821
0.36,0.87,2.0,0.0,46.0,44.0,2.0,9.0,1.0,0.3182,0.0,2.0,3.0,4.0,0.4925
0.34,0.81,2.0,0.0,28.0,25.0,2.0,10.0,1.0,0.303,0.0,3.0,3.0,4.0,0.3881
0.32,0.81,2.0,0.0,19.0,18.0,2.0,11.0,1.0,0.2879,0.0,1.0,3.0,4.0,0.4478
0.34,0.71,2.0,0.0,38.0,32.0,2.0,12.0,1.0,0.303,0.0,6.0,2.0,4.0,0.3881
0.36,0.63,2.0,0.0,56.0,51.0,2.0,13.0,1.0,0.3333,0.0,5.0,2.0,4.0,0.4179
0.36,0.57,2.0,0.0,76.0,67.0,2.0,14.0,1.0,0.3182,0.0,9.0,2.0,4.0,0.4925
0.4,0.46,2.0,0.0,68.0,62.0,2.0,15.0,1.0,0.4091,0.0,6.0,1.0,4.0,0.4627
0.38,0.46,2.0,0.0,130.0,113.0,2.0,16.0,1.0,0.3939,0.0,17.0,1.0,4.0,0.4179
0.42,0.38,2.0,0.0,273.0,246.0,2.0,17.0,1.0,0.4242,0.0,27.0,1.0,4.0,0.4179
0.38,0.4,2.0,0.0,267.0,248.0,2.0,18.0,1.0,0.3939,0.0,19.0,1.0,4.0,0.4925
0.36,0.43,2.0,0.0,160.0,148.0,2.0,19.0,1.0,0.3333,0.0,12.0,1.0,4.0,0.2985
0.34,0.46,2.0,0.0,91.0,87.0,2.0,20.0,1.0,0.3182,0.0,4.0,1.0,4.0,0.2836
0.34,0.46,2.0,0.0,89.0,81.0,2.0,21.0,1.0,0.2879,0.0,8.0,1.0,4.0,0.5224
0.32,0.49,2.0,0.0,46.0,43.0,2.0,22.0,1.0,0.303,0.0,3.0,1.0,4.0,0.2985
0.3,0.49,2.0,0.0,26.0,23.0,2.0,23.0,1.0,0.2879,0.0,3.0,1.0,4.0,0.2836
0.3,0.49,3.0,0.0,15.0,15.0,2.0,0.0,1.0,0.3182,0.0,0.0,1.0,4.0,0.1045
0.26,0.6,3.0,0.0,2.0,2.0,2.0,1.0,1.0,0.2727,0.0,0.0,1.0,4.0,0.1343
0.24,0.7,3.0,0.0,5.0,5.0,2.0,2.0,1.0,0.2424,0.0,0.0,1.0,4.0,0.1343
0.26,0.6,3.0,0.0,4.0,4.0,2.0,3.0,1.0,0.2727,0.0,0.0,1.0,4.0,0.1343
0.24,0.65,3.0,0.0,1.0,1.0,2.0,4.0,1.0,0.2424,0.0,0.0,1.0,4.0,0.1343
0.24,0.7,3.0,0.0,13.0,12.0,2.0,5.0,1.0,0.2576,0.0,1.0,1.0,4.0,0.1045
0.24,0.7,3.0,0.0,56.0,52.0,2.0,6.0,1.0,0.2576,0.0,4.0,1.0,4.0,0.1045
0.26,0.65,3.0,0.0,133.0,130.0,2.0,7.0,1.0,0.2727,0.0,3.0,1.0,4.0,0.1045
0.32,0.61,3.0,0.0,325.0,308.0,2.0,8.0,1.0,0.303,0.0,17.0,1.0,4.0,0.2239
0.36,0.46,3.0,0.0,165.0,157.0,2.0,9.0,1.0,0.3333,0.0,8.0,1.0,4.0,0.2537
0.4,0.37,3.0,0.0,69.0,48.0,2.0,10.0,1.0,0.4091,0.0,21.0,1.0,4.0,0.3881
0.42,0.38,3.0,0.0,93.0,70.0,2.0,11.0,1.0,0.4242,0.0,23.0,1.0,4.0,0.3881
0.44,0.41,3.0,0.0,134.0,112.0,2.0,12.0,1.0,0.4394,0.0,22.0,1.0,4.0,0.2537
0.46,0.38,3.0,0.0,112.0,83.0,2.0,13.0,1.0,0.4545,0.0,29.0,1.0,4.0,0.4925
0.5,0.34,3.0,0.0,115.0,80.0,2.0,14.0,1.0,0.4848,0.0,35.0,1.0,4.0,0.4179
0.52,0.32,3.0,0.0,117.0,83.0,2.0,15.0,1.0,0.5,0.0,34.0,1.0,4.0,0.3284
0.54,0.28,3.0,0.0,169.0,142.0,2.0,16.0,1.0,0.5152,0.0,27.0,1.0,4.0,0.4179
0.52,0.32,3.0,0.0,356.0,303.0,2.0,17.0,1.0,0.5,0.0,53.0,1.0,4.0,0.4478
0.52,0.29,3.0,0.0,325.0,282.0,2.0,18.0,1.0,0.5,0.0,43.0,1.0,4.0,0.3582
0.5,0.31,3.0,0.0,232.0,196.0,2.0,19.0,1.0,0.4848,0.0,36.0,1.0,4.0,0.2985
0.46,0.51,3.0,0.0,141.0,126.0,2.0,20.0,1.0,0.4545,0.0,15.0,1.0,4.0,0.2239
0.46,0.41,3.0,0.0,102.0,84.0,2.0,21.0,1.0,0.4545,0.0,18.0,1.0,4.0,0.2836
0.46,0.41,3.0,0.0,84.0,71.0,2.0,22.0,1.0,0.4545,0.0,13.0,1.0,4.0,0.2836
0.46,0.41,3.0,0.0,40.0,29.0,2.0,23.0,1.0,0.4545,0.0,11.0,1.0,4.0,0.2985
0.46,0.41,4.0,0.0,20.0,15.0,2.0,0.0,1.0,0.4545,0.0,5.0,1.0,4.0,0.2836
0.42,0.47,4.0,0.0,13.0,11.0,2.0,1.0,1.0,0.4242,0.0,2.0,1.0,4.0,0.1343
0.42,0.54,4.0,0.0,7.0,7.0,2.0,2.0,1.0,0.4242,0.0,0.0,1.0,4.0,0.0
0.36,0.66,4.0,0.0,3.0,3.0,2.0,3.0,1.0,0.3485,0.0,0.0,1.0,4.0,0.194
0.34,0.76,4.0,0.0,1.0,1.0,2.0,4.0,1.0,0.3333,0.0,0.0,1.0,4.0,0.194
0.34,0.76,4.0,0.0,6.0,6.0,2.0,5.0,1.0,0.3182,0.0,0.0,1.0,4.0,0.2239
0.32,0.81,4.0,0.0,64.0,59.0,2.0,6.0,1.0,0.303,0.0,5.0,1.0,4.0,0.2537
0.34,0.76,4.0,0.0,160.0,152.0,2.0,7.0,1.0,0.3333,0.0,8.0,2.0,4.0,0.1642
0.36,0.76,4.0,0.0,314.0,291.0,2.0,8.0,1.0,0.3485,0.0,23.0,1.0,4.0,0.194
0.4,0.66,4.0,0.0,170.0,155.0,2.0,9.0,1.0,0.4091,0.0,15.0,2.0,4.0,0.1343
0.42,0.67,4.0,0.0,95.0,66.0,2.0,10.0,1.0,0.4242,0.0,29.0,2.0,4.0,0.1045
0.46,0.55,4.0,0.0,122.0,86.0,2.0,11.0,1.0,0.4545,0.0,36.0,2.0,4.0,0.0
0.46,0.55,4.0,0.0,153.0,114.0,2.0,12.0,1.0,0.4545,0.0,39.0,2.0,4.0,0.0
0.52,0.48,4.0,0.0,135.0,99.0,2.0,13.0,1.0,0.5,0.0,36.0,2.0,4.0,0.0896
0.56,0.43,4.0,0.0,157.0,111.0,2.0,14.0,1.0,0.5303,0.0,46.0,1.0,4.0,0.0896
0.6,0.38,4.0,0.0,160.0,133.0,2.0,15.0,1.0,0.6212,0.0,27.0,1.0,4.0,0.1045
0.6,0.35,4.0,0.0,213.0,161.0,2.0,16.0,1.0,0.6212,0.0,52.0,1.0,4.0,0.0
0.52,0.52,4.0,0.0,343.0,280.0,2.0,17.0,1.0,0.5,0.0,63.0,1.0,4.0,0.2836
0.48,0.55,4.0,0.0,333.0,265.0,2.0,18.0,1.0,0.4697,0.0,68.0,1.0,4.0,0.2537
0.46,0.59,4.0,0.0,226.0,192.0,2.0,19.0,1.0,0.4545,0.0,34.0,1.0,4.0,0.2985
0.44,0.62,4.0,0.0,203.0,166.0,2.0,20.0,1.0,0.4394,0.0,37.0,1.0,4.0,0.1642
0.44,0.67,4.0,0.0,108.0,89.0,2.0,21.0,1.0,0.4394,0.0,19.0,2.0,4.0,0.2836
0.4,0.76,4.0,0.0,81.0,63.0,2.0,22.0,1.0,0.4091,0.0,18.0,2.0,4.0,0.194
0.38,0.76,4.0,0.0,54.0,45.0,2.0,23.0,1.0,0.3939,0.0,9.0,1.0,4.0,0.2537
0.36,0.76,5.0,0.0,25.0,21.0,2.0,0.0,1.0,0.3485,0.0,4.0,2.0,4.0,0.2239
0.34,0.76,5.0,0.0,9.0,6.0,2.0,1.0,1.0,0.3333,0.0,3.0,2.0,4.0,0.1343
0.34,0.76,5.0,0.0,13.0,10.0,2.0,2.0,1.0,0.3333,0.0,3.0,3.0,4.0,0.1642
0.34,0.76,5.0,0.0,1.0,1.0,2.0,3.0,1.0,0.3333,0.0,0.0,3.0,4.0,0.1642
0.34,0.86,5.0,0.0,1.0,1.0,2.0,4.0,1.0,0.3333,0.0,0.0,2.0,4.0,0.1343
0.32,0.87,5.0,0.0,9.0,8.0,2.0,5.0,1.0,0.3182,0.0,1.0,2.0,4.0,0.194
0.34,0.87,5.0,0.0,35.0,33.0,2.0,6.0,1.0,0.3636,0.0,2.0,2.0,4.0,0.0
0.34,0.87,5.0,0.0,113.0,109.0,2.0,7.0,1.0,0.3333,0.0,4.0,3.0,4.0,0.1642
0.34,0.87,5.0,0.0,221.0,208.0,2.0,8.0,1.0,0.3333,0.0,13.0,3.0,4.0,0.1642
0.36,0.76,5.0,0.0,185.0,168.0,2.0,9.0,1.0,0.3485,0.0,17.0,2.0,4.0,0.194
0.36,0.71,5.0,0.0,73.0,63.0,2.0,10.0,1.0,0.3333,0.0,10.0,2.0,4.0,0.2836
0.4,0.62,5.0,0.0,98.0,79.0,2.0,11.0,1.0,0.4091,0.0,19.0,2.0,4.0,0.3881
0.38,0.66,5.0,0.0,80.0,51.0,2.0,12.0,1.0,0.3939,0.0,29.0,3.0,4.0,0.2239
0.36,0.76,5.0,0.0,42.0,35.0,2.0,13.0,1.0,0.3333,0.0,7.0,3.0,4.0,0.2836
0.34,0.87,5.0,0.0,15.0,13.0,2.0,14.0,1.0,0.3182,0.0,2.0,3.0,4.0,0.2239
0.34,0.87,5.0,0.0,25.0,24.0,2.0,15.0,1.0,0.3182,0.0,1.0,3.0,4.0,0.2239
0.32,0.93,5.0,0.0,60.0,58.0,2.0,16.0,1.0,0.303,0.0,2.0,2.0,4.0,0.2537
0.32,0.93,5.0,0.0,148.0,138.0,2.0,17.0,1.0,0.303,0.0,10.0,3.0,4.0,0.2537
0.32,0.93,5.0,0.0,62.0,54.0,2.0,18.0,1.0,0.303,0.0,8.0,3.0,4.0,0.2537
0.3,0.93,5.0,0.0,53.0,52.0,2.0,19.0,1.0,0.2727,0.0,1.0,3.0,4.0,0.4179
0.3,0.93,5.0,0.0,63.0,51.0,2.0,20.0,1.0,0.2727,0.0,12.0,2.0,4.0,0.3284
0.3,0.93,5.0,0.0,54.0,43.0,2.0,21.0,1.0,0.2879,0.0,11.0,2.0,4.0,0.2537
0.3,0.93,5.0,0.0,51.0,42.0,2.0,22.0,1.0,0.2727,0.0,9.0,2.0,4.0,0.2985
0.3,0.93,5.0,0.0,35.0,31.0,2.0,23.0,1.0,0.2879,0.0,4.0,2.0,4.0,0.2239
0.3,0.87,6.0,0.0,31.0,26.0,2.0,0.0,0.0,0.2879,0.0,5.0,2.0,4.0,0.2239
0.3,0.87,6.0,0.0,20.0,17.0,2.0,1.0,0.0,0.303,0.0,3.0,2.0,4.0,0.1343
0.32,0.87,6.0,0.0,17.0,15.0,2.0,2.0,0.0,0.303,0.0,2.0,2.0,4.0,0.2239
0.3,1.0,6.0,0.0,14.0,11.0,2.0,3.0,0.0,0.2879,0.0,3.0,3.0,4.0,0.2537
0.3,1.0,6.0,0.0,3.0,3.0,2.0,4.0,0.0,0.2727,0.0,0.0,3.0,4.0,0.2537
0.3,0.93,6.0,0.0,5.0,5.0,2.0,5.0,0.0,0.2879,0.0,0.0,2.0,4.0,0.2239
0.3,0.93,6.0,0.0,13.0,13.0,2.0,6.0,0.0,0.2879,0.0,0.0,2.0,4.0,0.194
0.3,0.93,6.0,0.0,21.0,13.0,2.0,7.0,0.0,0.303,0.0,8.0,2.0,4.0,0.1642
0.32,0.93,6.0,0.0,54.0,47.0,2.0,8.0,0.0,0.303,0.0,7.0,2.0,4.0,0.1642
0.34,0.87,6.0,0.0,98.0,71.0,2.0,9.0,0.0,0.3485,0.0,27.0,2.0,4.0,0.1045
0.34,0.87,6.0,0.0,133.0,90.0,2.0,10.0,0.0,0.3333,0.0,43.0,2.0,4.0,0.1343
0.36,0.81,6.0,0.0,142.0,91.0,2.0,11.0,0.0,0.3636,0.0,51.0,2.0,4.0,0.0
0.36,0.81,6.0,0.0,202.0,123.0,2.0,12.0,0.0,0.3485,0.0,79.0,2.0,4.0,0.1343
0.36,0.81,6.0,0.0,222.0,108.0,2.0,13.0,0.0,0.3788,0.0,114.0,2.0,4.0,0.0
0.36,0.81,6.0,0.0,212.0,118.0,2.0,14.0,0.0,0.3485,0.0,94.0,2.0,4.0,0.1343
0.36,0.87,6.0,0.0,201.0,116.0,2.0,15.0,0.0,0.3788,0.0,85.0,2.0,4.0,0.0
0.38,0.82,6.0,0.0,191.0,118.0,2.0,16.0,0.0,0.3939,0.0,73.0,2.0,4.0,0.0
0.38,0.82,6.0,0.0,257.0,129.0,2.0,17.0,0.0,0.3939,0.0,128.0,2.0,4.0,0.0896
0.38,0.82,6.0,0.0,177.0,129.0,2.0,18.0,0.0,0.3939,0.0,48.0,2.0,4.0,0.1045
0.38,0.82,6.0,0.0,130.0,83.0,2.0,19.0,0.0,0.3939,0.0,47.0,2.0,4.0,0.1343
