fAsym,fM3Trans,fLength,fConc1,fWidth,fDist,fConc,fM3Long,fAlpha,fSize,class
-32.3802,-11.1947,22.7689,0.2716,17.0966,114.82,0.5352,16.9109,38.404,2.3953,g
20.0904,-7.9116,29.0494,0.1748,15.9232,230.14,0.3374,-18.7681,9.703,2.6117,g
11.3353,15.2859,32.2976,0.1479,19.2113,138.91,0.2829,15.6989,16.6313,2.8887,g
-33.0305,13.3701,44.9124,0.1401,18.8047,53.0291,0.2707,-34.0672,60.9026,2.8642,g
22.4413,6.1669,21.0753,0.4107,6.9523,260.875,0.7332,13.0232,8.393,2.3334,g
80.4449,15.9506,63.5206,0.0762,24.7702,228.349,0.1385,36.2196,6.168,3.2717,g
-25.578,-9.3872,62.1123,0.1107,23.9456,133.799,0.2187,61.5837,18.185,2.8777,g
6.2271,-6.5686,24.476,0.2412,11.7683,124.125,0.4401,12.3548,8.8517,2.4533,g
19.6715,19.0801,22.791,0.2832,20.5348,129.388,0.4778,16.5147,33.009,2.4997,g
84.0815,-13.4819,85.4782,0.0531,36.4647,214.966,0.1031,81.3091,1.9366,3.9318,g
-38.1673,-17.5968,62.5191,0.1733,24.7736,291.256,0.284,42.9741,6.7787,3.0366,g
65.5422,7.3867,41.7024,0.1581,13.0452,173.65,0.3115,-12.671,5.5843,2.8119,g
16.2736,18.1707,38.8617,0.1392,23.7015,175.097,0.2391,-31.8523,3.906,3.1057,g
-15.2461,-18.0344,64.3417,0.1193,21.2392,270.933,0.212,55.0198,3.0013,3.1316,g
28.0762,-11.5716,63.9927,0.1223,27.1801,265.832,0.2427,51.854,1.338,3.2015,g
44.4516,7.8542,43.0287,0.1317,22.9664,92.7433,0.2439,41.8777,21.8794,3.1273,g
-16.0832,-4.3507,22.6892,0.3377,11.0188,189.22,0.6021,-18.8818,11.3678,2.281,g
58.1507,-4.8856,46.198,0.1705,14.2449,243.331,0.3363,-30.3002,4.529,2.7955,g
23.2255,11.1305,22.7309,0.3415,9.7914,182.808,0.5938,18.6712,23.725,2.3502,g
-10.8243,-18.8533,33.8326,0.1549,20.1962,202.762,0.295,26.4743,24.9945,2.5302,g
42.6894,16.0214,43.5086,0.1782,19.5924,183.362,0.2966,30.078,14.6597,2.6385,g
-72.5239,-16.8476,94.9356,0.0791,33.6608,349.252,0.1522,68.8893,2.649,3.746,g
-7.3913,20.8147,73.6497,0.1645,31.483,351.061,0.2804,51.8285,4.5424,3.3631,g
-80.6645,-13.7872,56.3338,0.213,20.6646,281.088,0.3256,22.5169,2.257,2.7304,g
52.3737,16.9368,78.3789,0.0747,31.3958,234.79,0.1414,73.7662,0.9648,3.8644,g
-10.471,-11.6708,31.2386,0.1817,16.5869,126.349,0.3489,21.1996,9.5808,2.6826,g
-18.2016,-24.0957,91.4389,0.1361,28.1738,402.724,0.2488,-43.5379,1.088,3.58,g
-3.6438,-4.9178,17.1452,0.297,11.0701,129.811,0.5897,9.0615,13.853,2.3692,g
6.0851,6.9817,26.4939,0.2258,10.0137,113.778,0.4473,19.5276,1.334,2.3664,g
-59.8454,10.6204,71.3694,0.1447,21.8207,302.136,0.2839,49.8945,3.048,3.2536,g
-70.3242,-13.9255,59.3778,0.1738,18.3907,256.883,0.3165,-29.9143,8.789,2.7118,g
30.7254,11.4176,37.593,0.1714,16.7365,138.887,0.3133,25.8026,1.2879,2.9605,g
33.7517,7.1373,26.3198,0.2331,9.8805,121.658,0.4662,19.4184,13.5641,2.2999,g
18.9622,6.0916,25.385,0.2134,16.9466,145.548,0.3672,-16.2494,30.869,2.525,g
13.6339,11.5249,13.376,0.4667,10.2156,109.751,0.8058,6.3361,75.648,2.2368,g
49.7131,7.573,39.7794,0.1761,13.4751,169.761,0.3458,26.0123,7.225,2.6707,g
27.0087,7.4325,22.2827,0.3139,12.286,162.542,0.5322,9.5843,34.432,2.3811,g
12.9348,5.6128,24.5566,0.3226,9.6981,221.256,0.5491,-13.8015,15.6504,2.3971,g
14.7674,-3.085,19.4525,0.3129,12.8362,182.365,0.5252,13.7077,4.6487,2.3589,g
-96.7581,17.4655,68.7883,0.175,20.6824,242.73,0.324,44.5411,8.7606,2.699,g
21.9724,2.9612,18.9455,0.3549,9.996,224.052,0.5864,11.8739,47.57,2.2095,g
-4.1605,12.6827,40.22,0.1242,21.7955,192.665,0.2126,24.4136,7.1523,3.1948,g
32.8522,14.8584,59.3471,0.0926,26.2146,220.227,0.1683,45.5091,1.29,3.7012,g
26.4925,18.4048,33.6084,0.1601,20.9286,141.254,0.2904,28.2606,32.615,2.827,g
24.0076,-4.854,18.14,0.2848,10.6353,168.416,0.5695,8.5178,53.2443,2.3483,g
76.9274,12.6088,68.0663,0.1251,22.5312,241.118,0.2243,47.619,10.4946,3.1543,g
-15.971,0.0,12.644,0.3853,11.7606,114.916,0.6926,9.8408,7.5002,2.0626,g
-23.6547,6.2385,21.1505,0.3831,7.0203,237.31,0.7119,-11.3333,29.3485,2.1688,g
-38.1513,-8.3981,38.3764,0.2439,13.4924,237.578,0.4533,30.7856,9.201,2.4609,g
69.3492,9.4851,74.8828,0.13,16.524,187.85,0.2345,-33.1692,3.27,3.0243,g
-14.2318,-10.6024,21.489,0.3681,12.3798,166.275,0.6481,-12.648,59.423,2.3345,g
32.72,-9.6262,38.3618,0.2417,17.667,135.828,0.4547,35.3398,13.47,2.6561,g
5.1772,10.3267,19.1372,0.2964,12.2128,220.476,0.561,-12.0916,4.7392,2.499,g
22.904,6.5129,52.6559,0.1756,19.2952,202.271,0.2958,54.4992,9.053,2.9001,g
26.4613,8.3232,20.5134,0.2696,15.5392,172.217,0.4693,6.9866,71.5113,2.5539,g
-38.7455,-6.5917,31.4029,0.275,12.3502,190.647,0.5444,10.0746,55.708,2.2553,g
-27.8438,-21.9577,85.7345,0.0859,49.8684,395.404,0.1705,21.7048,5.6722,3.9618,g
-23.1869,17.7623,81.0409,0.114,26.8651,335.726,0.2262,52.0337,2.8681,3.3754,g
76.4614,-22.7102,103.475,0.0405,53.3928,286.572,0.0807,81.291,1.727,4.2653,g
-15.1891,7.0586,12.8056,0.4144,11.4689,93.5727,0.7146,8.8859,14.296,2.3043,g
2.2747,-4.1388,34.7035,0.2129,14.3577,140.17,0.3537,23.6089,5.354,2.8663,g
-77.6791,28.5217,115.666,0.0291,57.3144,263.303,0.0568,83.084,6.803,4.3656,g
-15.2932,-8.7076,20.8402,0.2733,12.3622,164.167,0.5059,-14.9558,13.2241,2.4691,g
26.6154,6.0364,33.7908,0.2785,8.9799,182.081,0.481,-16.5715,13.7763,2.4609,g
1.5087,-8.9275,29.4591,0.1893,13.9346,218.712,0.3619,-16.443,15.514,2.6232,g
32.1667,-3.7756,31.9906,0.4424,7.412,198.012,0.6667,20.3889,18.9558,2.3856,g
15.9963,5.3671,26.0249,0.2515,14.2821,166.04,0.4647,14.3681,1.3587,2.5315,g
-4.0523,-2.5673,24.6743,0.1876,15.1377,154.539,0.3724,-16.419,0.373,2.5496,g
21.8687,10.4519,42.8667,0.1662,20.8577,157.559,0.2646,28.1173,6.9302,2.954,g
-13.4716,0.0807,12.9816,0.4815,10.8012,194.374,0.7407,5.4531,0.0,2.1717,g
25.9233,-17.8527,42.9914,0.106,32.1129,98.3879,0.2013,25.6297,25.0566,3.2679,g
15.2333,8.7399,22.4456,0.3796,12.8311,122.632,0.5794,19.6139,31.0008,2.5775,g
24.9946,10.8308,23.9329,0.323,9.9603,145.832,0.6011,18.2429,8.5828,2.2504,g
-55.642,-14.2453,46.5394,0.1056,20.4341,179.398,0.1997,21.1884,7.146,3.0197,g
20.0857,-15.4451,51.094,0.0828,26.2401,202.581,0.1498,20.92,0.746,3.4519,g
-10.9752,-9.3301,19.9169,0.2571,12.7478,80.5603,0.4952,-13.3411,11.2053,2.4191,g
12.0582,-14.5466,28.0453,0.208,23.9976,132.009,0.3267,-20.7506,4.9786,2.8624,g
-35.5584,5.9111,27.9907,0.2415,9.4474,166.353,0.4605,-18.5079,66.9996,2.3454,g
7.141,-14.0151,39.305,0.1607,18.6433,233.127,0.2746,22.0729,0.8225,2.8491,g
51.0773,-3.486,42.019,0.3054,7.3876,184.773,0.5882,-14.9667,13.4966,2.3444,g
15.6097,6.7722,12.7235,0.3983,11.6292,152.285,0.7049,-9.407,20.956,2.2418,g
-41.0334,12.0976,36.345,0.2523,16.4722,170.054,0.4495,-21.1765,10.885,2.5145,g
14.16,6.1279,18.8065,0.3016,12.8227,133.698,0.5594,13.504,36.1365,2.437,g
4.7428,-8.4202,20.2891,0.3705,10.2394,113.0,0.6114,-15.8841,2.323,2.2856,g
12.252,8.1622,30.129,0.2646,14.4008,191.028,0.4359,19.4426,34.0607,2.4778,g
-12.919,-8.8085,20.4505,0.2276,12.816,187.411,0.445,-9.5121,64.629,2.2911,g
-0.0932,9.1987,22.1067,0.2356,16.9431,182.836,0.4116,18.2243,7.3063,2.7435,g
-2.287,17.7811,76.8587,0.1691,28.5152,356.486,0.3034,-50.0302,3.196,2.8564,g
-100.082,1.9932,117.408,0.1034,23.6314,339.606,0.206,52.8409,5.0911,3.091,g
17.3432,-10.5546,27.3072,0.188,21.1663,201.23,0.3417,25.0137,61.037,2.7451,g
47.708,-18.3947,76.2697,0.0891,27.5969,215.109,0.1535,65.1852,4.054,3.7549,g
-19.2784,5.7906,55.6718,0.1061,18.9436,167.454,0.2077,54.5009,1.6831,3.125,g
14.2672,-7.5549,12.9383,0.4498,11.1055,172.745,0.7361,-7.3614,15.001,2.1287,g
31.6869,-7.5553,26.5021,0.2639,9.9703,146.984,0.4967,21.3727,32.9272,2.3531,g
-34.4227,16.1363,82.8578,0.1216,23.9783,306.276,0.2296,66.484,3.3652,2.9814,g
10.9884,-9.3134,25.161,0.2232,15.1905,220.899,0.4232,-9.4704,0.624,2.7139,g
29.7009,-91.3485,124.629,0.1109,59.6147,53.4596,0.2191,154.542,25.1567,3.4092,g
-25.1852,5.9216,20.8531,0.3271,11.555,146.912,0.5566,-9.9218,33.4715,2.6826,g
-8.4113,-12.2526,17.9317,0.2604,16.5232,43.9121,0.5089,16.4595,15.228,2.4005,g
15.5,4.7478,18.8406,0.305,12.7065,133.906,0.5657,13.6196,4.5583,2.3936,g
40.7765,10.5025,44.2129,0.1494,19.0053,172.232,0.246,25.5338,6.929,3.0088,g
1.2866,-14.3924,29.0007,0.2407,21.2221,63.9582,0.3979,26.228,32.224,2.8774,g
-26.066,2.49,27.7854,0.2289,13.3766,139.8,0.4208,-13.0483,16.456,2.6637,g
20.402,8.3117,22.1773,0.316,12.7998,153.273,0.5,14.8564,20.288,2.5955,g
-184.321,19.4958,102.9,0.0802,32.1181,194.707,0.1522,97.89,5.0421,3.0801,g
14.9715,-7.5157,12.8442,0.4224,11.3837,148.972,0.7208,-8.5518,42.146,2.3212,g
19.6537,5.5324,20.3792,0.4671,6.807,195.712,0.79,15.2462,55.157,2.2028,g
-4.4963,-3.535,19.1399,0.4386,7.3049,121.739,0.793,10.2828,47.866,2.1538,g
-26.7711,-7.1803,30.8233,0.3391,9.9406,148.187,0.5439,-25.2821,31.3026,2.4631,g
-1.1845,-17.118,29.6374,0.3181,16.1694,264.133,0.5475,25.7663,64.4501,2.596,g
-9.5178,12.4322,23.8603,0.2703,14.8311,98.4508,0.5104,-12.722,0.557,2.4224,g
82.7671,13.993,98.1014,0.2141,20.8224,220.417,0.4205,76.1611,2.954,2.7126,g
18.6603,-11.0756,25.6068,0.3157,11.76,146.281,0.562,12.575,12.1452,2.4807,g
-40.3163,26.1325,69.0638,0.1084,30.9665,290.341,0.2017,70.6762,4.3045,3.6383,g
30.2592,-8.0923,46.9647,0.2132,11.3272,166.863,0.4226,32.5679,1.107,2.4232,g
15.0605,-12.7858,30.8219,0.211,22.2497,105.593,0.386,18.6348,29.901,2.723,g
-23.9193,-37.2355,97.3016,0.0708,50.3098,315.834,0.1158,64.0663,0.131,4.0832,g
-17.5852,-13.2545,31.8369,0.1759,19.6453,225.83,0.3434,23.8559,8.419,2.6817,g
-15.0341,-11.7061,12.924,0.3814,11.3587,227.049,0.7423,4.591,59.2402,2.1629,g
22.5204,11.9333,27.8696,0.2116,17.6775,177.247,0.347,14.7358,26.888,2.6977,g
-5.9509,-15.8542,38.7094,0.1464,23.9015,159.414,0.2599,38.9864,4.65,3.0149,g
-2.1989,-9.3651,20.9113,0.3848,9.5,105.88,0.6242,14.0473,0.1406,2.2175,g
37.1565,10.7004,37.2874,0.1246,22.5485,204.761,0.2408,26.159,4.73,2.9782,g
0.1866,-4.7014,17.9276,0.2891,10.8255,233.389,0.5306,-3.6981,27.001,2.1673,g
-6.9114,-14.2018,76.7136,0.1471,19.7113,153.304,0.2876,38.031,7.946,2.6551,g
7.7816,-7.7301,17.8482,0.3554,14.1357,174.213,0.5746,-15.7915,15.518,2.4338,g
60.6472,-8.1593,98.2047,0.101,27.6954,269.141,0.1748,96.4227,5.352,3.4634,g
-1.6843,-4.3376,88.1208,0.1471,17.6223,243.22,0.2767,97.7739,4.201,2.8719,g
-85.6028,-12.0556,92.1254,0.0843,27.9136,244.837,0.1612,84.8794,1.0564,3.6499,g
-105.408,26.1025,71.4159,0.1027,24.9376,256.102,0.1974,47.4224,1.4909,3.5075,g
5.3559,-9.5772,28.6896,0.2568,16.7141,200.42,0.4041,14.0629,31.784,2.6415,g
13.7462,-16.9919,23.5536,0.2149,17.5029,128.287,0.4297,19.0743,49.0547,2.3962,g
19.7285,-12.1098,28.0299,0.2431,20.3342,79.8198,0.4011,17.2489,2.7746,2.723,g
-74.4915,6.9091,141.235,0.0375,62.4268,261.867,0.0745,-52.0873,3.5362,4.1179,g
24.3778,4.8182,19.6502,0.3192,9.5579,230.51,0.5982,9.1392,27.1728,2.3502,g
10.4874,13.448,25.1685,0.1518,23.4817,121.01,0.3016,-19.1357,72.786,2.9845,g
20.707,-6.0435,20.9328,0.4525,6.803,117.178,0.7605,14.8757,83.6972,2.1189,g
67.6719,29.2276,92.1213,0.0893,30.2434,283.959,0.1557,84.4981,0.7519,3.763,g
21.6422,-7.8945,58.5931,0.1785,13.4441,180.176,0.3156,43.9669,0.6526,2.8293,g
6.7497,13.1314,22.1854,0.2781,17.9779,157.854,0.4798,10.3768,85.4955,2.372,g
12.9744,6.7782,57.732,0.1115,27.5528,249.994,0.1978,51.3579,1.333,3.4248,g
14.4875,12.6842,35.0354,0.1569,16.1398,45.2255,0.3041,21.6115,55.3614,2.7101,g
22.2337,-4.7512,57.1342,0.1088,17.0415,229.847,0.2151,44.1026,0.7289,3.2002,g
-13.67,11.2924,24.205,0.2678,14.851,128.384,0.4393,-10.0985,49.512,2.6604,g
33.2715,15.827,52.1834,0.153,19.3217,243.358,0.2755,37.1666,1.5526,3.0952,g
30.4593,-7.915,77.9834,0.1144,20.0944,212.208,0.2188,82.5238,12.316,3.2053,g
1.8302,11.1832,27.3898,0.1615,25.6871,18.578,0.2868,-14.7219,73.467,2.9607,g
16.389,-12.3468,25.1812,0.2482,13.8566,159.491,0.4865,7.8849,36.429,2.3086,g
-19.7906,24.3361,36.5196,0.0933,33.7385,117.723,0.175,-14.8072,28.845,3.0812,g
37.129,-14.6888,34.6968,0.2277,18.8589,194.631,0.4131,22.924,10.225,2.7164,g
-38.0473,13.6345,69.9615,0.1535,26.3511,347.427,0.2899,37.7787,0.9013,3.4098,g
25.5993,12.7907,28.1363,0.1794,17.3482,55.5818,0.3534,24.9913,25.3978,2.7396,g
0.3544,9.219,25.4375,0.222,15.5154,102.65,0.4101,10.0621,9.8822,2.8136,g
46.2787,-27.4914,67.3236,0.0583,49.5819,190.174,0.1068,-23.886,14.071,3.3536,g
-60.9992,2.4849,39.7087,0.2429,12.5345,289.353,0.4557,31.1316,39.1323,2.4241,g
4.6068,10.1324,24.7379,0.2721,13.2045,163.526,0.4826,17.0102,2.748,2.5717,g
-40.7532,-5.1431,30.208,0.266,7.9626,197.854,0.5128,14.632,5.508,2.1931,g
23.1984,13.2448,28.7415,0.1627,17.1661,154.078,0.3254,19.7286,4.6448,2.7206,g
29.5431,19.0,82.7097,0.0846,33.0359,291.139,0.1633,61.0629,1.216,3.7144,g
81.6993,-13.9844,69.7964,0.1138,21.7598,240.61,0.2257,44.8345,2.152,3.2262,g
-15.4367,-11.2249,12.6919,0.3718,11.7118,149.275,0.7148,7.1163,76.277,2.1414,g
27.7167,11.6648,27.506,0.194,16.0139,147.738,0.3436,15.1813,3.214,2.7143,g
5.6248,-12.1548,42.9912,0.1581,16.7298,179.351,0.3091,37.8093,12.565,2.6304,g
1.8239,-19.2851,80.3703,0.0688,33.2511,221.083,0.1258,69.4048,21.841,3.2877,g
43.944,4.1885,48.3426,0.1132,16.9195,193.943,0.2199,32.3363,0.386,3.1407,g
51.0312,-11.1183,64.7091,0.1146,21.1799,199.788,0.2235,52.0702,3.8163,3.1518,g
25.5389,8.6243,21.3368,0.2245,15.52,196.1,0.4301,11.0213,29.1506,2.5705,g
21.2805,3.6807,17.8026,0.3416,10.5765,144.217,0.6018,11.1824,46.9743,2.3444,g
4.6903,15.5226,33.2272,0.1285,27.2944,115.601,0.2544,24.3646,29.984,3.0658,g
-7.4528,-12.5021,18.1125,0.2541,16.9482,96.8673,0.4988,16.5016,14.9007,2.3314,g
-22.3546,-0.0001,22.2487,0.4349,0.0,110.61,0.8199,-17.0073,28.019,2.2565,g
-111.054,-42.6672,100.18,0.0419,49.9918,287.722,0.0828,78.9598,2.266,4.1525,g
34.2789,33.2061,111.314,0.0346,55.5265,304.129,0.0661,89.5705,0.465,4.4051,g
12.1402,11.1799,28.1606,0.2119,20.2805,167.862,0.3306,18.2669,1.0892,3.0346,g
-21.8262,-5.6667,20.4886,0.41,7.0549,114.58,0.7611,-13.11,56.8745,2.2292,g
21.7856,-13.077,35.1149,0.182,15.7842,189.404,0.3478,31.1621,4.5251,2.8686,g
-72.5383,30.5279,101.269,0.1603,35.5831,385.738,0.2873,-45.6014,1.8268,3.3899,g
3.8433,-3.472,16.4287,0.2964,11.4137,57.7603,0.5792,-8.2382,15.576,2.3444,g
2.295,5.9907,20.157,0.295,14.3053,135.619,0.5067,-10.8326,60.424,2.4771,g
-41.3141,-8.4457,31.0619,0.2403,11.6274,128.797,0.4667,7.6668,22.822,2.5563,g
89.0551,16.703,70.7657,0.1651,18.6937,265.915,0.3094,-40.0712,8.261,2.8842,g
14.1654,10.4849,13.0422,0.4469,10.9575,163.041,0.7588,-5.6023,80.7484,2.1917,g
-17.4321,-7.5289,21.9807,0.3526,10.6644,198.136,0.6056,-18.0406,24.17,2.3997,g
-7.6833,-15.744,41.4207,0.1831,16.7377,217.764,0.3313,-32.5639,5.076,2.6037,g
34.7889,12.7581,48.9731,0.1543,19.9284,261.857,0.2826,47.4344,3.7944,2.9467,g
9.6048,7.4314,46.6559,0.1965,13.9374,195.068,0.3466,34.2839,2.771,2.7131,g
22.0114,-15.6353,39.1431,0.1504,20.9245,131.863,0.2567,36.095,14.8637,2.8739,g
70.3519,-15.134,81.9688,0.0869,24.7704,266.017,0.1694,79.8711,2.967,3.4994,g
22.9079,8.077,21.6024,0.2904,15.3985,191.291,0.5017,15.7249,8.9044,2.4639,g
-26.6717,-21.1118,82.0529,0.1327,26.5682,303.228,0.2636,72.0568,2.031,3.2166,g
13.7851,-8.2073,43.1587,0.128,16.4368,190.141,0.2545,34.7238,11.521,2.8038,g
96.8513,-19.6358,90.9354,0.0747,28.4311,284.011,0.1412,87.6392,6.1616,3.4619,g
21.6052,-6.0589,20.9442,0.4286,6.9091,130.034,0.749,13.8989,12.268,2.1123,g
30.6364,-9.433,35.9742,0.2676,13.9513,109.853,0.4897,33.5526,9.2464,2.6642,g
81.8411,-22.6109,124.496,0.0997,30.9829,97.1847,0.1954,98.4828,88.582,3.0035,g
8.6066,-18.1024,49.3308,0.1314,19.4102,195.495,0.2509,31.7972,1.5672,3.0382,g
68.5118,-13.5951,60.0412,0.1717,20.1433,157.747,0.2839,-44.8613,0.955,2.8971,g
10.359,9.0421,28.2991,0.2674,15.9104,118.268,0.4328,20.9342,1.8931,2.5099,g
-87.3578,-7.9474,62.5984,0.1638,17.4377,253.104,0.3003,57.3342,4.397,2.9602,g
6.2878,-17.1446,94.7947,0.0953,30.5758,335.399,0.1802,-31.1087,0.4788,3.2155,g
-49.0793,-4.2133,50.951,0.2242,15.9968,281.905,0.3588,40.1485,4.0907,2.9337,g
12.8491,-11.2764,13.3847,0.5013,9.8704,217.042,0.8204,7.8418,44.34,2.2707,g
2.0403,-6.718,17.5266,0.3447,10.7937,135.567,0.6087,-7.3702,14.9484,2.2068,g
-16.9161,11.495,36.328,0.1816,15.3849,116.339,0.3573,-15.0475,12.0273,2.7118,g
24.6388,6.1364,20.9711,0.3548,7.1236,182.127,0.7005,9.2732,8.9281,2.0354,g
4.9571,-10.384,32.9875,0.1869,17.0613,221.887,0.3134,-6.4855,7.5903,2.9256,g
-10.7617,15.807,38.9589,0.1393,22.2936,182.32,0.2659,-22.966,20.615,2.798,g
32.1097,-17.7377,27.4853,0.2536,20.164,154.488,0.4155,21.6209,13.981,2.5428,g
-23.4726,-7.8193,34.434,0.1759,17.7236,140.927,0.334,-23.4143,12.113,2.7016,g
-6.3288,-0.5014,19.7541,0.2219,16.4317,130.193,0.4219,18.1879,86.18,2.2613,g
-37.4337,-21.005,79.1223,0.1738,27.1422,293.084,0.2586,50.88,1.1933,3.3206,g
25.2365,27.5276,50.5449,0.0945,30.4447,177.72,0.1822,24.3465,9.854,3.009,g
-6.9989,-4.9754,26.2893,0.1928,19.8336,114.063,0.3631,-13.3547,16.7926,2.8238,g
-17.2561,7.3396,38.9707,0.2,11.7101,135.379,0.3681,-17.781,14.4926,2.451,g
-28.7309,16.8049,98.6144,0.1076,32.5417,332.552,0.203,69.058,0.7895,3.4926,g
-35.6566,-5.8872,29.8007,0.2816,8.0978,133.634,0.5316,-18.2912,13.9464,2.1987,g
-19.512,12.4676,63.2871,0.1844,15.1315,197.131,0.3453,-54.7983,10.81,2.7451,g
-41.9452,15.9327,32.482,0.1785,15.9224,219.995,0.3412,-27.8162,9.45,2.5004,g
31.7379,-8.4502,35.7084,0.2057,15.7785,197.877,0.3799,29.6927,35.069,2.5031,g
22.4071,-8.9681,30.6824,0.3373,12.6495,157.377,0.5171,23.3827,9.7889,2.4654,g
-22.5914,10.0069,29.2226,0.1923,19.6211,203.891,0.3027,-21.2356,5.7595,2.6053,g
29.6103,6.6115,23.5439,0.2853,12.7811,208.681,0.5706,-8.9195,2.964,2.2122,g
-140.143,16.2373,80.7241,0.1429,24.2144,302.342,0.2775,80.5329,2.7787,2.9297,g
85.7796,-19.8893,102.309,0.0601,37.0624,165.201,0.1118,97.4187,2.334,3.9317,g
39.2525,11.9767,60.0031,0.1513,24.1569,230.417,0.3025,59.9483,15.517,2.8267,g
25.0799,-18.2398,64.3901,0.1142,28.236,182.851,0.212,77.6102,4.354,3.2758,g
44.9507,-15.3647,36.185,0.1577,19.0554,269.486,0.3021,28.3973,28.551,2.7185,g
10.6271,-7.9696,19.5683,0.2476,12.8453,210.945,0.4834,10.2146,29.1592,2.4091,g
6.3629,-11.3296,28.6176,0.188,18.6998,246.171,0.3532,25.2265,4.7349,2.9447,g
-3.2676,-8.4055,16.1929,0.4129,11.1294,222.751,0.6607,5.2042,59.383,2.3502,g
29.9144,5.4633,35.5539,0.1596,14.6053,236.509,0.2893,-14.7182,13.318,2.639,g
-19.2437,-26.3569,38.4541,0.1505,25.4536,115.688,0.2876,-24.8564,14.365,2.7792,g
42.8313,-5.7254,46.8561,0.1393,19.7924,179.84,0.2582,16.4572,1.1127,3.1976,g
19.3014,-15.0722,23.6038,0.2656,17.9022,228.875,0.4689,18.5554,1.699,2.4362,g
-18.981,-16.8557,65.5126,0.0764,24.1665,242.144,0.1501,45.7314,0.087,3.2583,g
25.9299,24.0094,64.7847,0.1307,27.7095,132.479,0.2411,76.2401,22.163,2.9926,g
23.041,3.8461,37.3152,0.1522,18.6568,233.062,0.2562,-21.9094,0.952,2.7645,g
49.188,21.2048,64.8184,0.0771,32.8868,188.666,0.1522,59.6525,10.068,3.5547,g
18.0767,6.5586,20.6238,0.2791,12.7867,196.897,0.5176,9.7066,4.327,2.4322,g
13.7393,5.0322,28.1945,0.2329,17.8022,267.574,0.4103,19.4556,24.601,2.3692,g
-14.2913,9.1093,22.349,0.1934,19.5483,49.6709,0.3784,-17.4434,55.8954,2.6749,g
28.2117,-7.8317,50.9671,0.1035,21.4451,195.294,0.1917,30.6774,1.594,3.3062,g
-99.6169,-5.5925,58.6329,0.1502,13.5103,230.84,0.2864,37.7725,0.2733,2.633,g
6.7161,-5.1123,27.7187,0.3405,7.2161,59.1391,0.6095,13.3383,17.488,2.3222,g
5.4293,10.1672,20.7757,0.3524,10.0606,172.443,0.5964,-16.4601,0.513,2.2201,g
-14.4796,-5.6036,26.5834,0.2377,9.8151,167.018,0.4368,17.2256,15.387,2.3683,g
8.4025,-10.3177,61.6682,0.0808,21.7989,190.618,0.157,17.216,7.847,3.3395,g
-27.8733,-8.7902,31.7073,0.2391,12.7563,126.757,0.4415,-16.2827,29.067,2.4757,g
-24.8207,-3.3606,26.2912,0.2342,14.2649,111.243,0.412,-23.4458,23.678,2.4786,g
-14.9633,11.7743,13.0142,0.3875,11.2036,167.373,0.7528,4.0059,60.4605,2.1319,g
24.9647,7.8186,40.7402,0.1667,14.4881,183.588,0.3054,20.277,2.063,2.7582,g
64.6802,9.3805,74.6238,0.0724,25.2649,240.052,0.1352,60.7593,15.92,3.4509,g
-28.2185,12.2056,28.7043,0.1401,22.2965,148.541,0.2766,-14.4249,61.727,3.0396,g
-0.0002,7.5023,16.0114,0.387,11.5852,156.843,0.6202,-0.6218,6.335,2.3181,g
7.9672,-14.2512,29.3604,0.1954,22.1916,107.31,0.3421,27.0678,12.4981,2.6753,g
9.8933,-7.1486,27.7826,0.2096,11.8713,104.412,0.411,21.3733,66.669,2.5623,g
72.1513,20.7004,92.7661,0.0984,29.3315,288.362,0.1816,83.6648,0.1495,3.3114,g
-8.696,8.0534,31.8569,0.1474,19.6392,260.496,0.2584,-15.3786,11.217,2.871,g
-93.2575,14.056,64.3699,0.1258,20.7244,237.681,0.2232,41.7337,3.675,3.2195,g
-122.144,-21.8647,105.761,0.1591,19.9587,241.405,0.3018,87.7162,7.614,2.7404,g
2.5763,11.8841,26.4285,0.2017,16.5979,189.956,0.3825,-12.436,1.0346,2.7578,g
1.2236,-6.3181,35.0679,0.296,12.2035,157.463,0.4942,5.6228,5.9483,2.3314,g
46.9911,-11.2838,53.2598,0.0783,25.6996,243.53,0.1532,22.8047,0.076,3.2413,g
-95.33,-15.4386,49.8841,0.1189,18.9021,246.174,0.2291,37.2435,24.677,2.754,g
-78.4668,12.0314,66.0574,0.1234,23.4257,281.62,0.2394,37.3598,11.302,3.0408,g
18.8543,12.0882,48.5258,0.1555,18.8999,206.155,0.2486,-15.4234,1.2651,2.937,g
7.9875,9.6801,32.5686,0.1224,22.5269,205.611,0.2342,12.5448,23.94,3.0537,g
44.5439,21.9386,69.4801,0.0832,26.7164,225.895,0.1584,63.7112,0.9791,3.5294,g
28.9406,13.4478,45.041,0.1156,21.7446,206.449,0.2092,18.7778,11.531,3.2604,g
28.1217,21.0801,88.4197,0.1838,23.2053,389.734,0.3664,-20.262,0.1076,3.2221,g
94.4585,17.1356,109.043,0.106,22.2986,261.22,0.1964,105.8,0.658,3.1284,g
56.5442,32.7384,87.7698,0.0954,50.302,291.495,0.1852,60.863,17.011,3.0941,g
29.0682,-11.1933,28.7324,0.2398,14.6792,137.387,0.4116,19.1661,4.0499,2.4683,g
56.0026,16.5205,71.3956,0.1106,22.5761,216.043,0.2008,70.1656,9.8874,3.1801,g
