fWidth,fM3Long,fSize,fDist,fConc1,fAsym,fAlpha,fM3Trans,fLength,fConc,class
23.1143,48.3128,3.0598,295.655,0.1277,-41.0354,6.3073,-18.3897,71.3117,0.237,g
11.0571,-7.3054,2.2227,186.816,0.3503,2.5232,11.4165,-6.8686,17.0422,0.6108,g
9.4136,12.1835,2.4843,232.436,0.3721,-0.1722,16.0043,6.5381,21.0039,0.6557,g
42.428,74.1526,4.1425,216.879,0.0376,49.6948,2.217,22.5753,92.4111,0.072,g
9.4953,-13.1833,2.2742,162.037,0.359,0.937,29.712,8.7253,21.4431,0.633,g
16.0295,-5.2808,2.7608,150.068,0.3131,0.69,9.397,6.7573,18.6708,0.4579,g
12.2503,-17.0104,2.4691,167.441,0.4024,-14.102,5.448,-8.0801,18.8887,0.6248,g
10.3203,8.3368,2.2553,154.535,0.3417,-2.3181,79.697,-6.6033,18.1602,0.6278,g
10.5528,7.3418,2.3909,129.857,0.4004,-3.3729,14.894,7.9732,17.0911,0.6748,g
17.3085,32.7001,2.7423,135.875,0.1529,18.1858,9.772,-10.3823,39.617,0.2932,g
11.2942,4.3181,2.4014,199.281,0.4147,-3.2111,46.6417,-8.4619,15.9438,0.6548,g
15.926,11.7305,2.5933,151.572,0.1773,15.3664,4.914,-11.462,27.4626,0.3342,g
20.6735,45.3766,3.0149,226.162,0.1338,-7.4779,10.02,-12.8951,51.5943,0.2638,g
10.1488,-19.7376,2.2956,136.774,0.2456,-10.5069,37.8541,4.5985,25.812,0.4709,g
10.6681,-17.382,2.3747,130.182,0.2975,-17.0286,35.542,-5.2847,22.0678,0.557,g
28.7067,31.4793,3.411,313.477,0.131,-26.2959,0.936,-15.9937,55.5017,0.2573,g
28.946,58.899,3.8051,237.506,0.0729,50.714,2.4615,16.888,77.9731,0.1419,g
10.7738,-28.2104,2.6665,189.058,0.2252,-21.0756,2.2136,11.8885,38.9507,0.3944,g
28.0831,48.5886,3.4596,186.715,0.0692,81.8702,8.1299,14.4011,66.2317,0.1374,g
37.1984,75.1862,4.1184,303.584,0.0493,-184.113,0.252,-20.5491,106.969,0.0984,g
8.1925,49.5727,2.499,208.951,0.252,88.9073,1.209,-11.0169,76.155,0.4025,g
11.53,-20.5018,2.3201,192.441,0.3086,-10.7185,23.452,-9.209,21.974,0.6077,g
28.8317,-32.9045,2.9969,270.844,0.1334,-72.4177,9.023,22.1207,57.9816,0.2064,g
18.2389,5.1252,2.5798,84.5551,0.2145,5.7992,79.591,-13.6706,26.335,0.3842,g
14.4618,-23.988,2.6096,174.842,0.215,-8.1308,5.2595,-3.9532,40.8914,0.3882,g
11.9957,-9.8675,2.1222,147.314,0.3585,16.4275,16.29,9.0917,12.4751,0.6868,g
12.1793,44.0583,2.5478,249.228,0.1969,-93.4655,11.365,-10.9633,57.4339,0.3428,g
22.9493,69.2272,2.9836,295.343,0.1137,-45.5277,11.45,-12.5623,74.7915,0.2264,g
11.9098,44.5276,2.5058,252.729,0.1888,26.193,21.804,5.0292,57.3784,0.3619,g
38.099,35.9114,3.718,88.1379,0.0924,30.1836,3.1991,-22.0688,57.4424,0.1656,g
23.667,43.4352,3.1062,228.688,0.1155,69.796,2.103,11.8562,54.2678,0.2028,g
7.0199,-9.5293,2.1055,172.23,0.3647,-24.635,23.036,-6.3384,21.2928,0.6902,g
19.8119,30.2703,2.924,266.947,0.1709,27.2941,3.29,-19.4122,41.8047,0.3109,g
13.0682,22.5587,2.6866,225.025,0.2562,10.1851,10.878,-10.3842,39.4933,0.428,g
12.1637,3.4829,2.5065,195.417,0.3037,10.4631,27.041,9.9496,22.9555,0.5327,g
18.6423,63.8301,2.9571,250.862,0.1209,5.3992,1.253,-10.5364,75.1882,0.2241,g
11.3364,5.9175,2.3324,197.513,0.3744,-2.3333,65.558,7.4085,16.4178,0.614,g
25.6456,-7.0886,2.9717,86.0919,0.1083,29.1389,20.3344,10.2942,41.606,0.1996,g
11.4851,20.5853,2.3988,150.846,0.3214,11.9173,8.907,-6.2059,22.8211,0.5709,g
11.6208,8.1816,2.0881,143.005,0.3878,-15.4693,4.555,-10.5727,12.7445,0.7184,g
20.9084,40.8734,3.0147,160.278,0.1677,22.5436,3.7613,-12.915,39.6591,0.3122,g
16.3923,-19.0498,2.5263,154.084,0.2336,16.1047,6.9421,-13.7879,24.0005,0.4613,g
19.4776,20.2131,2.7821,241.092,0.1594,-3.7371,6.5,-14.0048,35.8011,0.2857,g
18.1349,66.7547,3.3059,195.837,0.0986,65.3485,0.738,8.4497,71.912,0.178,g
21.5709,-44.7336,3.2002,229.148,0.1328,-16.3625,2.8444,2.456,50.9418,0.2315,g
11.3783,4.2909,2.0986,111.695,0.3785,-15.0376,84.6315,11.7179,12.9131,0.741,g
20.2912,-25.8559,2.3909,215.424,0.2215,-40.9821,17.7959,13.4106,37.2735,0.3943,g
22.6725,76.8033,3.0594,154.979,0.133,51.7194,5.633,-9.8085,66.9411,0.266,g
6.4967,16.4665,2.1717,97.8958,0.4949,19.5499,10.167,-6.2893,21.283,0.7609,g
17.9574,40.5554,2.8579,294.535,0.2004,-36.8339,4.885,-16.2243,52.9929,0.3689,g
25.5516,23.7428,3.1402,189.467,0.1162,69.452,0.8053,12.6999,45.8448,0.1926,g
15.2666,40.1999,2.9175,232.763,0.1276,67.2909,2.6457,6.3825,60.4087,0.2382,g
15.2379,14.1903,2.4857,137.007,0.2402,25.2371,36.675,5.9376,20.9316,0.4575,g
44.7902,89.1063,4.1322,252.784,0.0453,43.2948,3.081,-26.9751,100.012,0.0884,g
20.5513,-11.6282,3.1133,170.239,0.1498,2.8118,5.5697,-15.5647,38.9342,0.2519,g
13.8768,32.073,2.4886,165.046,0.1867,22.9626,25.98,-10.6266,50.7355,0.3279,g
11.2098,19.5864,2.2068,201.773,0.2888,12.3217,72.274,9.1503,22.1148,0.5652,g
18.8631,23.0309,2.8817,187.594,0.1372,8.238,16.104,-9.2055,35.2851,0.264,g
0.0038,-11.0853,2.1383,235.482,0.3818,-28.6911,26.188,0.0,25.4223,0.72,g
10.9226,-19.4875,2.4306,146.813,0.269,-8.4249,22.9883,-5.3051,24.8562,0.5046,g
11.8232,18.4226,2.4472,141.289,0.2554,35.0821,7.418,11.4589,37.0231,0.4607,g
10.9589,-14.9162,2.3918,114.856,0.2982,-6.3139,11.8733,10.8198,26.3386,0.5274,g
17.4843,-21.9973,2.6812,193.811,0.1302,-13.7499,3.1075,15.5144,43.3005,0.2521,g
16.9364,-14.2513,2.5569,228.945,0.2011,6.6768,70.2428,-14.6756,25.1127,0.3828,g
8.7535,17.2276,2.4314,205.518,0.2574,22.3976,8.4594,3.3865,32.748,0.4519,g
23.5248,68.1582,3.2633,165.9,0.0837,12.1422,3.5078,14.9842,74.2393,0.1603,g
20.7916,-21.6917,2.7037,200.989,0.1592,18.561,1.7477,-12.3915,30.1291,0.3185,g
22.3142,-64.5845,2.8834,109.979,0.1838,3.3338,30.337,13.6248,58.0322,0.3205,g
14.042,22.0735,2.7756,180.038,0.1802,44.8047,16.463,-5.736,33.5981,0.3521,g
10.4523,23.0202,2.3149,141.67,0.2688,3.0328,19.258,-7.4159,28.6949,0.5182,g
29.5603,87.8003,3.5792,271.032,0.0781,-90.5895,1.916,21.8651,134.663,0.1389,g
24.4525,23.2203,3.237,260.518,0.1191,21.0825,4.526,19.2448,45.4177,0.2358,g
25.3677,38.0266,3.2845,116.695,0.1197,14.1404,7.2741,-11.9225,52.6722,0.227,g
13.5799,-12.4316,2.3683,209.655,0.3019,-24.4026,0.075,-10.57,24.2215,0.5525,g
32.0506,-63.0946,3.6607,365.289,0.1277,-77.0352,1.133,-20.3967,91.1228,0.232,g
18.648,68.707,2.9393,276.77,0.1386,52.4806,21.0501,15.7506,71.8513,0.2714,g
30.3323,77.1431,3.3775,173.836,0.0857,70.3727,7.4539,-22.517,70.5964,0.1631,g
10.9402,-4.9732,2.2,34.5555,0.4385,14.2853,47.048,11.0286,13.0804,0.7634,g
11.2107,6.7743,2.1569,223.592,0.4216,-14.7113,28.2782,10.7389,12.9604,0.7456,g
20.4815,53.8111,3.0195,245.561,0.1649,29.0729,3.865,9.4898,64.1662,0.2696,g
9.9292,18.4537,2.2672,181.767,0.3378,22.0481,24.0767,-11.1982,21.5363,0.627,g
19.6261,14.6437,2.5563,121.942,0.1625,-17.5915,32.534,-13.0021,26.7641,0.3194,g
18.5332,36.1669,2.9542,164.41,0.0983,56.9822,1.5342,10.3845,47.8668,0.1967,g
26.9246,40.0072,3.2377,350.413,0.1143,-68.3614,0.8402,21.4527,98.719,0.2233,g
16.3332,27.5985,2.6785,192.009,0.1897,33.2758,3.234,10.6734,31.7833,0.348,g
19.3632,-17.8042,2.8283,37.7511,0.2146,11.1412,48.4993,-7.4451,25.1793,0.3846,g
26.4444,43.5539,3.1974,212.561,0.0752,-5.7776,11.448,-6.9806,59.2995,0.1422,g
20.0957,-29.1678,2.5563,117.052,0.1681,37.8238,8.007,9.2132,32.8822,0.3361,g
17.0324,56.8561,3.0332,319.086,0.1811,-102.499,1.922,-20.3582,77.2563,0.3085,g
23.2236,41.3896,3.1902,229.022,0.0771,-60.2678,5.284,13.6109,72.6459,0.1426,g
25.5087,22.5906,3.0833,232.353,0.1143,35.107,3.906,13.9966,36.9759,0.2187,g
23.7348,76.8995,3.2642,339.391,0.1053,-1.3763,0.949,12.1729,88.3799,0.1905,g
10.7626,17.7574,2.2625,73.8729,0.3251,16.6042,4.267,4.9065,21.3067,0.6011,g
16.2319,-14.3725,2.6048,122.289,0.2,-10.8604,66.6354,-9.1651,24.51,0.3925,g
15.7439,11.2712,2.4314,237.156,0.2389,-29.0561,21.6049,-3.7516,20.5128,0.4704,g
14.086,19.5702,2.667,102.389,0.268,27.1514,31.0402,-9.3572,24.0471,0.4521,g
31.2124,22.8315,3.6204,201.924,0.1101,18.7943,14.608,-10.2198,40.912,0.1943,g
37.3135,-80.6057,3.3333,271.107,0.101,-56.7903,7.388,-17.8709,91.573,0.1875,g
53.3001,85.2481,4.3727,248.83,0.0292,15.9239,1.5862,-32.5634,105.135,0.0548,g
10.8835,26.6413,2.3927,130.073,0.2854,19.7412,13.4176,-6.4333,31.9795,0.4494,g
32.4639,51.029,3.0228,329.541,0.158,-95.6297,9.643,-28.5963,78.5721,0.2429,g
22.2694,35.7096,2.8794,278.049,0.1432,-82.0302,2.1067,19.3531,54.6094,0.2693,g
21.9532,90.659,2.792,41.6894,0.1396,65.1644,49.689,-16.2792,92.7187,0.2421,g
16.4598,15.3732,2.5944,256.847,0.2252,16.5826,3.3499,9.7668,26.9279,0.3919,g
12.5957,-2.548,2.4556,188.014,0.2469,0.549,63.2473,-9.8238,20.4844,0.4518,g
24.9021,51.7478,3.568,189.106,0.105,58.7155,2.4729,14.1674,56.6077,0.1952,g
12.3502,6.0898,2.317,172.753,0.306,0.4466,53.718,-10.3751,19.6767,0.5012,g
18.4668,-33.1858,2.7566,196.863,0.2093,-0.2109,3.443,-12.5149,39.558,0.3012,g
10.8864,27.4707,2.4713,92.967,0.228,41.7939,11.566,9.0442,34.9166,0.4358,g
29.8984,79.5038,3.7112,250.797,0.0612,-90.6991,3.266,-20.8092,88.5701,0.1217,g
20.9058,-46.446,3.0392,247.552,0.1211,117.449,4.664,11.1028,100.286,0.2211,g
16.3144,-23.6669,2.8979,61.9598,0.1575,-25.6625,50.944,8.8249,46.2801,0.2745,g
22.3785,38.6814,2.6556,248.256,0.2199,-81.191,2.6299,14.2198,55.8635,0.3558,g
11.1648,-8.6159,2.4683,190.221,0.3214,3.9076,31.5053,6.0436,16.8461,0.6088,g
26.2149,69.3864,2.8205,252.475,0.2396,8.7576,39.579,-13.1041,56.9612,0.3386,g
6.9632,14.0899,2.1508,166.472,0.4346,20.809,78.236,5.5322,20.3836,0.7774,g
23.6761,58.0511,3.2221,173.19,0.1244,5.489,8.6684,13.3581,61.4065,0.2255,g
11.3958,8.3864,2.0986,122.773,0.4183,-15.0141,67.814,8.8695,12.8465,0.7251,g
22.4097,35.9781,2.7585,344.488,0.2537,-15.2974,7.3695,21.9156,50.321,0.4045,g
19.9475,28.2398,2.8293,263.894,0.1267,-77.8216,3.973,-8.4376,58.7256,0.2444,g
24.7569,17.078,2.7642,213.971,0.1403,-53.2459,4.6106,21.3696,31.1396,0.2737,g
24.0205,46.2678,3.745,199.619,0.0929,40.7773,1.963,-15.1825,57.0652,0.1781,g
10.4919,20.1849,2.3802,68.1625,0.3979,19.36,38.5604,11.552,21.2721,0.625,g
14.347,21.9019,2.635,215.623,0.2329,-0.5521,1.8909,-8.3026,27.2053,0.4195,g
15.1294,13.5262,2.5051,228.967,0.1641,10.1254,14.662,-5.4373,39.196,0.3125,g
18.3477,28.8756,2.9983,187.793,0.1019,-6.3434,4.2187,11.7644,49.9884,0.2018,g
17.892,-24.0317,2.7551,167.218,0.1573,7.156,20.1401,-10.3888,35.4716,0.2988,g
18.7861,12.7094,2.639,171.163,0.1757,-25.4291,25.139,-11.6604,34.8702,0.3238,g
7.0846,-7.4102,2.0473,195.113,0.3453,-25.3255,47.4731,-6.2623,21.1548,0.6816,g
20.0498,16.857,2.6117,60.9289,0.2115,3.552,83.6202,-15.2213,24.8336,0.4034,g
12.7081,13.0024,2.1987,47.0187,0.3386,15.1961,46.9182,9.2513,22.4568,0.5886,g
17.1977,41.727,2.8606,233.918,0.1799,24.7647,9.14,-10.5124,41.4527,0.3156,g
15.9078,26.9197,2.9258,190.811,0.2212,39.5815,16.5236,-10.3591,38.8391,0.3915,g
26.0823,26.39,2.9987,100.975,0.1239,-6.2596,26.688,-17.8173,37.5499,0.2457,g
21.3266,64.5172,3.1438,262.858,0.1189,-67.8031,3.0461,-20.2588,75.469,0.2205,g
27.809,63.1791,3.3742,291.276,0.097,-37.9283,0.916,26.3966,78.0691,0.1834,g
18.233,20.9841,2.9564,221.133,0.1111,90.0719,2.973,11.9137,52.7965,0.2045,g
17.3918,23.0898,2.6299,43.7272,0.2145,3.3366,73.17,-16.6961,26.1702,0.3775,g
12.0088,19.9731,2.4786,129.722,0.201,24.9965,5.3152,-11.1524,31.2102,0.392,g
19.2263,-17.6336,2.9172,194.672,0.147,39.0087,2.705,8.2197,37.7815,0.2492,g
20.7422,35.1855,3.0569,259.624,0.1303,21.528,1.784,6.8249,62.4314,0.2456,g
13.0618,15.9023,2.7868,215.582,0.1724,-18.9937,4.379,-6.9179,38.9485,0.3121,g
20.9698,66.5833,3.0695,268.769,0.078,12.6959,2.1148,-16.6057,77.8915,0.1525,g
52.2112,73.2952,4.276,287.767,0.0427,53.6271,1.96,-31.8463,105.044,0.0817,g
12.6049,-12.4211,2.5058,188.798,0.3105,8.5614,2.8735,-9.9938,30.735,0.4743,g
8.2457,22.0444,2.2553,135.396,0.3472,30.6864,11.0535,-6.6302,28.7649,0.6056,g
7.0275,12.4298,2.2978,171.83,0.4156,20.213,57.9071,-2.0513,18.9362,0.8312,g
16.2619,18.1957,2.5575,230.924,0.3144,8.6338,31.06,14.5208,22.0396,0.5097,g
14.2138,-19.4808,2.4281,182.201,0.222,24.2779,39.776,-5.2155,27.0518,0.4104,g
22.2557,75.7713,2.8195,204.625,0.1189,-155.943,0.485,8.9403,88.71,0.2348,g
11.348,7.3404,2.1538,46.7654,0.4105,-14.9658,22.118,-10.6825,12.8955,0.7368,g
17.8801,18.9767,2.6243,90.719,0.1841,2.1093,25.4166,5.9243,23.5602,0.3492,g
12.3815,9.8102,2.3253,186.33,0.2719,-1.331,23.99,5.5702,22.3607,0.5154,g
11.2057,-19.5206,2.2405,25.4976,0.3649,-14.9529,57.4577,-6.3874,21.9365,0.5977,g
23.4002,104.504,3.4076,261.046,0.1277,73.8494,0.7867,-11.9749,96.8446,0.2097,g
11.9813,16.9651,2.4764,113.409,0.3723,9.7825,9.256,12.9885,26.24,0.5743,g
17.4177,-10.5734,2.7214,121.781,0.1662,-17.146,28.4823,-6.6204,28.0588,0.3096,g
17.4613,-19.4021,2.7853,200.435,0.1484,18.5147,11.418,18.5193,38.1346,0.2689,g
10.158,12.0872,2.2967,177.142,0.3611,21.2603,0.3676,-3.725,18.5062,0.6061,g
22.9147,-46.1802,3.1324,346.746,0.2127,16.7531,6.8413,-14.3551,89.8985,0.3597,g
14.9269,16.9082,2.5434,242.353,0.2246,19.0188,34.9593,13.6121,34.6492,0.4006,g
15.4434,21.465,2.7612,268.679,0.2002,-27.303,8.163,-8.5269,37.0974,0.3553,g
14.6095,21.2675,2.4586,155.869,0.2035,25.6177,4.7156,-9.4823,36.081,0.3652,g
17.643,-23.2521,2.6981,195.196,0.1994,-39.198,2.1841,-14.0537,29.4785,0.3587,g
23.8869,-59.6391,3.4157,358.277,0.1887,-22.8017,1.2007,9.4467,86.9004,0.3409,g
14.6998,-14.1617,2.3284,163.859,0.4108,-2.9509,17.627,12.0075,17.4375,0.6761,g
18.1476,56.0984,2.9829,189.489,0.1191,22.455,11.1946,7.8091,56.8061,0.2309,g
15.9965,21.3706,2.7097,210.963,0.161,4.7791,6.304,7.6462,42.423,0.279,g
17.6684,10.908,2.5545,39.5942,0.2385,11.5538,33.326,-11.6139,21.3858,0.4128,g
7.2007,11.6404,2.2636,214.355,0.4169,-5.615,24.1032,3.7875,19.32,0.8011,g
18.1687,36.917,2.9151,150.167,0.2061,22.1723,26.547,-11.158,35.611,0.3733,g
6.9149,13.4576,2.1055,159.758,0.4196,22.1123,15.343,-6.1738,21.0932,0.7373,g
22.1521,54.0013,3.1581,243.656,0.1637,36.6737,10.262,17.0658,57.6796,0.2717,g
10.3962,17.3553,2.2718,191.434,0.3342,-7.0831,19.0444,10.4123,20.4749,0.6043,g
21.8345,53.0248,3.1326,283.646,0.1566,-46.6915,1.2422,-16.8357,75.0502,0.2955,g
15.3549,-24.8278,2.8017,200.256,0.1918,-13.13,12.3857,-11.5002,32.6845,0.3631,g
11.0705,-10.3792,2.5977,145.375,0.2866,-13.5348,2.8878,5.492,24.3377,0.5051,g
16.6032,50.8119,2.9786,248.061,0.1234,-13.4388,1.38,12.2418,56.8961,0.2437,g
16.8717,16.1787,2.5611,249.174,0.3585,-5.7111,17.9992,-11.0063,20.8833,0.5687,g
10.6003,4.3486,2.2799,196.47,0.4646,13.6919,13.1938,11.0363,13.1823,0.7822,g
10.9917,6.3577,2.1658,98.9831,0.4539,-14.087,60.204,-9.4473,12.9945,0.7509,g
11.9031,-14.7146,2.3936,17.8339,0.2848,-9.5216,57.6366,9.8316,26.5656,0.4848,g
32.3094,55.2096,3.5178,362.528,0.1085,0.8677,0.026,16.7187,93.6758,0.2085,g
15.9281,-10.2841,2.5237,145.155,0.1931,8.0848,27.4515,8.4111,28.3624,0.3353,g
9.7761,-16.8994,2.2672,110.329,0.3162,5.1895,23.2813,-10.6724,21.8031,0.5946,g
19.5101,22.3758,2.7431,121.695,0.2014,14.0188,85.3717,-15.2657,28.0211,0.3957,g
20.3187,56.0385,2.7997,317.828,0.1975,-24.688,5.421,18.7347,71.5533,0.3283,g
6.9559,-14.3059,2.2279,183.667,0.3343,-10.4635,43.9124,-3.8066,27.4986,0.568,g
10.6294,-15.6172,2.3766,189.645,0.4055,8.1281,37.8225,-3.5703,18.1202,0.7101,g
11.7539,16.2187,2.4393,164.816,0.2345,5.8582,14.76,7.512,27.4371,0.4436,g
9.4788,-24.6124,2.4265,214.467,0.2228,32.4648,11.053,3.9519,35.2375,0.4082,g
25.593,81.6437,3.3384,346.398,0.1961,-14.7829,0.443,25.5043,90.5838,0.2785,g
10.8373,17.9514,2.3181,123.258,0.2909,-6.3786,72.539,8.6957,21.1322,0.5625,g
15.3792,-10.2001,2.9159,176.706,0.128,-29.4628,7.295,11.1693,45.4241,0.2536,g
24.0523,-40.5965,2.9692,311.433,0.241,-48.2052,4.377,12.9533,58.4263,0.351,g
12.8241,-5.9458,2.3971,194.077,0.2826,-11.1968,26.0698,7.7056,20.4669,0.5451,g
16.7064,19.839,2.5051,108.462,0.2422,12.9614,23.211,-16.5257,23.686,0.4594,g
15.6343,17.0888,2.2541,128.165,0.2368,-3.2591,37.454,-0.4564,20.7813,0.4735,g
12.9067,22.2017,2.4646,151.687,0.2556,12.1954,13.097,-7.5632,32.4106,0.4906,g
27.3878,-25.8211,2.9183,276.676,0.1394,10.9323,5.1931,16.4121,49.0727,0.2426,g
23.861,67.8687,3.0147,245.899,0.0962,-115.494,2.3402,-9.7501,86.9287,0.1769,g
24.7585,24.0314,2.9425,129.021,0.109,20.1941,21.9634,23.5645,41.4007,0.21,g
7.1007,-11.2916,2.3424,171.046,0.4568,-11.4103,9.668,-4.5861,24.4431,0.7045,g
18.2981,-15.2217,2.4175,75.0135,0.262,32.1893,58.5536,15.3199,23.0412,0.4933,g
17.6846,-15.4914,2.7063,188.017,0.1976,31.8659,3.1547,-13.7831,30.5799,0.3383,g
22.0529,57.4498,3.3761,211.71,0.0776,53.0492,1.8256,9.7108,62.634,0.1527,g
11.728,9.0043,2.0846,122.255,0.3827,-15.7575,8.7191,9.8003,12.6715,0.7078,g
12.8991,11.1418,2.4836,168.84,0.2906,-2.9115,54.9825,7.4341,18.1853,0.5616,g
18.3794,63.4413,2.8987,221.951,0.1181,23.594,7.3061,11.7228,74.667,0.2197,g
25.4232,69.2391,3.4002,275.476,0.1041,-53.2658,5.0251,-20.8604,77.0826,0.2006,g
28.8254,21.8924,2.8724,122.023,0.1791,22.1049,28.8991,-21.9609,35.1728,0.2871,g
31.8033,17.2156,3.4876,153.969,0.0822,20.6576,19.335,-13.3205,40.0276,0.1581,g
10.0389,-26.0441,2.4541,200.299,0.2794,-27.9552,8.9499,-5.0775,32.5739,0.5062,g
22.8517,-36.2719,2.9428,175.441,0.1443,-21.7541,4.2278,8.0652,46.9198,0.243,g
29.2149,51.8585,3.0927,167.654,0.1022,45.37,9.9658,-26.3901,54.0804,0.1995,g
9.907,-42.359,2.8543,309.663,0.2636,-51.9041,0.951,-11.2523,105.504,0.442,g
17.3704,-25.5243,3.1754,241.245,0.1032,-100.407,7.052,12.1691,57.2696,0.195,g
9.9303,-15.3123,2.179,138.349,0.3344,2.944,20.293,9.1891,21.5813,0.5828,g
18.3186,10.4355,2.8754,236.09,0.1512,25.7677,8.741,16.7342,37.3461,0.2958,g
14.2514,-19.3772,2.8136,181.585,0.1774,-27.9393,2.969,-12.745,40.2282,0.3487,g
15.7666,19.8454,2.3493,232.907,0.2438,35.1417,34.3833,-12.3719,35.8551,0.4653,g
12.3425,-9.5704,2.437,159.558,0.2907,0.0227,22.3975,-8.3252,19.4637,0.5155,g
22.3051,-25.5485,2.8768,128.806,0.1733,-7.9589,38.508,-19.5919,32.4618,0.3015,g
0.0028,11.5485,2.1089,76.9504,0.4397,-2.5678,19.732,-0.0001,22.3087,0.7626,g
19.03,13.2049,2.5792,142.52,0.1357,49.912,13.131,-11.7252,32.6471,0.2661,g
11.6957,9.6501,2.3233,154.367,0.3919,-15.7928,78.178,-5.1802,12.6838,0.6983,g
24.6446,-51.18,3.514,279.627,0.1309,-62.4741,4.914,-13.6786,69.0334,0.2238,g
26.8179,51.8924,3.4736,260.79,0.0778,-69.0678,1.6503,6.9457,73.882,0.1506,g
31.0841,-50.0945,3.6453,374.934,0.1108,33.8395,0.0881,-15.7033,91.7393,0.217,g
7.3561,8.9972,2.1658,217.088,0.413,-2.2636,20.5231,-5.0596,19.8208,0.744,g
10.056,-15.1356,2.3233,58.932,0.2874,14.5388,35.913,-5.1963,24.3834,0.5131,g
11.0549,-18.1926,2.3522,143.283,0.3044,8.341,19.4135,9.4454,20.0971,0.5778,g
17.2918,15.1165,2.6835,232.04,0.287,17.2794,34.2026,14.8169,21.4458,0.4663,g
6.9475,12.7983,2.1021,142.054,0.4071,22.6715,24.7311,-6.2222,21.1522,0.7273,g
15.7053,36.8926,2.5353,171.382,0.191,34.1354,3.9303,-12.7068,50.7769,0.3644,g
10.1009,-8.913,2.2355,158.267,0.3052,-24.3193,5.5012,-1.9442,19.1347,0.5465,g
19.0918,13.5748,2.7067,144.682,0.2308,36.4891,9.2923,-8.8946,28.8306,0.3831,g
24.1328,30.1439,2.5647,269.479,0.2493,-73.038,5.7357,-8.2635,77.2484,0.4714,g
11.7884,15.7639,2.5752,186.179,0.3976,7.5774,8.363,10.1974,22.3735,0.5479,g
23.6828,42.99,3.016,263.831,0.1441,96.9428,0.256,-11.9179,67.341,0.2342,g
0.0,-15.855,2.2889,191.957,0.4036,6.3241,42.589,0.0001,22.2882,0.8072,g
10.8308,-2.7238,2.2082,197.264,0.4241,14.4768,27.106,-11.6297,13.1787,0.774,g
13.4301,14.7661,2.4273,105.338,0.3009,25.5613,5.044,-4.7076,24.4626,0.5421,g
26.2355,-28.365,2.9312,158.094,0.1142,-45.8181,19.5495,13.4594,39.6495,0.2214,g
21.419,26.1013,3.3201,186.851,0.1112,4.3986,0.1593,-11.8125,40.5545,0.2206,g
15.5894,-19.0187,2.4654,195.012,0.2551,15.967,24.1621,9.5695,23.8187,0.4795,g
12.0096,16.7559,2.5434,99.1448,0.2818,4.4722,56.2,-10.9533,25.3361,0.5007,g
10.7024,10.3645,2.3118,116.62,0.3293,21.3388,63.7649,6.4011,17.3491,0.6439,g
31.2378,-52.7944,3.555,398.806,0.1573,-82.4338,0.192,-22.2398,96.8163,0.2889,g
10.0099,-10.5806,2.3927,184.6,0.33,-23.2459,0.055,1.7216,19.1548,0.5547,g
16.556,-10.1203,2.567,42.5905,0.2859,8.3885,29.6658,9.6012,18.1728,0.4688,g
28.99,94.1508,3.3266,269.319,0.1148,58.1815,14.203,-12.0276,80.4535,0.2154,g
13.4401,-21.7933,2.5871,183.392,0.2212,5.0547,23.351,6.1834,34.3113,0.4347,g
10.6883,18.9791,2.1931,174.583,0.2981,23.2508,10.7152,-10.3254,22.6135,0.5385,g
15.7962,-13.7489,2.3434,176.246,0.2834,14.997,19.429,-15.501,24.9502,0.4943,g
23.0171,37.185,2.6762,199.27,0.1612,19.1209,22.3488,-20.3293,39.627,0.2887,g
20.0339,30.1101,3.2675,191.114,0.1402,53.6572,3.1548,-6.3227,48.8411,0.269,g
26.406,63.6223,3.7561,260.012,0.092,-81.2995,1.975,-9.7485,79.1585,0.1594,g
18.671,29.8761,2.7864,130.371,0.1905,6.761,18.229,-13.3109,36.7759,0.314,g
11.4756,6.6349,2.5353,194.725,0.2085,39.4151,13.894,5.2675,27.979,0.4169,g
6.9211,-13.8203,2.1861,179.219,0.4267,-21.6507,29.71,-6.0421,20.9211,0.7492,g
16.183,12.5653,2.6758,106.2,0.2943,2.6627,15.0673,15.0875,26.0756,0.4494,g
12.6908,18.4502,2.49,160.912,0.2994,-5.7087,0.4206,-8.7745,26.5153,0.5146,g
7.5578,-7.6712,2.2923,110.649,0.3291,12.3711,41.669,-5.4745,28.971,0.5816,g
13.4151,23.8201,2.5676,179.686,0.2233,-7.5413,11.9419,11.3714,30.3824,0.3897,g
20.7487,27.5241,2.9472,79.3781,0.1666,5.2304,30.388,9.8785,32.2851,0.3027,g
22.2206,18.244,2.6207,192.04,0.1737,-14.9359,18.962,-10.6951,24.2839,0.3186,g
14.5218,36.2718,2.6201,88.8168,0.217,9.2515,15.3551,10.2705,41.9098,0.3597,g
27.3843,87.0097,3.5842,230.557,0.0879,44.1364,4.8624,-17.1034,94.3584,0.1612,g
16.125,-26.5504,2.7593,37.9877,0.1749,-28.4596,54.262,7.1605,39.8141,0.2889,g
9.2505,-12.5485,2.5752,118.054,0.2806,-24.7794,73.681,-4.2098,28.4344,0.516,g
14.5713,38.3681,2.6585,171.977,0.1767,34.582,0.8496,-11.3898,52.0331,0.3425,g
29.4005,65.1788,3.3715,302.01,0.1048,-28.2982,1.909,13.6436,87.425,0.2049,g
