fDist,fLength,fWidth,fAlpha,fSize,fConc,fConc1,fM3Trans,fAsym,fM3Long,class
145.616,19.8869,12.636,59.4159,2.5045,0.5039,0.2551,8.333,-1.6288,11.646,g
190.379,48.0111,20.3797,7.784,3.1007,0.2506,0.132,9.5146,-19.4452,-42.6944,g
308.236,83.4271,26.1718,1.151,3.0699,0.2665,0.1682,11.2471,-32.8563,56.5799,g
118.281,25.16,10.4337,25.7405,2.3191,0.4556,0.2278,-4.0287,14.5512,-18.1403,g
321.891,94.9244,29.6092,1.23,2.995,0.3328,0.1998,-30.1159,-62.8822,58.973,g
195.125,42.3291,12.6618,5.744,2.5453,0.4815,0.255,-8.6033,30.4877,34.4311,g
223.696,16.5767,11.4318,20.1778,2.3181,0.5817,0.3053,4.3312,2.8674,-7.538,g
183.938,35.6255,19.8706,3.866,3.1647,0.2793,0.1516,12.294,28.8475,-26.1111,g
168.421,90.2095,19.0275,3.042,3.022,0.2129,0.1098,5.4586,81.0268,99.3898,g
291.803,33.4604,12.9133,3.66,2.3936,0.5535,0.2848,11.0502,25.359,25.3417,g
156.563,55.3893,24.3116,1.5204,3.2821,0.2074,0.1183,15.7701,19.456,45.8417,g
235.629,20.3875,7.2941,84.1758,2.0737,0.7004,0.384,5.6952,-0.5028,5.8566,g
74.3087,200.408,11.2219,43.2002,2.5038,0.4201,0.2241,-8.8152,-131.701,-198.867,g
221.704,44.5949,21.9905,2.6322,2.9511,0.2306,0.1304,-12.5102,39.0795,-24.1922,g
297.162,66.8617,23.0115,1.496,3.2444,0.2341,0.1233,9.3239,51.7329,66.6961,g
166.719,24.1401,15.4525,11.711,2.4393,0.4182,0.2273,-12.8517,-17.5407,-15.9255,g
203.389,26.008,15.8644,20.96,2.5711,0.357,0.1812,6.734,-3.5522,-20.6948,g
94.9077,40.9252,10.3792,16.3084,2.4362,0.4396,0.2473,-8.5593,44.4106,26.9007,g
240.73,77.9676,27.6079,11.219,2.9523,0.3002,0.168,19.9012,82.4508,64.6676,g
120.347,31.6734,22.572,28.296,2.6618,0.2963,0.171,-9.7599,28.0199,14.9985,g
215.603,48.7723,17.1093,0.464,2.8698,0.2591,0.1302,8.2388,33.242,47.7937,g
149.729,47.8875,23.5629,1.272,3.4947,0.1745,0.0885,-8.5295,59.9256,25.3189,g
120.77,37.6679,27.659,22.924,3.4526,0.1813,0.0922,-23.4211,-19.7226,28.0777,g
102.636,17.3057,10.9327,7.894,2.2672,0.6108,0.3324,6.4644,-3.0176,8.3053,g
146.354,16.4338,11.5765,45.878,2.233,0.5965,0.3129,4.322,-1.5906,5.9172,g
127.693,39.5766,15.6353,8.6074,2.5065,0.5327,0.2913,9.6697,18.5136,36.2208,g
211.908,29.5559,8.534,39.4223,2.3636,0.5887,0.3139,4.9633,12.3344,21.706,g
115.433,21.6904,15.0755,89.7187,2.4548,0.4912,0.2614,-10.6761,14.1247,10.8751,g
266.392,35.6563,15.8711,4.703,2.5459,0.3898,0.2319,-12.6002,32.2604,22.5712,g
152.596,27.4601,7.0214,25.752,2.1673,0.5714,0.2891,2.2142,12.6378,-5.8615,g
194.539,46.3873,19.7589,3.387,3.0713,0.2181,0.1235,10.668,27.2279,-22.3624,g
118.587,19.3101,17.9565,4.3446,2.4571,0.3805,0.2251,-5.0171,-1.4298,9.9399,g
357.0,86.8732,43.1381,2.192,3.8129,0.1777,0.0936,32.3961,-28.5409,53.7919,g
231.38,19.2981,12.962,23.0737,2.3988,0.499,0.2695,6.5988,-12.5326,-10.7219,g
217.655,26.0622,16.6977,23.344,2.7734,0.3892,0.2704,-8.1507,7.8795,20.4193,g
110.928,29.0353,26.8642,28.926,2.9309,0.2521,0.1377,18.6671,28.8587,9.8908,g
195.693,18.9259,16.5623,24.0856,2.4771,0.5233,0.3017,11.6818,1.3666,-12.5044,g
305.441,101.8,53.5629,4.695,4.181,0.079,0.041,33.0054,-126.636,67.1348,g
134.714,19.495,16.5029,27.951,2.1987,0.5949,0.3386,11.2643,-25.8612,14.2766,g
352.472,76.5716,33.5462,4.4055,3.5914,0.2424,0.1326,-15.911,25.3864,42.4458,g
206.026,31.4905,22.3976,6.8883,2.882,0.2861,0.1726,-12.8755,-2.6576,10.7172,g
136.173,34.9887,11.4697,3.1813,2.5971,0.3717,0.196,-6.6438,-22.7245,16.4385,g
195.541,13.0291,10.6045,11.929,2.1021,0.7668,0.4941,-8.619,13.1053,2.9585,g
280.705,57.1117,22.3814,10.734,3.0828,0.2083,0.1103,-16.2457,-55.2154,48.9989,g
245.811,28.7059,12.5979,4.0462,2.5647,0.4387,0.2493,-3.5138,6.9589,23.0289,g
191.45,37.1425,13.5321,6.2878,2.8756,0.3702,0.2017,-10.4738,-16.3016,-29.7974,g
111.74,18.8573,11.9122,88.8278,2.3793,0.5511,0.3779,11.3681,1.2665,-8.0744,g
259.23,36.6165,16.1347,0.727,2.6794,0.3243,0.1831,16.3783,-10.6523,-22.1609,g
191.764,23.3523,5.8999,18.9122,2.2683,0.8086,0.4178,6.8545,25.2915,8.6832,g
213.216,39.2191,16.9979,9.699,2.9784,0.247,0.1266,-12.6714,35.1056,21.9203,g
56.8794,18.1576,15.9401,33.2818,2.6201,0.5036,0.2818,-9.6395,1.1477,10.607,g
205.821,58.5298,29.5853,7.0009,3.2293,0.1929,0.1094,9.0064,74.7222,46.2905,g
71.2231,24.978,10.4139,52.3631,2.372,0.4713,0.2611,-7.2048,4.7655,19.6654,g
269.845,42.023,25.4085,8.047,3.0695,0.2488,0.1265,-11.0003,-24.9032,24.7411,g
116.186,29.9042,22.6803,27.191,2.9031,0.2562,0.1319,-15.0364,7.8367,-14.9016,g
149.72,59.2636,14.4095,16.9458,2.6154,0.2982,0.1515,-6.3837,66.5362,-12.2979,g
69.6409,20.4756,7.2082,68.1257,2.0986,0.7331,0.3705,-5.7243,-2.8377,10.6201,g
141.824,24.4143,17.193,18.4088,2.3636,0.4502,0.2316,11.8678,-0.6099,19.0726,g
56.8467,19.1316,15.0191,65.2488,2.2683,0.5067,0.2938,-3.6266,-6.6317,17.0869,g
317.364,98.6223,24.3881,2.1682,3.3109,0.1984,0.1097,-15.46,-81.5172,78.0311,g
101.899,17.1908,15.833,0.076,2.5855,0.6,0.3909,-7.7887,11.978,13.0369,g
302.457,83.5628,25.5676,9.311,3.313,0.2111,0.133,-11.4493,-54.857,66.6702,g
155.57,29.3977,8.1563,5.965,2.3032,0.5771,0.3308,6.5908,-32.4133,-21.0502,g
242.24,31.8536,15.1511,2.004,2.5347,0.3679,0.2088,6.4599,32.1326,21.1783,g
200.467,47.2397,19.8187,3.032,3.3769,0.2629,0.1426,12.4598,-9.6875,38.8557,g
230.36,105.112,26.6051,0.87,3.2982,0.1797,0.1069,9.0747,-100.098,68.2692,g
290.335,80.6936,27.46,0.913,3.8403,0.1535,0.0814,19.6038,34.3815,82.165,g
318.829,78.4224,26.329,1.9214,3.2497,0.2555,0.1404,-20.0915,-11.4299,59.9389,g
131.402,31.8734,12.036,7.0622,2.6279,0.3863,0.2108,7.1191,26.3504,16.1088,g
135.473,21.7282,12.1878,6.4748,2.3988,0.4551,0.2295,10.9941,-0.7977,8.9895,g
159.328,18.8161,7.4891,81.0125,2.1189,0.7452,0.4753,3.4444,0.4692,-4.3399,g
293.646,70.0054,26.4929,7.789,3.1429,0.2756,0.1594,15.9637,-37.837,35.0244,g
185.584,60.4451,16.2378,2.967,2.6542,0.3659,0.2206,10.7123,48.3431,60.1252,g
216.867,28.2495,11.8001,86.4267,2.444,0.4424,0.232,-9.3951,17.3996,-15.3248,g
183.953,22.8206,0.0,44.9245,2.1222,0.7774,0.3962,0.0001,-4.7544,14.8232,g
166.744,24.6528,17.8745,0.881,2.6998,0.3513,0.1766,15.368,-15.7299,15.1435,g
185.812,32.1215,20.0731,23.424,2.5927,0.2989,0.1596,-15.0854,35.4611,-13.9957,g
305.866,101.699,43.1748,0.905,4.1475,0.1049,0.0553,34.6567,-24.3575,66.8123,g
191.021,50.1537,15.745,11.976,2.5165,0.3714,0.1933,-8.7869,-67.6042,41.0032,g
97.7494,41.2532,24.1357,7.521,3.4272,0.2225,0.1225,-7.9437,17.6571,35.3903,g
306.825,79.0134,33.7038,3.1843,3.4223,0.2783,0.1949,23.9797,-23.2755,61.6814,g
168.797,28.7849,6.4342,10.153,2.3729,0.6525,0.3496,1.9559,31.3086,21.8897,g
143.935,52.2488,23.4281,3.926,2.9325,0.2442,0.1221,-20.255,26.1324,52.755,g
109.711,53.1485,17.7621,39.6204,2.5308,0.4065,0.2283,-12.267,32.3439,49.6044,g
255.334,47.8015,21.3919,5.3538,2.995,0.2428,0.128,-16.3311,-86.9407,38.5207,g
96.9992,20.9288,12.8416,16.771,2.3901,0.5173,0.3157,6.3098,15.3763,13.585,g
185.15,29.1726,11.2124,21.0941,2.3865,0.4723,0.2485,5.9364,23.5843,-20.746,g
182.708,24.2801,21.7926,48.801,2.7619,0.2855,0.1427,-11.3814,-6.4294,-12.9046,g
174.147,12.9089,11.3751,33.8245,2.2889,0.7404,0.3882,-11.5768,15.0519,-5.6225,g
148.259,28.6317,21.3242,17.9029,2.5051,0.4219,0.2141,-19.1094,-19.5453,16.3698,g
205.232,19.4158,7.4291,80.829,2.0774,0.7448,0.4393,4.5502,1.5284,-7.3542,g
313.651,75.4702,27.0136,1.099,3.32,0.2958,0.1931,-14.751,-47.9051,-55.353,g
45.3787,26.6711,10.4738,37.168,2.5079,0.5311,0.309,10.3036,17.8012,-13.5101,g
124.168,12.6555,11.7668,45.584,2.1477,0.7117,0.3594,-11.4846,-15.1589,4.716,g
300.951,71.3117,39.923,14.1486,3.6541,0.159,0.1006,20.5541,-59.3005,49.6026,g
165.733,20.4767,6.9229,29.3704,2.3701,0.7761,0.4414,-5.6311,20.6554,14.37,g
196.86,65.1592,17.5971,1.345,3.2588,0.2034,0.1122,-14.4724,66.0501,44.7499,g
242.114,44.328,24.6381,17.3632,3.2117,0.2383,0.1416,-15.8427,8.7697,33.4308,g
233.075,19.7158,18.1893,68.308,2.4257,0.4991,0.257,18.6287,20.3809,18.8192,g
62.7772,12.8979,11.4031,20.3136,2.1089,0.7393,0.3774,11.7061,15.0476,-4.3601,g
336.483,101.009,26.6843,2.6208,3.3079,0.2175,0.1125,-8.3432,6.7121,57.664,g
108.017,27.1565,14.7561,69.7617,2.4683,0.415,0.2092,11.4812,25.4134,23.4275,g
237.11,96.4889,21.011,1.765,3.0228,0.2334,0.1295,16.2632,-162.315,86.0683,g
155.351,29.4389,16.7576,17.977,2.6977,0.3069,0.1555,-12.4804,1.2283,21.5026,g
179.149,41.1346,14.3158,21.5,2.574,0.296,0.1533,-10.2537,-6.9883,13.597,g
329.272,90.3072,25.2981,0.85,3.2412,0.2123,0.1099,14.361,89.2358,88.7649,g
130.834,27.4824,15.8466,1.8427,2.5688,0.3779,0.2119,-12.8959,-6.2649,-24.1055,g
142.169,19.123,7.4602,45.0122,2.0846,0.749,0.4568,4.0706,-1.2612,6.5021,g
123.628,33.2173,15.1327,13.1609,2.5729,0.4465,0.234,10.2478,47.0927,-18.4023,g
268.733,80.4811,36.5072,1.536,3.2006,0.2042,0.1194,33.1995,52.3146,59.1177,g
192.427,33.5735,17.9992,4.3297,2.5321,0.3906,0.2247,-4.0172,-45.0144,24.2938,g
75.8996,12.9955,10.617,77.375,2.1508,0.7562,0.4982,-6.1961,-13.0311,1.7092,g
203.889,19.4721,12.2262,27.5944,2.404,0.5325,0.3097,-9.9588,-1.7994,5.0708,g
103.951,22.4411,16.5939,44.78,2.4116,0.4612,0.2345,9.4234,-13.8813,-15.9051,g
117.003,51.4388,33.5175,8.8927,3.7096,0.1819,0.0953,-8.8883,12.2223,51.0151,g
203.775,12.9298,11.2947,54.087,2.1383,0.7418,0.4109,-10.9637,-14.8924,6.8557,g
127.01,19.7589,17.7759,30.1602,2.4023,0.5703,0.3347,14.1685,23.7332,10.8061,g
63.1648,27.435,17.3805,21.0606,2.639,0.3559,0.217,-8.0961,-23.49,-18.7215,g
41.3964,17.9156,10.7885,47.669,2.281,0.555,0.2801,3.9576,-23.9422,-8.4051,g
161.464,40.9342,14.3625,0.394,2.5447,0.4223,0.2154,9.812,53.3047,6.951,g
266.951,79.1292,26.7273,1.7184,3.253,0.2435,0.1393,23.9048,-73.9542,68.1103,g
162.854,18.6522,17.8766,65.882,2.4108,0.5243,0.3049,4.5545,13.8246,15.1624,g
142.98,19.4487,12.166,56.6,2.3988,0.5389,0.3293,-10.715,-2.4943,11.7753,g
150.776,28.4085,23.9879,6.9991,2.9477,0.3125,0.2092,19.039,13.1671,20.2606,g
234.659,66.3383,22.4013,7.3766,3.2505,0.2106,0.1076,13.627,48.2637,62.9503,g
231.82,26.5806,12.0576,4.9083,2.5289,0.4379,0.2204,7.8271,23.499,22.5027,g
86.0362,60.7813,29.743,66.0307,3.2778,0.1319,0.0767,12.2215,53.5658,35.8867,g
74.9062,29.3609,15.7365,4.75,2.6767,0.3916,0.2053,3.4787,-33.479,-24.532,g
220.978,129.785,123.258,58.0238,4.8501,0.0269,0.0139,87.2521,0.7522,60.5648,g
155.933,25.2031,14.9262,24.927,2.4764,0.5275,0.3222,15.543,6.9867,19.7166,g
239.969,41.8742,15.8021,14.6056,2.8423,0.3149,0.1661,-8.5916,43.4697,-26.8201,g
140.07,20.3113,7.3063,23.439,2.2467,0.7082,0.3881,5.623,-0.8455,6.8997,g
204.068,27.8273,16.898,43.696,2.5575,0.3075,0.1537,9.2499,11.2961,-12.7324,g
300.035,49.165,42.3026,4.8828,3.0465,0.2606,0.1451,23.1442,-31.276,25.3868,g
161.762,56.7309,16.0555,15.5608,2.4541,0.4042,0.2056,12.351,-55.5869,30.0868,g
257.178,70.1859,18.7977,4.216,3.1942,0.2673,0.141,-11.5645,22.418,68.0417,g
276.271,82.4208,11.5164,0.0258,2.6826,0.4112,0.2544,6.2522,-64.8373,27.6817,g
89.4429,22.0915,12.539,54.994,2.3075,0.6108,0.3818,9.9261,14.2348,15.4944,g
53.1367,20.8898,16.0191,4.268,2.3444,0.3846,0.1968,5.9278,-25.4987,-9.0974,g
85.0108,33.1605,23.3651,9.8738,2.8591,0.2669,0.139,18.8494,-19.9942,-16.3444,g
187.64,76.0253,23.9572,12.8978,3.3429,0.1476,0.0797,11.7125,31.9276,67.4804,g
162.433,41.0899,13.4468,5.669,2.6799,0.2989,0.1641,-9.0978,30.9889,29.2564,g
149.992,28.5883,19.6182,14.9018,2.6803,0.3633,0.2015,14.9923,-21.3489,-14.0016,g
354.937,92.7629,43.6886,6.582,3.9353,0.1498,0.0797,23.7847,13.1804,55.7717,g
194.478,21.3875,16.9618,0.8245,2.7046,0.4186,0.2182,-10.2384,-21.8115,-13.2942,g
88.5835,23.8212,9.2534,6.088,2.541,0.564,0.3784,2.9346,-14.9634,5.301,g
198.282,49.6026,23.2749,5.467,3.0631,0.1902,0.0999,5.6718,15.6043,-33.6197,g
236.387,45.2067,16.8321,17.765,2.7868,0.3382,0.2018,14.5961,47.7894,43.4701,g
118.524,23.7506,10.4472,14.155,2.3918,0.5396,0.2698,-6.6435,13.9593,-17.2267,g
95.5617,21.099,15.7969,77.795,2.5366,0.4709,0.2805,-10.12,-11.8921,-14.2576,g
144.251,17.8657,10.8671,24.772,2.2529,0.5307,0.271,-3.2113,1.1828,-6.9055,g
181.643,34.6319,15.245,1.553,2.6721,0.4255,0.2351,3.9682,31.8166,26.8105,g
152.375,39.5893,31.1051,9.1402,3.3386,0.172,0.0892,-16.4646,23.1137,-16.1901,g
129.934,21.2476,16.0644,35.602,2.5563,0.4611,0.2819,8.0603,25.8523,9.4638,g
183.715,30.154,12.0094,7.271,2.4928,0.4759,0.2813,-4.2966,33.3678,23.9532,g
167.849,30.4239,12.0527,0.929,2.49,0.5016,0.3155,10.6495,-28.6877,-15.5362,g
164.907,12.8457,11.395,78.0798,2.1222,0.7245,0.4189,8.7189,-15.0104,8.4177,g
236.35,71.3453,21.9241,17.108,3.1578,0.2295,0.1165,14.0603,-93.5369,49.9463,g
222.933,43.0126,15.2872,2.4997,2.6968,0.3136,0.1578,15.3148,56.8591,25.3144,g
234.202,46.4092,19.9786,1.1638,3.1266,0.2062,0.1035,-13.512,47.8867,15.7034,g
225.845,41.7353,15.5419,11.411,2.7435,0.3538,0.194,3.4026,-1.4304,28.689,g
137.015,23.2115,15.2788,16.4065,2.6753,0.4794,0.265,-5.8932,-0.1323,-16.7925,g
162.041,36.3999,17.965,1.711,3.0278,0.3386,0.2087,13.4639,12.184,18.6928,g
157.084,37.7252,23.8649,4.0561,2.964,0.2618,0.1537,20.656,25.9342,32.3372,g
191.965,20.9635,11.2686,40.2935,2.2253,0.619,0.4077,-8.5675,-14.0838,-19.8654,g
282.676,81.7837,22.8309,0.447,3.1278,0.3234,0.1643,-11.9116,-102.817,-36.7461,g
371.048,83.2569,34.0545,0.347,3.5134,0.28,0.1642,17.8453,9.4165,58.4135,g
212.993,25.7193,14.057,22.037,2.6594,0.414,0.2377,-5.0759,8.2933,17.876,g
202.547,12.9245,11.1795,24.6142,2.1156,0.7356,0.4406,8.4475,-14.4753,7.6024,g
122.644,29.5296,21.8245,37.585,3.0233,0.2815,0.1559,-10.749,13.8805,13.7726,g
235.688,58.8186,32.1497,12.4702,3.2784,0.1449,0.0793,22.2242,4.1133,48.7948,g
180.247,22.7412,10.1745,12.2494,2.4843,0.5639,0.3033,6.8333,30.84,-15.1058,g
111.12,34.2306,17.4427,1.3814,2.7352,0.3109,0.1573,-12.9813,51.4683,20.0774,g
106.582,42.0569,38.5389,3.419,3.8061,0.1714,0.0874,-26.1199,46.9059,29.6453,g
334.194,69.6678,21.4358,3.8131,3.2884,0.2996,0.1954,16.3222,-4.5328,63.3974,g
198.082,38.6754,18.6206,4.437,2.9777,0.3011,0.1616,9.4038,30.5243,29.9526,g
254.369,45.4074,16.7133,2.052,2.8344,0.2753,0.1603,12.8591,-20.2727,-38.7341,g
292.578,40.9012,14.8358,5.741,2.5244,0.3677,0.1868,-12.1868,-69.2629,30.897,g
158.588,28.5056,10.4724,11.59,2.5126,0.4977,0.2657,8.1676,-20.8394,-25.5155,g
167.346,32.7808,11.7439,12.7713,2.4814,0.4422,0.2558,-5.3045,-16.0677,-6.0232,g
241.569,64.8912,16.4459,4.8939,3.0797,0.2289,0.1411,10.051,33.7533,55.0638,g
237.163,28.5748,11.0709,16.191,2.372,0.4671,0.2357,5.7088,-26.751,-22.9565,g
92.8243,13.0566,11.0835,58.21,2.1287,0.7584,0.4126,-11.5137,14.7093,-5.0616,g
209.279,38.2958,25.2188,18.358,3.2179,0.2446,0.1474,-13.751,11.8825,-26.1429,g
196.952,19.6642,9.738,49.435,2.3541,0.5752,0.3119,3.7639,24.7193,8.4885,g
65.7449,23.8432,20.0915,21.1916,2.4433,0.3459,0.2036,8.9295,1.3026,-19.6504,g
145.839,17.2445,7.4261,25.805,2.224,0.8,0.5582,-4.7237,-1.334,-3.5163,g
189.474,37.0967,17.3283,4.145,2.8573,0.3111,0.1576,7.4913,2.1901,24.0744,g
155.08,37.7947,18.6523,20.555,2.9188,0.264,0.1525,11.8924,19.8187,18.907,g
176.5,33.2739,12.5474,11.2284,2.6314,0.4439,0.2442,-5.0397,-10.747,27.2159,g
241.963,12.7459,11.6372,51.7751,2.2135,0.7217,0.37,-11.5102,-15.2183,5.7064,g
240.089,51.4038,10.5155,4.989,2.74,0.3167,0.1665,-10.9315,-30.3021,30.738,g
95.5889,28.389,20.251,15.2987,2.6772,0.3028,0.1651,5.4017,1.9901,-5.2832,g
253.743,71.6117,12.2741,5.3775,3.0218,0.2882,0.1593,-8.2753,-87.4142,59.4809,g
66.6115,26.5474,21.8125,14.0,2.7657,0.3482,0.1913,15.441,4.9015,14.3481,g
192.238,27.4068,9.8829,10.3529,2.3086,0.4177,0.2088,-6.7724,36.2978,18.8603,g
140.546,19.6403,17.0921,4.0536,2.5416,0.4483,0.2859,-11.1424,-6.8181,-14.0385,g
134.02,27.6315,10.7508,34.121,2.4464,0.4759,0.2773,-4.7659,-2.3165,-21.8862,g
158.767,30.9685,13.0649,14.754,2.6425,0.4351,0.2335,-10.3138,22.6646,-10.2982,g
160.131,21.1621,6.9275,15.5879,2.2799,0.7297,0.4121,6.2256,22.4861,13.0544,g
195.201,19.5491,9.8628,57.942,2.238,0.5665,0.2919,3.2714,25.5307,5.963,g
217.769,23.472,18.9753,6.279,2.6821,0.4345,0.2651,15.1225,8.4304,15.0366,g
334.841,104.763,46.3311,0.151,4.0666,0.1006,0.0529,30.0512,-26.7202,58.1887,g
42.4625,13.438,10.2638,43.042,2.2492,0.8056,0.4366,11.787,14.2972,5.148,g
280.301,63.4209,26.9573,0.782,3.0955,0.2063,0.1152,-20.1627,46.6222,57.7187,g
271.119,59.614,26.6286,3.846,2.9312,0.2332,0.1201,-9.5965,-15.5518,-38.6218,g
306.819,29.9698,5.3825,9.344,2.3314,0.8298,0.5897,5.9855,-24.1086,-24.6954,g
259.484,81.0934,20.4513,3.772,2.78,0.2788,0.1552,21.6226,21.7481,75.7195,g
140.479,17.7781,10.5352,25.2845,2.2504,0.6236,0.3567,-6.9412,-1.8714,7.2763,g
59.2505,23.1224,18.1874,57.1013,2.5557,0.3588,0.1933,14.2731,9.0508,11.0315,g
180.649,42.4673,8.5241,6.332,2.5366,0.4651,0.2776,4.2744,12.742,31.2016,g
190.444,22.0765,10.1157,2.356,2.3784,0.6192,0.341,-8.0939,-19.6963,-16.4018,g
194.936,26.4699,15.4093,6.5818,2.8642,0.432,0.2344,-7.4592,-12.8588,-21.9406,g
75.1693,21.3993,14.8735,17.51,2.2956,0.4608,0.2354,6.3148,-34.1837,17.5329,g
109.834,12.9524,9.9146,25.3233,2.1658,0.7986,0.5563,8.3802,-11.5103,-8.223,g
194.225,13.0419,10.9833,70.9927,2.1287,0.7584,0.4424,10.6419,-14.2529,5.6612,g
136.859,18.3727,17.5871,61.2797,2.5416,0.4713,0.2687,16.7139,-1.4588,8.1905,g
188.455,38.2736,17.2842,0.4229,2.7451,0.2608,0.1466,14.2626,39.1278,8.7,g
92.5498,18.5402,10.1955,76.5195,2.233,0.5848,0.3538,0.0,21.5747,11.8282,g
98.4715,21.4248,12.2856,69.3995,2.3683,0.4625,0.2377,-9.7251,-30.3387,10.8712,g
184.217,97.9319,34.9071,14.18,3.269,0.1389,0.0821,20.0026,62.9263,83.731,g
179.551,27.9593,12.5673,7.1787,2.617,0.5411,0.3659,10.0174,-15.8222,-26.4907,g
273.821,65.5333,20.5582,4.13,3.0775,0.2275,0.1225,11.6277,38.9847,63.5057,g
271.184,31.741,19.3926,10.898,2.64,0.3024,0.1592,-11.3593,14.7127,25.2396,g
185.504,28.3545,17.5355,39.2035,2.6415,0.4247,0.2203,-7.6031,3.5396,17.0829,g
274.515,70.543,21.602,7.888,2.8943,0.2934,0.1614,14.5543,-61.9607,57.4126,g
170.59,70.365,16.1874,0.6983,2.8435,0.2638,0.1728,8.6219,50.6703,72.9945,g
252.649,58.1344,23.1666,4.935,3.3556,0.2513,0.1351,-14.2864,36.3407,62.9897,g
291.812,61.1987,21.5574,2.402,3.2414,0.3424,0.2131,11.6421,-37.3252,-41.4037,g
182.731,33.9833,21.3778,7.211,3.0904,0.3207,0.175,-16.6572,15.6891,17.1457,g
169.243,39.8388,20.5521,19.3127,3.0354,0.2157,0.123,-11.1508,-12.1646,20.0187,g
95.4022,18.9213,15.1727,8.274,2.5428,0.533,0.351,4.7729,16.1663,16.9296,g
193.353,12.6528,11.7685,45.573,2.1569,0.7108,0.3659,-11.2948,15.4225,-6.7617,g
160.708,29.018,17.9337,9.1884,2.9225,0.3503,0.2134,6.0372,5.6664,-11.7844,g
210.067,24.2748,17.6052,9.6844,2.4949,0.3808,0.2064,9.4007,13.5523,-18.5344,g
153.579,29.0606,15.9605,73.4413,2.64,0.4261,0.244,-11.1108,-3.8274,22.0494,g
232.667,25.5788,22.6088,40.679,2.9533,0.3051,0.1765,12.6505,17.122,-19.0968,g
267.947,73.7622,31.8887,17.123,3.2284,0.2541,0.135,10.1986,-68.2825,33.1459,g
308.919,92.406,25.3394,8.6244,3.1279,0.2264,0.1277,-18.8075,-53.7677,61.4713,g
242.869,35.0068,13.5042,2.867,2.5635,0.3689,0.2036,-8.4982,27.8449,18.1721,g
164.053,26.0944,18.3299,13.429,2.6345,0.3643,0.1937,11.7357,7.1925,11.2326,g
132.39,32.1357,16.835,3.028,2.7973,0.327,0.1842,-8.2186,-3.7201,13.6267,g
176.077,32.6702,20.3345,38.082,2.5982,0.338,0.1803,14.5898,23.7348,23.3888,g
183.648,20.5897,9.9634,0.9856,2.3365,0.5991,0.3756,8.6621,-3.546,15.1735,g
200.021,81.924,24.0344,4.2963,3.1202,0.2767,0.1823,-16.8379,80.6452,67.9563,g
181.06,22.414,9.4931,37.3241,2.238,0.5954,0.2977,10.8394,24.8631,16.9995,g
180.072,30.867,17.4745,15.939,2.5296,0.322,0.1669,-12.4962,-41.4962,-14.1508,g
192.497,53.0503,9.439,11.762,2.3683,0.4839,0.2719,-7.8443,-48.604,35.4382,g
280.75,82.2528,28.1044,5.1396,3.4551,0.1697,0.0882,25.291,-4.8321,78.99,g
43.4756,19.4586,18.1662,75.4267,2.3883,0.5562,0.2965,17.2338,-24.7518,-10.5111,g
157.401,37.1106,17.0511,0.4547,2.679,0.3141,0.1602,-10.8202,-22.3509,27.1641,g
141.734,30.1447,14.2087,1.359,2.4942,0.4071,0.2131,7.14,21.7485,-24.473,g
356.133,110.16,29.4264,1.5291,3.5472,0.2164,0.1266,15.8038,-64.7965,-47.5564,g
297.31,72.3771,24.6175,7.0799,3.1477,0.1779,0.0979,17.7575,69.6991,71.0401,g
263.105,24.7396,17.3116,20.6015,2.5717,0.496,0.2507,10.5886,34.9288,-11.697,g
250.228,17.8722,17.5257,48.694,2.3829,0.4679,0.234,-8.558,19.6102,18.2394,g
156.383,46.8081,15.2763,1.4454,2.5521,0.4404,0.2482,-9.4602,49.1972,-21.9238,g
252.614,78.6102,30.9949,3.301,3.7074,0.1203,0.0646,15.1075,7.6806,55.2388,g
218.761,82.4622,29.4793,4.232,3.4104,0.1629,0.0845,20.2289,35.9174,80.7168,g
277.224,88.417,20.5569,5.1674,2.5877,0.3695,0.1925,9.4588,-53.2686,13.0601,g
176.713,23.3724,10.9488,7.1894,2.316,0.6329,0.3406,5.3886,16.8378,18.7433,g
228.208,76.7176,30.7721,3.3996,3.2463,0.1685,0.0876,-34.822,19.1262,45.5711,g
234.002,40.3361,15.2931,12.26,2.8482,0.3333,0.1894,-5.0618,-5.667,19.472,g
257.819,66.9651,20.9347,5.807,3.49,0.1641,0.0904,13.6933,48.5325,47.805,g
197.928,71.4461,19.1675,6.252,3.043,0.2255,0.1164,9.6581,59.4336,63.4758,g
75.4929,40.5572,22.2356,38.579,2.9706,0.26,0.1482,-16.6158,36.8149,29.7079,g
182.153,19.0034,10.1104,0.58,2.2672,0.5568,0.2838,-5.0607,0.3036,-4.8158,g
117.675,26.3338,20.7068,23.314,2.8576,0.2887,0.1534,-14.557,-14.8353,2.55,g
297.455,69.7731,24.4761,2.4982,3.1207,0.2719,0.1806,15.2094,-33.0933,35.7769,g
185.755,20.1622,8.237,3.886,2.3979,0.72,0.426,-10.6832,5.9676,-14.9941,g
214.303,48.8841,14.1835,1.783,2.8038,0.3441,0.2176,-12.5396,-23.606,-35.172,g
189.296,18.2814,10.3692,17.734,2.29,0.6154,0.3103,-5.8535,23.0836,9.8131,g
221.414,65.754,18.9742,2.4015,3.0706,0.1853,0.0931,-6.8356,-18.7763,40.3983,g
261.62,62.9257,26.6979,8.6361,3.1224,0.2339,0.1188,-17.3309,24.5016,44.164,g
