fDist,fLength,fAlpha,fWidth,fM3Trans,fConc1,fConc,fSize,fAsym,fM3Long,class
102.65,25.4375,9.8822,15.5154,9.219,0.222,0.4101,2.8136,0.3544,10.0621,g
190.174,67.3236,14.071,49.5819,-27.4914,0.0583,0.1068,3.3536,46.2787,-23.886,g
289.353,39.7087,39.1323,12.5345,2.4849,0.2429,0.4557,2.4241,-60.9992,31.1316,g
163.526,24.7379,2.748,13.2045,10.1324,0.2721,0.4826,2.5717,4.6068,17.0102,g
197.854,30.208,5.508,7.9626,-5.1431,0.266,0.5128,2.1931,-40.7532,14.632,g
154.078,28.7415,4.6448,17.1661,13.2448,0.1627,0.3254,2.7206,23.1984,19.7286,g
291.139,82.7097,1.216,33.0359,19.0,0.0846,0.1633,3.7144,29.5431,61.0629,g
240.61,69.7964,2.152,21.7598,-13.9844,0.1138,0.2257,3.2262,81.6993,44.8345,g
149.275,12.6919,76.277,11.7118,-11.2249,0.3718,0.7148,2.1414,-15.4367,7.1163,g
147.738,27.506,3.214,16.0139,11.6648,0.194,0.3436,2.7143,27.7167,15.1813,g
179.351,42.9912,12.565,16.7298,-12.1548,0.1581,0.3091,2.6304,5.6248,37.8093,g
221.083,80.3703,21.841,33.2511,-19.2851,0.0688,0.1258,3.2877,1.8239,69.4048,g
193.943,48.3426,0.386,16.9195,4.1885,0.1132,0.2199,3.1407,43.944,32.3363,g
199.788,64.7091,3.8163,21.1799,-11.1183,0.1146,0.2235,3.1518,51.0312,52.0702,g
196.1,21.3368,29.1506,15.52,8.6243,0.2245,0.4301,2.5705,25.5389,11.0213,g
144.217,17.8026,46.9743,10.5765,3.6807,0.3416,0.6018,2.3444,21.2805,11.1824,g
115.601,33.2272,29.984,27.2944,15.5226,0.1285,0.2544,3.0658,4.6903,24.3646,g
96.8673,18.1125,14.9007,16.9482,-12.5021,0.2541,0.4988,2.3314,-7.4528,16.5016,g
110.61,22.2487,28.019,0.0,-0.0001,0.4349,0.8199,2.2565,-22.3546,-17.0073,g
287.722,100.18,2.266,49.9918,-42.6672,0.0419,0.0828,4.1525,-111.054,78.9598,g
304.129,111.314,0.465,55.5265,33.2061,0.0346,0.0661,4.4051,34.2789,89.5705,g
167.862,28.1606,1.0892,20.2805,11.1799,0.2119,0.3306,3.0346,12.1402,18.2669,g
114.58,20.4886,56.8745,7.0549,-5.6667,0.41,0.7611,2.2292,-21.8262,-13.11,g
189.404,35.1149,4.5251,15.7842,-13.077,0.182,0.3478,2.8686,21.7856,31.1621,g
385.738,101.269,1.8268,35.5831,30.5279,0.1603,0.2873,3.3899,-72.5383,-45.6014,g
57.7603,16.4287,15.576,11.4137,-3.472,0.2964,0.5792,2.3444,3.8433,-8.2382,g
135.619,20.157,60.424,14.3053,5.9907,0.295,0.5067,2.4771,2.295,-10.8326,g
128.797,31.0619,22.822,11.6274,-8.4457,0.2403,0.4667,2.5563,-41.3141,7.6668,g
265.915,70.7657,8.261,18.6937,16.703,0.1651,0.3094,2.8842,89.0551,-40.0712,g
163.041,13.0422,80.7484,10.9575,10.4849,0.4469,0.7588,2.1917,14.1654,-5.6023,g
198.136,21.9807,24.17,10.6644,-7.5289,0.3526,0.6056,2.3997,-17.4321,-18.0406,g
217.764,41.4207,5.076,16.7377,-15.744,0.1831,0.3313,2.6037,-7.6833,-32.5639,g
261.857,48.9731,3.7944,19.9284,12.7581,0.1543,0.2826,2.9467,34.7889,47.4344,g
195.068,46.6559,2.771,13.9374,7.4314,0.1965,0.3466,2.7131,9.6048,34.2839,g
131.863,39.1431,14.8637,20.9245,-15.6353,0.1504,0.2567,2.8739,22.0114,36.095,g
266.017,81.9688,2.967,24.7704,-15.134,0.0869,0.1694,3.4994,70.3519,79.8711,g
191.291,21.6024,8.9044,15.3985,8.077,0.2904,0.5017,2.4639,22.9079,15.7249,g
303.228,82.0529,2.031,26.5682,-21.1118,0.1327,0.2636,3.2166,-26.6717,72.0568,g
190.141,43.1587,11.521,16.4368,-8.2073,0.128,0.2545,2.8038,13.7851,34.7238,g
284.011,90.9354,6.1616,28.4311,-19.6358,0.0747,0.1412,3.4619,96.8513,87.6392,g
130.034,20.9442,12.268,6.9091,-6.0589,0.4286,0.749,2.1123,21.6052,13.8989,g
109.853,35.9742,9.2464,13.9513,-9.433,0.2676,0.4897,2.6642,30.6364,33.5526,g
97.1847,124.496,88.582,30.9829,-22.6109,0.0997,0.1954,3.0035,81.8411,98.4828,g
195.495,49.3308,1.5672,19.4102,-18.1024,0.1314,0.2509,3.0382,8.6066,31.7972,g
157.747,60.0412,0.955,20.1433,-13.5951,0.1717,0.2839,2.8971,68.5118,-44.8613,g
118.268,28.2991,1.8931,15.9104,9.0421,0.2674,0.4328,2.5099,10.359,20.9342,g
253.104,62.5984,4.397,17.4377,-7.9474,0.1638,0.3003,2.9602,-87.3578,57.3342,g
335.399,94.7947,0.4788,30.5758,-17.1446,0.0953,0.1802,3.2155,6.2878,-31.1087,g
281.905,50.951,4.0907,15.9968,-4.2133,0.2242,0.3588,2.9337,-49.0793,40.1485,g
217.042,13.3847,44.34,9.8704,-11.2764,0.5013,0.8204,2.2707,12.8491,7.8418,g
135.567,17.5266,14.9484,10.7937,-6.718,0.3447,0.6087,2.2068,2.0403,-7.3702,g
116.339,36.328,12.0273,15.3849,11.495,0.1816,0.3573,2.7118,-16.9161,-15.0475,g
182.127,20.9711,8.9281,7.1236,6.1364,0.3548,0.7005,2.0354,24.6388,9.2732,g
221.887,32.9875,7.5903,17.0613,-10.384,0.1869,0.3134,2.9256,4.9571,-6.4855,g
182.32,38.9589,20.615,22.2936,15.807,0.1393,0.2659,2.798,-10.7617,-22.966,g
154.488,27.4853,13.981,20.164,-17.7377,0.2536,0.4155,2.5428,32.1097,21.6209,g
140.927,34.434,12.113,17.7236,-7.8193,0.1759,0.334,2.7016,-23.4726,-23.4143,g
130.193,19.7541,86.18,16.4317,-0.5014,0.2219,0.4219,2.2613,-6.3288,18.1879,g
293.084,79.1223,1.1933,27.1422,-21.005,0.1738,0.2586,3.3206,-37.4337,50.88,g
177.72,50.5449,9.854,30.4447,27.5276,0.0945,0.1822,3.009,25.2365,24.3465,g
114.063,26.2893,16.7926,19.8336,-4.9754,0.1928,0.3631,2.8238,-6.9989,-13.3547,g
135.379,38.9707,14.4926,11.7101,7.3396,0.2,0.3681,2.451,-17.2561,-17.781,g
332.552,98.6144,0.7895,32.5417,16.8049,0.1076,0.203,3.4926,-28.7309,69.058,g
133.634,29.8007,13.9464,8.0978,-5.8872,0.2816,0.5316,2.1987,-35.6566,-18.2912,g
197.131,63.2871,10.81,15.1315,12.4676,0.1844,0.3453,2.7451,-19.512,-54.7983,g
219.995,32.482,9.45,15.9224,15.9327,0.1785,0.3412,2.5004,-41.9452,-27.8162,g
197.877,35.7084,35.069,15.7785,-8.4502,0.2057,0.3799,2.5031,31.7379,29.6927,g
157.377,30.6824,9.7889,12.6495,-8.9681,0.3373,0.5171,2.4654,22.4071,23.3827,g
203.891,29.2226,5.7595,19.6211,10.0069,0.1923,0.3027,2.6053,-22.5914,-21.2356,g
208.681,23.5439,2.964,12.7811,6.6115,0.2853,0.5706,2.2122,29.6103,-8.9195,g
302.342,80.7241,2.7787,24.2144,16.2373,0.1429,0.2775,2.9297,-140.143,80.5329,g
165.201,102.309,2.334,37.0624,-19.8893,0.0601,0.1118,3.9317,85.7796,97.4187,g
230.417,60.0031,15.517,24.1569,11.9767,0.1513,0.3025,2.8267,39.2525,59.9483,g
182.851,64.3901,4.354,28.236,-18.2398,0.1142,0.212,3.2758,25.0799,77.6102,g
269.486,36.185,28.551,19.0554,-15.3647,0.1577,0.3021,2.7185,44.9507,28.3973,g
210.945,19.5683,29.1592,12.8453,-7.9696,0.2476,0.4834,2.4091,10.6271,10.2146,g
246.171,28.6176,4.7349,18.6998,-11.3296,0.188,0.3532,2.9447,6.3629,25.2265,g
222.751,16.1929,59.383,11.1294,-8.4055,0.4129,0.6607,2.3502,-3.2676,5.2042,g
236.509,35.5539,13.318,14.6053,5.4633,0.1596,0.2893,2.639,29.9144,-14.7182,g
115.688,38.4541,14.365,25.4536,-26.3569,0.1505,0.2876,2.7792,-19.2437,-24.8564,g
179.84,46.8561,1.1127,19.7924,-5.7254,0.1393,0.2582,3.1976,42.8313,16.4572,g
228.875,23.6038,1.699,17.9022,-15.0722,0.2656,0.4689,2.4362,19.3014,18.5554,g
242.144,65.5126,0.087,24.1665,-16.8557,0.0764,0.1501,3.2583,-18.981,45.7314,g
132.479,64.7847,22.163,27.7095,24.0094,0.1307,0.2411,2.9926,25.9299,76.2401,g
233.062,37.3152,0.952,18.6568,3.8461,0.1522,0.2562,2.7645,23.041,-21.9094,g
188.666,64.8184,10.068,32.8868,21.2048,0.0771,0.1522,3.5547,49.188,59.6525,g
196.897,20.6238,4.327,12.7867,6.5586,0.2791,0.5176,2.4322,18.0767,9.7066,g
267.574,28.1945,24.601,17.8022,5.0322,0.2329,0.4103,2.3692,13.7393,19.4556,g
49.6709,22.349,55.8954,19.5483,9.1093,0.1934,0.3784,2.6749,-14.2913,-17.4434,g
195.294,50.9671,1.594,21.4451,-7.8317,0.1035,0.1917,3.3062,28.2117,30.6774,g
230.84,58.6329,0.2733,13.5103,-5.5925,0.1502,0.2864,2.633,-99.6169,37.7725,g
59.1391,27.7187,17.488,7.2161,-5.1123,0.3405,0.6095,2.3222,6.7161,13.3383,g
172.443,20.7757,0.513,10.0606,10.1672,0.3524,0.5964,2.2201,5.4293,-16.4601,g
167.018,26.5834,15.387,9.8151,-5.6036,0.2377,0.4368,2.3683,-14.4796,17.2256,g
190.618,61.6682,7.847,21.7989,-10.3177,0.0808,0.157,3.3395,8.4025,17.216,g
126.757,31.7073,29.067,12.7563,-8.7902,0.2391,0.4415,2.4757,-27.8733,-16.2827,g
111.243,26.2912,23.678,14.2649,-3.3606,0.2342,0.412,2.4786,-24.8207,-23.4458,g
167.373,13.0142,60.4605,11.2036,11.7743,0.3875,0.7528,2.1319,-14.9633,4.0059,g
183.588,40.7402,2.063,14.4881,7.8186,0.1667,0.3054,2.7582,24.9647,20.277,g
240.052,74.6238,15.92,25.2649,9.3805,0.0724,0.1352,3.4509,64.6802,60.7593,g
148.541,28.7043,61.727,22.2965,12.2056,0.1401,0.2766,3.0396,-28.2185,-14.4249,g
156.843,16.0114,6.335,11.5852,7.5023,0.387,0.6202,2.3181,-0.0002,-0.6218,g
107.31,29.3604,12.4981,22.1916,-14.2512,0.1954,0.3421,2.6753,7.9672,27.0678,g
104.412,27.7826,66.669,11.8713,-7.1486,0.2096,0.411,2.5623,9.8933,21.3733,g
288.362,92.7661,0.1495,29.3315,20.7004,0.0984,0.1816,3.3114,72.1513,83.6648,g
260.496,31.8569,11.217,19.6392,8.0534,0.1474,0.2584,2.871,-8.696,-15.3786,g
237.681,64.3699,3.675,20.7244,14.056,0.1258,0.2232,3.2195,-93.2575,41.7337,g
241.405,105.761,7.614,19.9587,-21.8647,0.1591,0.3018,2.7404,-122.144,87.7162,g
189.956,26.4285,1.0346,16.5979,11.8841,0.2017,0.3825,2.7578,2.5763,-12.436,g
157.463,35.0679,5.9483,12.2035,-6.3181,0.296,0.4942,2.3314,1.2236,5.6228,g
243.53,53.2598,0.076,25.6996,-11.2838,0.0783,0.1532,3.2413,46.9911,22.8047,g
246.174,49.8841,24.677,18.9021,-15.4386,0.1189,0.2291,2.754,-95.33,37.2435,g
281.62,66.0574,11.302,23.4257,12.0314,0.1234,0.2394,3.0408,-78.4668,37.3598,g
206.155,48.5258,1.2651,18.8999,12.0882,0.1555,0.2486,2.937,18.8543,-15.4234,g
205.611,32.5686,23.94,22.5269,9.6801,0.1224,0.2342,3.0537,7.9875,12.5448,g
225.895,69.4801,0.9791,26.7164,21.9386,0.0832,0.1584,3.5294,44.5439,63.7112,g
206.449,45.041,11.531,21.7446,13.4478,0.1156,0.2092,3.2604,28.9406,18.7778,g
389.734,88.4197,0.1076,23.2053,21.0801,0.1838,0.3664,3.2221,28.1217,-20.262,g
261.22,109.043,0.658,22.2986,17.1356,0.106,0.1964,3.1284,94.4585,105.8,g
291.495,87.7698,17.011,50.302,32.7384,0.0954,0.1852,3.0941,56.5442,60.863,g
137.387,28.7324,4.0499,14.6792,-11.1933,0.2398,0.4116,2.4683,29.0682,19.1661,g
216.043,71.3956,9.8874,22.5761,16.5205,0.1106,0.2008,3.1801,56.0026,70.1656,g
295.34,97.4511,2.3313,37.7636,8.5045,0.0518,0.097,4.1207,26.0397,79.8479,g
206.846,47.6457,3.8153,23.6379,15.0906,0.1105,0.2139,3.3267,-9.8961,-33.4329,g
234.874,80.9821,3.3473,21.72,-17.342,0.0884,0.1612,3.4794,70.7046,83.2727,g
179.387,27.5351,14.377,22.5703,-15.6012,0.1675,0.2949,2.7952,2.9804,19.7948,g
90.9682,27.9177,48.484,21.0394,15.5846,0.1688,0.3329,2.6269,9.5282,22.2612,g
273.908,88.7747,1.8142,24.3092,-15.6103,0.1029,0.2005,3.4783,35.667,92.4847,g
251.667,28.0163,21.279,6.6576,5.1057,0.3439,0.639,2.3118,15.5912,-6.1771,g
291.342,85.2487,9.3662,23.2834,18.7617,0.1747,0.3253,2.7642,46.326,87.5737,g
187.171,53.9516,0.3291,22.0433,-23.2317,0.1551,0.2637,2.8245,-0.1816,24.2568,g
183.758,41.2321,6.63,15.4546,-8.0229,0.1727,0.2899,2.946,3.6032,31.3793,g
290.377,78.2925,0.925,22.5372,-16.6503,0.1372,0.2546,2.9365,-39.7707,52.6223,g
154.573,19.4363,35.801,9.6894,-3.5354,0.3635,0.5937,2.4983,22.1912,12.1362,g
199.01,95.9509,3.7874,19.8963,-9.5185,0.1136,0.2175,3.0147,61.7177,105.195,g
254.5,47.1689,18.1339,13.3291,7.3896,0.1849,0.3588,2.6547,-80.0532,37.9722,g
201.986,102.576,0.1569,33.5664,20.1792,0.059,0.1171,3.824,82.0894,105.216,g
323.375,83.3838,2.671,28.5564,12.6093,0.1089,0.1876,3.63,-76.4701,62.4396,g
190.592,96.4872,10.213,19.2971,13.8765,0.1719,0.3185,2.8274,-149.693,91.9232,g
182.266,18.3529,81.3657,10.5756,2.6762,0.2821,0.5363,2.2529,-24.3839,-8.1421,g
116.737,18.2067,49.5821,10.4895,-6.046,0.3194,0.5903,2.356,-1.4055,7.2556,g
239.997,58.3577,3.804,26.2015,10.9316,0.0841,0.1644,3.4777,44.1391,45.0066,g
95.5705,31.011,15.774,0.0033,0.0001,0.3514,0.5886,2.243,-13.0285,-16.855,g
131.98,22.4155,89.9155,16.3549,9.9436,0.2851,0.4748,2.5763,-4.1728,8.8698,g
329.582,84.2033,7.734,28.5707,-12.4325,0.1437,0.2508,2.9934,-1.3425,38.1488,g
191.15,36.3394,1.236,9.0447,4.7429,0.2068,0.4065,2.444,53.6289,-19.691,g
97.247,27.13,72.7366,16.6154,15.9895,0.2368,0.4412,2.5315,3.3542,21.7103,g
88.7565,19.8566,75.356,16.7704,-11.4497,0.2701,0.4964,2.3128,10.7914,19.2436,g
87.5641,24.7193,61.8883,18.9698,8.7439,0.2105,0.3648,2.5933,14.3989,19.6248,g
207.05,25.6272,36.69,12.263,5.4318,0.1885,0.369,2.4014,18.6403,10.631,g
137.302,20.8101,2.108,14.76,-9.0785,0.2695,0.4922,2.5065,-0.2453,11.2032,g
252.014,48.714,8.5106,22.0728,12.8712,0.0998,0.1988,3.0745,-35.1621,29.3849,g
326.835,90.6992,7.369,23.635,15.0062,0.0881,0.1755,3.3862,52.3934,84.5329,g
136.881,12.9938,17.483,11.11,-10.5565,0.4328,0.7505,2.3701,-14.4867,6.4619,g
140.081,26.757,1.9337,17.0444,11.5351,0.2046,0.3895,2.6599,20.9405,24.6741,g
238.986,17.6926,15.1814,10.7532,-6.3275,0.3287,0.6022,2.2577,-2.2635,7.9581,g
94.835,42.7776,69.097,34.8709,13.3917,0.1133,0.1959,3.0302,-13.6995,33.7195,g
129.317,19.3265,53.056,18.1572,-16.3075,0.2893,0.5506,2.2504,27.7731,-14.4351,g
223.154,102.814,3.458,24.6349,25.7711,0.2163,0.3602,2.889,-118.404,73.4539,g
254.422,54.5046,0.5673,23.7133,2.4342,0.1208,0.2388,3.2514,28.6488,45.0035,g
180.799,90.0058,2.058,33.8737,36.1917,0.0686,0.1333,3.6342,43.3035,78.6621,g
179.787,32.0205,5.6933,17.3002,11.1977,0.1704,0.3164,3.0103,30.7149,18.6074,g
110.376,29.7394,18.274,12.7377,-7.7333,0.2357,0.4103,2.7193,0.7643,-16.0293,g
230.68,59.8073,0.466,19.6358,10.5507,0.1041,0.1974,3.2693,20.7142,35.1619,g
162.318,39.1028,5.148,14.6241,9.2904,0.1984,0.375,2.9159,8.09,34.5847,g
131.449,26.4928,44.224,10.8712,-10.0547,0.3453,0.5309,2.3988,7.8185,17.3162,g
177.351,50.8159,9.767,26.4985,-14.7204,0.0852,0.1573,3.2934,17.758,22.993,g
31.7084,26.1094,72.118,11.2175,2.7544,0.2942,0.4609,2.3856,9.517,11.3732,g
220.931,33.6992,22.229,20.6143,17.0315,0.152,0.2991,2.6069,8.3139,-24.4158,g
242.548,66.0313,3.082,24.1756,-13.9845,0.1105,0.2201,3.2999,-98.4239,48.162,g
220.389,89.3234,9.3521,31.0659,-24.6718,0.0793,0.1473,3.2227,-112.504,-59.0359,g
246.398,71.8686,7.977,24.7685,8.6513,0.0893,0.1605,3.5269,-93.0266,59.4501,g
268.863,69.3249,5.8399,23.0715,21.7806,0.1572,0.2587,3.0249,-70.4276,50.122,g
149.56,32.9368,23.5489,18.0335,14.4716,0.1854,0.3424,2.6269,37.224,25.0526,g
255.59,53.1026,6.083,19.5641,-11.1149,0.1723,0.3299,3.089,46.5358,53.4769,g
149.954,27.6963,8.7213,12.871,6.8491,0.2103,0.4182,2.6091,14.9777,6.8249,g
221.664,12.9926,32.917,10.8059,7.3802,0.4789,0.751,2.1156,13.52,-5.3597,g
174.946,39.4615,2.068,23.6827,19.8684,0.1249,0.2415,2.8552,-35.0333,-18.9088,g
250.145,71.8778,0.2039,28.5078,23.7353,0.0767,0.1523,3.404,62.9494,59.1356,g
154.213,33.648,8.817,13.8336,-7.6383,0.1749,0.3359,2.7593,5.1559,-19.9497,g
315.663,74.2366,11.747,23.0297,-22.7365,0.1864,0.2871,2.9535,-25.9485,-17.5382,g
115.849,42.1568,21.4458,36.3351,-11.2716,0.0715,0.1369,3.1214,6.552,21.2319,g
136.293,28.0971,13.9543,15.9477,-10.4618,0.1936,0.3805,2.4728,-26.0141,-24.0529,g
53.5969,19.5203,29.5127,16.7042,12.5715,0.325,0.4922,2.6826,5.8958,11.4286,g
128.878,45.5944,83.9665,27.1839,16.8995,0.1286,0.2526,2.938,18.1131,52.9061,g
242.377,22.9908,37.988,15.2449,-8.3812,0.258,0.4347,2.6585,-0.2278,19.2622,g
206.967,40.8586,9.4564,23.7642,-17.5628,0.1121,0.2187,3.214,-1.9163,-20.1588,g
269.255,75.4299,10.217,24.781,22.0215,0.1122,0.1934,3.0013,-62.1678,43.4174,g
340.028,109.252,0.35,35.4895,8.1323,0.0883,0.1661,3.7877,-81.122,62.9458,g
197.584,20.0044,59.473,11.0652,-9.9991,0.45,0.6737,2.2788,13.7202,19.7044,g
262.871,59.7865,2.1534,21.43,11.92,0.1463,0.2843,2.8621,-66.6008,-37.6166,g
166.181,19.6336,32.2376,14.4125,6.0382,0.3055,0.5015,2.5172,2.343,-10.3786,g
110.385,46.9591,4.533,36.5351,14.256,0.076,0.1516,3.696,32.8331,33.523,g
143.89,40.6834,18.706,17.0578,-11.8089,0.1805,0.2979,2.8024,25.5019,32.8445,g
286.879,70.0897,0.662,27.9443,13.8367,0.1034,0.1959,3.1908,46.9552,78.1148,g
238.032,65.3016,3.509,12.6361,-8.7126,0.1828,0.331,2.6385,-102.821,47.2842,g
195.287,25.0535,27.262,18.9759,-9.722,0.2307,0.4154,2.6803,28.5321,14.58,g
124.948,36.9627,10.722,27.191,19.7013,0.1464,0.25,3.1818,20.1416,26.2498,g
265.229,67.2794,0.8667,21.2906,15.7832,0.1339,0.2327,3.232,-75.3727,46.2737,g
221.555,44.5336,13.042,12.852,12.9971,0.2541,0.4147,2.5971,-35.9658,-11.9196,g
271.558,75.9021,4.814,22.406,16.2202,0.1685,0.3342,2.5694,-87.2503,29.213,g
89.1934,51.1323,17.713,12.8883,8.782,0.1324,0.2627,2.6739,-18.1474,-22.0785,g
189.946,18.8209,51.214,15.2333,8.1871,0.2872,0.5149,2.7308,-1.8074,12.8161,g
85.0159,18.8799,48.7839,16.5387,13.0545,0.2507,0.4721,2.5763,-5.0157,14.3866,g
345.136,91.3763,3.0507,33.8905,-13.9476,0.0877,0.165,3.8081,-75.5898,68.6722,g
166.113,27.2926,3.366,8.7939,5.466,0.2969,0.5586,2.4935,-16.0749,15.1134,g
200.61,32.7206,36.3443,16.2832,7.5338,0.2018,0.3937,2.7832,3.8106,26.3171,g
141.421,28.0633,7.147,13.4339,6.8095,0.2319,0.4539,2.4829,4.2123,24.2691,g
218.433,48.2713,10.349,11.7368,1.4286,0.295,0.5446,2.5192,12.0288,40.4022,g
239.649,35.8304,13.0951,16.0994,3.9149,0.1857,0.3248,2.7938,-17.1983,-30.1669,g
193.064,31.3882,2.267,24.8083,-6.0742,0.1636,0.2887,2.934,26.4126,15.4992,g
93.1345,30.1107,11.867,26.1309,-15.3273,0.1576,0.2682,3.1978,12.6982,23.0753,g
172.126,49.2906,11.635,15.3147,-5.0194,0.2044,0.3514,2.6556,42.9064,25.2831,g
154.231,24.161,5.242,7.3075,-6.4874,0.3914,0.724,2.3444,-12.9097,12.9679,g
193.746,16.7983,19.2365,11.3269,5.8045,0.3262,0.5762,2.3222,2.1823,-6.9329,g
228.656,29.446,29.3534,20.8319,-16.3188,0.2261,0.4412,2.4346,34.318,14.5114,g
77.781,45.8695,72.971,19.1419,-9.8389,0.1508,0.2883,2.6508,46.056,37.9796,g
89.8562,18.405,54.28,10.4112,-5.8368,0.3127,0.5697,2.3997,0.3445,-4.6528,g
197.798,45.1037,9.669,16.2885,9.2857,0.1786,0.3102,2.9509,13.9854,38.0213,g
346.717,102.98,3.0301,45.6669,25.2344,0.0774,0.1372,3.9547,-50.0472,66.2168,g
283.07,64.3959,0.9486,14.2694,-12.8025,0.3664,0.5037,2.8331,-47.0293,-16.9877,g
59.978,33.4044,29.609,24.8757,15.2057,0.1387,0.2513,2.8379,31.8588,21.0436,g
202.919,28.7554,2.941,15.8285,13.564,0.228,0.41,2.4166,-30.0709,-21.9132,g
151.706,30.0754,28.0357,11.8617,-8.1659,0.2476,0.4236,2.6762,-4.9307,-5.4284,g
196.934,29.4914,3.249,19.0268,-10.0385,0.1723,0.2979,2.9325,-0.0923,-2.6917,g
235.71,16.8357,39.434,11.3438,-5.8494,0.3296,0.5785,2.3483,-1.1618,5.6097,g
259.733,90.3632,3.801,29.9861,21.3961,0.0732,0.1421,3.399,21.1646,82.802,g
97.8411,27.9799,3.9151,13.511,-12.6245,0.2706,0.521,2.4735,-8.1767,-19.0081,g
220.851,59.7172,1.706,25.0527,18.9795,0.0934,0.1724,3.628,24.2342,49.9711,g
200.916,19.0315,58.852,7.4799,-3.9453,0.4634,0.7317,2.1569,-0.0001,-0.4098,g
113.182,29.2453,19.747,14.9894,-10.9994,0.2641,0.4876,2.3454,27.5753,23.9034,g
84.4951,24.3806,24.8729,12.9184,-7.3475,0.2761,0.5473,2.3032,30.9249,-11.207,g
238.292,21.7385,14.2929,11.5237,1.7874,0.2985,0.5644,2.4864,8.8165,19.3702,g
99.9004,13.4443,83.0514,10.3165,-11.8754,0.4143,0.8037,2.2055,14.7522,3.6279,g
194.76,64.3781,16.783,17.8251,2.7349,0.1238,0.2336,3.0613,18.9146,53.2694,g
189.907,39.4843,1.4023,19.4408,-7.6646,0.2565,0.4452,2.4914,-17.763,-41.0076,g
179.916,29.5728,28.8051,23.5821,20.5317,0.2301,0.3522,2.9834,20.3924,22.015,g
188.476,22.6283,56.227,10.8492,9.8064,0.2818,0.5394,2.2175,23.3656,18.9841,g
87.0086,25.9703,66.531,18.3785,-13.6396,0.2333,0.402,2.6946,7.2172,22.292,g
200.071,19.8412,13.1411,16.7819,-13.8364,0.2993,0.4818,2.3128,14.3041,18.3897,g
188.931,54.5115,3.7247,22.4033,11.2975,0.1056,0.1965,3.3076,10.4624,38.6475,g
302.838,100.445,5.256,29.8257,19.8401,0.0961,0.1744,3.3817,-36.4986,89.8594,g
92.4558,26.2815,8.796,21.6234,9.7834,0.1885,0.32,2.9165,-14.4166,15.8649,g
113.437,12.367,45.2352,12.1218,-8.0128,0.3465,0.6761,2.2492,16.8508,-10.4085,g
207.534,57.3402,10.865,22.8948,11.0851,0.1424,0.2287,3.3229,26.913,59.498,g
279.206,102.611,1.1606,30.6296,-16.806,0.0827,0.1445,3.7644,33.7303,90.3116,g
151.905,37.0708,3.987,7.1717,-6.0823,0.3859,0.6456,2.3139,21.7228,23.4774,g
197.118,23.6609,15.2553,15.3561,10.8394,0.2821,0.453,2.5769,-10.5345,-12.8861,g
235.247,20.1677,15.2811,16.1704,-16.1341,0.363,0.6043,2.3617,24.813,-10.7875,g
88.0334,59.7685,5.053,44.6084,49.942,0.1361,0.2245,3.0467,41.4702,52.2899,g
342.689,82.914,0.42,36.0961,-28.8992,0.1277,0.2232,3.5828,1.5139,46.6229,g
171.015,57.1113,1.343,21.3398,-15.8658,0.1646,0.2654,2.7857,62.839,46.9964,g
250.647,27.1802,50.664,18.0149,3.2183,0.1872,0.3673,2.7551,1.3711,24.3176,g
227.148,38.0751,8.0786,16.0546,-9.4914,0.2328,0.3496,2.7745,11.1156,-14.5999,g
192.034,24.7323,14.7714,10.4829,6.9912,0.3118,0.529,2.3664,13.7086,19.575,g
177.921,35.4367,44.6921,15.1226,-12.0347,0.195,0.346,2.5328,30.5392,21.927,g
181.926,19.5795,9.586,9.7452,3.5301,0.3326,0.5759,2.3502,23.6644,10.355,g
123.392,19.0999,34.841,7.4626,4.0277,0.4582,0.7492,2.1746,-1.2309,6.4139,g
128.682,51.2581,5.1346,21.3086,-14.0483,0.1805,0.2729,2.7709,49.7429,33.7075,g
276.603,73.7395,9.2393,26.2305,17.2683,0.1329,0.2133,3.1828,51.1073,60.4879,g
284.557,86.9843,5.4597,8.9062,-9.0031,0.2624,0.5064,2.4354,-115.521,54.0211,g
96.0915,26.0797,59.946,9.9276,5.2148,0.2478,0.4456,2.4479,-13.5483,16.4528,g
295.107,53.6822,0.164,22.0666,-24.5615,0.2732,0.3989,2.8479,-35.3479,-14.1855,g
136.533,34.1703,10.493,20.6534,19.1688,0.1971,0.3841,2.7716,17.1768,11.1765,g
173.288,24.5939,17.0056,10.1418,-7.0283,0.2693,0.5007,2.5676,-8.4503,15.2452,g
232.055,42.5751,11.3585,10.8151,4.3417,0.1477,0.2954,2.567,-8.3266,-22.6394,g
208.559,27.8774,37.707,20.5885,-14.6864,0.2322,0.4085,2.785,7.7486,23.0835,g
253.029,22.61,64.034,10.6423,-9.0497,0.2565,0.513,2.1875,34.1147,-17.8097,g
154.638,12.803,26.705,11.5191,-10.5084,0.3974,0.7249,2.0588,-15.2872,8.0028,g
40.1037,21.833,19.3319,12.846,-8.3739,0.3848,0.6597,2.281,7.8831,17.2369,g
109.407,37.0013,3.989,9.2363,-6.2851,0.201,0.3814,2.4639,-28.2382,23.2361,g
180.234,19.5635,15.0,9.3726,7.2756,0.4438,0.6667,2.3962,1.7222,-12.9348,g
113.522,33.549,16.5678,13.8846,7.0927,0.1688,0.3249,2.5011,34.3963,-23.3316,g
132.548,24.593,40.433,17.4341,14.6176,0.1754,0.3349,2.5004,19.8232,11.1578,g
